STATE,INDSTRY,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
California,"Agriculture, Forestry, Fishing",0,37253956,40228,0,0
California,Wholesale,0,37253956,40228,0,0
Colorado,"Oil & Gas Extraction, Mining",1,5029196,3198,0.0199,0.3127
Colorado,"Manufacturing, Durable Goods",10,5029196,3198,0.1988,3.127
Colorado,"Transportation, Communications, Utilities",7,5029196,3198,0.1392,2.1889
Colorado,Retail Trade,3,5029196,3198,0.0597,0.9381
Colorado,"Finance, Insurance, Real Estate",3,5029196,3198,0.0597,0.9381
Colorado,Services,3,5029196,3198,0.0597,0.9381
Colorado,"Manufacturing, Nondurable Goods",0,5029196,3198,0,0
Colorado,"Agriculture, Forestry, Fishing",0,5029196,3198,0,0
Colorado,Construction,0,5029196,3198,0,0
Colorado,Wholesale,0,5029196,3198,0,0
Connecticut,"Manufacturing, Durable Goods",11,3574097,3431,0.3078,3.2061
Connecticut,"Manufacturing, Nondurable Goods",3,3574097,3431,0.0839,0.8744
Connecticut,"Transportation, Communications, Utilities",6,3574097,3431,0.1679,1.7488
Connecticut,Retail Trade,3,3574097,3431,0.0839,0.8744
Connecticut,"Finance, Insurance, Real Estate",6,3574097,3431,0.1679,1.7488
Connecticut,Services,1,3574097,3431,0.028,0.2915
Connecticut,Construction,1,3574097,3431,0.028,0.2915
Connecticut,"Oil & Gas Extraction, Mining",0,3574097,3431,0,0
Connecticut,"Agriculture, Forestry, Fishing",0,3574097,3431,0,0
Connecticut,Wholesale,0,3574097,3431,0,0
Delaware,"Oil & Gas Extraction, Mining",1,897934,2088,0.1114,0.4789
Delaware,"Manufacturing, Durable Goods",6,897934,2088,0.6682,2.8736
Delaware,"Manufacturing, Nondurable Goods",2,897934,2088,0.2227,0.9579
Delaware,"Transportation, Communications, Utilities",1,897934,2088,0.1114,0.4789
Delaware,"Finance, Insurance, Real Estate",3,897934,2088,0.3341,1.4368
Delaware,Retail Trade,0,897934,2088,0,0
Delaware,Services,0,897934,2088,0,0
Delaware,"Agriculture, Forestry, Fishing",0,897934,2088,0,0
Delaware,Construction,0,897934,2088,0,0
Delaware,Wholesale,0,897934,2088,0,0
Florida,"Manufacturing, Durable Goods",22,18801310,14966,0.117,1.47
Florida,"Manufacturing, Nondurable Goods",10,18801310,14966,0.0532,0.6682
Florida,"Transportation, Communications, Utilities",25,18801310,14966,0.133,1.6705
Florida,Retail Trade,9,18801310,14966,0.0479,0.6014
Florida,"Finance, Insurance, Real Estate",24,18801310,14966,0.1277,1.6036
Florida,Services,25,18801310,14966,0.133,1.6705
Florida,"Oil & Gas Extraction, Mining",0,18801310,14966,0,0
Florida,"Agriculture, Forestry, Fishing",0,18801310,14966,0,0
Florida,Construction,0,18801310,14966,0,0
Florida,Wholesale,0,18801310,14966,0,0
Georgia,"Oil & Gas Extraction, Mining",1,9687653,22416,0.0103,0.0446
Georgia,"Manufacturing, Durable Goods",24,9687653,22416,0.2477,1.0707
Georgia,"Manufacturing, Nondurable Goods",20,9687653,22416,0.2064,0.8922
Georgia,"Transportation, Communications, Utilities",22,9687653,22416,0.2271,0.9814
Georgia,Retail Trade,2,9687653,22416,0.0206,0.0892
Georgia,"Finance, Insurance, Real Estate",10,9687653,22416,0.1032,0.4461
Georgia,Services,17,9687653,22416,0.1755,0.7584
Georgia,"Agriculture, Forestry, Fishing",0,9687653,22416,0,0
Georgia,Construction,0,9687653,22416,0,0
Georgia,Wholesale,0,9687653,22416,0,0
Hawaii,"Oil & Gas Extraction, Mining",0,1360301,85,0,0
Hawaii,"Manufacturing, Durable Goods",0,1360301,85,0,0
Hawaii,"Manufacturing, Nondurable Goods",0,1360301,85,0,0
Hawaii,"Transportation, Communications, Utilities",0,1360301,85,0,0
Hawaii,Retail Trade,0,1360301,85,0,0
Hawaii,"Finance, Insurance, Real Estate",0,1360301,85,0,0
Hawaii,Services,0,1360301,85,0,0
Hawaii,"Agriculture, Forestry, Fishing",0,1360301,85,0,0
Hawaii,Construction,0,1360301,85,0,0
Hawaii,Wholesale,0,1360301,85,0,0
Idaho,"Transportation, Communications, Utilities",2,1567582,569,0.1276,3.5149
Idaho,"Finance, Insurance, Real Estate",2,1567582,569,0.1276,3.5149
Idaho,Services,2,1567582,569,0.1276,3.5149
Idaho,"Oil & Gas Extraction, Mining",0,1567582,569,0,0
Idaho,"Manufacturing, Durable Goods",0,1567582,569,0,0
Idaho,"Manufacturing, Nondurable Goods",0,1567582,569,0,0
Idaho,Retail Trade,0,1567582,569,0,0
Idaho,"Agriculture, Forestry, Fishing",0,1567582,569,0,0
Idaho,Construction,0,1567582,569,0,0
Idaho,Wholesale,0,1567582,569,0,0
Illinois,"Manufacturing, Durable Goods",25,12830632,10670,0.1948,2.343
Illinois,"Manufacturing, Nondurable Goods",8,12830632,10670,0.0624,0.7498
Illinois,"Transportation, Communications, Utilities",24,12830632,10670,0.1871,2.2493
Illinois,Retail Trade,3,12830632,10670,0.0234,0.2812
Illinois,"Finance, Insurance, Real Estate",13,12830632,10670,0.1013,1.2184
Illinois,Services,4,12830632,10670,0.0312,0.3749
Illinois,"Oil & Gas Extraction, Mining",0,12830632,10670,0,0
Illinois,"Agriculture, Forestry, Fishing",0,12830632,10670,0,0
Illinois,Construction,0,12830632,10670,0,0
Illinois,Wholesale,0,12830632,10670,0,0
Indiana,"Oil & Gas Extraction, Mining",1,6483802,7465,0.0154,0.134
Indiana,"Manufacturing, Durable Goods",49,6483802,7465,0.7557,6.564
Indiana,"Manufacturing, Nondurable Goods",3,6483802,7465,0.0463,0.4019
Indiana,"Transportation, Communications, Utilities",13,6483802,7465,0.2005,1.7415
Indiana,Retail Trade,2,6483802,7465,0.0308,0.2679
Indiana,"Finance, Insurance, Real Estate",2,6483802,7465,0.0308,0.2679
Indiana,Services,1,6483802,7465,0.0154,0.134
Indiana,"Agriculture, Forestry, Fishing",0,6483802,7465,0,0
Indiana,Construction,0,6483802,7465,0,0
Indiana,Wholesale,0,6483802,7465,0,0
Iowa,"Manufacturing, Durable Goods",9,3046355,1738,0.2954,5.1784
Iowa,"Manufacturing, Nondurable Goods",7,3046355,1738,0.2298,4.0276
Iowa,Services,6,3046355,1738,0.197,3.4522
Iowa,"Oil & Gas Extraction, Mining",0,3046355,1738,0,0
Iowa,"Transportation, Communications, Utilities",0,3046355,1738,0,0
Iowa,Retail Trade,0,3046355,1738,0,0
Iowa,"Finance, Insurance, Real Estate",0,3046355,1738,0,0
Iowa,"Agriculture, Forestry, Fishing",0,3046355,1738,0,0
Iowa,Construction,0,3046355,1738,0,0
Iowa,Wholesale,0,3046355,1738,0,0
Kansas,"Manufacturing, Durable Goods",3,2853118,2026,0.1051,1.4808
Kansas,"Manufacturing, Nondurable Goods",1,2853118,2026,0.035,0.4936
Kansas,"Transportation, Communications, Utilities",2,2853118,2026,0.0701,0.9872
Kansas,Retail Trade,2,2853118,2026,0.0701,0.9872
Kansas,"Finance, Insurance, Real Estate",1,2853118,2026,0.035,0.4936
Kansas,"Oil & Gas Extraction, Mining",0,2853118,2026,0,0
Kansas,Services,0,2853118,2026,0,0
Kansas,"Agriculture, Forestry, Fishing",0,2853118,2026,0,0
Kansas,Construction,0,2853118,2026,0,0
Kansas,Wholesale,0,2853118,2026,0,0
Kentucky,"Manufacturing, Durable Goods",17,4339367,3823,0.3918,4.4468
Kentucky,"Transportation, Communications, Utilities",3,4339367,3823,0.0691,0.7847
Kentucky,"Finance, Insurance, Real Estate",3,4339367,3823,0.0691,0.7847
Kentucky,Services,1,4339367,3823,0.023,0.2616
Kentucky,"Oil & Gas Extraction, Mining",0,4339367,3823,0,0
Kentucky,"Manufacturing, Nondurable Goods",0,4339367,3823,0,0
Kentucky,Retail Trade,0,4339367,3823,0,0
Kentucky,"Agriculture, Forestry, Fishing",0,4339367,3823,0,0
Kentucky,Construction,0,4339367,3823,0,0
Kentucky,Wholesale,0,4339367,3823,0,0
Louisiana,"Oil & Gas Extraction, Mining",3,4533372,2935,0.0662,1.0221
Louisiana,"Manufacturing, Durable Goods",6,4533372,2935,0.1324,2.0443
Louisiana,"Manufacturing, Nondurable Goods",3,4533372,2935,0.0662,1.0221
Louisiana,"Transportation, Communications, Utilities",5,4533372,2935,0.1103,1.7036
Louisiana,"Finance, Insurance, Real Estate",1,4533372,2935,0.0221,0.3407
Louisiana,Services,2,4533372,2935,0.0441,0.6814
Louisiana,Retail Trade,0,4533372,2935,0,0
Louisiana,"Agriculture, Forestry, Fishing",0,4533372,2935,0,0
Louisiana,Construction,0,4533372,2935,0,0
Louisiana,Wholesale,0,4533372,2935,0,0
Maine,"Manufacturing, Durable Goods",2,1328361,548,0.1506,3.6496
Maine,"Manufacturing, Nondurable Goods",1,1328361,548,0.0753,1.8248
Maine,"Transportation, Communications, Utilities",2,1328361,548,0.1506,3.6496
Maine,"Oil & Gas Extraction, Mining",0,1328361,548,0,0
Maine,Retail Trade,0,1328361,548,0,0
Maine,"Finance, Insurance, Real Estate",0,1328361,548,0,0
Maine,Services,0,1328361,548,0,0
Maine,"Agriculture, Forestry, Fishing",0,1328361,548,0,0
Maine,Construction,0,1328361,548,0,0
Maine,Wholesale,0,1328361,548,0,0
Maryland,"Manufacturing, Durable Goods",13,5773552,4495,0.2252,2.8921
Maryland,"Manufacturing, Nondurable Goods",2,5773552,4495,0.0346,0.4449
Maryland,"Transportation, Communications, Utilities",19,5773552,4495,0.3291,4.2269
Maryland,Retail Trade,3,5773552,4495,0.052,0.6674
Maryland,"Finance, Insurance, Real Estate",1,5773552,4495,0.0173,0.2225
Maryland,Services,1,5773552,4495,0.0173,0.2225
Maryland,"Oil & Gas Extraction, Mining",0,5773552,4495,0,0
Maryland,"Agriculture, Forestry, Fishing",0,5773552,4495,0,0
Maryland,Construction,0,5773552,4495,0,0
Maryland,Wholesale,0,5773552,4495,0,0
Massachusetts,"Manufacturing, Durable Goods",20,6547629,5945,0.3055,3.3642
Massachusetts,"Transportation, Communications, Utilities",15,6547629,5945,0.2291,2.5231
Massachusetts,Retail Trade,5,6547629,5945,0.0764,0.841
Massachusetts,"Finance, Insurance, Real Estate",4,6547629,5945,0.0611,0.6728
Massachusetts,Services,21,6547629,5945,0.3207,3.5324
Massachusetts,"Oil & Gas Extraction, Mining",0,6547629,5945,0,0
Massachusetts,"Manufacturing, Nondurable Goods",0,6547629,5945,0,0
Massachusetts,"Agriculture, Forestry, Fishing",0,6547629,5945,0,0
Massachusetts,Construction,0,6547629,5945,0,0
Massachusetts,Wholesale,0,6547629,5945,0,0
Michigan,"Manufacturing, Durable Goods",178,9883640,23231,1.801,7.6622
Michigan,"Manufacturing, Nondurable Goods",8,9883640,23231,0.0809,0.3444
Michigan,"Transportation, Communications, Utilities",25,9883640,23231,0.2529,1.0761
Michigan,Retail Trade,4,9883640,23231,0.0405,0.1722
Michigan,"Finance, Insurance, Real Estate",4,9883640,23231,0.0405,0.1722
Michigan,Services,34,9883640,23231,0.344,1.4636
Michigan,"Oil & Gas Extraction, Mining",0,9883640,23231,0,0
Michigan,"Agriculture, Forestry, Fishing",0,9883640,23231,0,0
Michigan,Construction,0,9883640,23231,0,0
Michigan,Wholesale,0,9883640,23231,0,0
Minnesota,"Manufacturing, Durable Goods",7,5303925,2775,0.132,2.5225
Minnesota,"Manufacturing, Nondurable Goods",2,5303925,2775,0.0377,0.7207
Minnesota,"Transportation, Communications, Utilities",5,5303925,2775,0.0943,1.8018
Minnesota,Retail Trade,2,5303925,2775,0.0377,0.7207
Minnesota,"Finance, Insurance, Real Estate",2,5303925,2775,0.0377,0.7207
Minnesota,"Oil & Gas Extraction, Mining",0,5303925,2775,0,0
Minnesota,Services,0,5303925,2775,0,0
Minnesota,"Agriculture, Forestry, Fishing",0,5303925,2775,0,0
Minnesota,Construction,0,5303925,2775,0,0
Minnesota,Wholesale,0,5303925,2775,0,0
Mississippi,"Manufacturing, Durable Goods",7,2967297,4220,0.2359,1.6588
Mississippi,"Manufacturing, Nondurable Goods",8,2967297,4220,0.2696,1.8957
Mississippi,"Transportation, Communications, Utilities",8,2967297,4220,0.2696,1.8957
Mississippi,Services,1,2967297,4220,0.0337,0.237
Mississippi,"Oil & Gas Extraction, Mining",0,2967297,4220,0,0
Mississippi,Retail Trade,0,2967297,4220,0,0
Mississippi,"Finance, Insurance, Real Estate",0,2967297,4220,0,0
Mississippi,"Agriculture, Forestry, Fishing",0,2967297,4220,0,0
Mississippi,Construction,0,2967297,4220,0,0
Mississippi,Wholesale,0,2967297,4220,0,0
Missouri,"Manufacturing, Durable Goods",30,5988927,8960,0.5009,3.3482
Missouri,"Manufacturing, Nondurable Goods",11,5988927,8960,0.1837,1.2277
Missouri,"Transportation, Communications, Utilities",15,5988927,8960,0.2505,1.6741
Missouri,Retail Trade,1,5988927,8960,0.0167,0.1116
Missouri,"Finance, Insurance, Real Estate",8,5988927,8960,0.1336,0.8929
Missouri,Services,2,5988927,8960,0.0334,0.2232
Missouri,"Oil & Gas Extraction, Mining",0,5988927,8960,0,0
Missouri,"Agriculture, Forestry, Fishing",0,5988927,8960,0,0
Missouri,Construction,0,5988927,8960,0,0
Missouri,Wholesale,0,5988927,8960,0,0
Montana,"Manufacturing, Nondurable Goods",1,989415,290,0.1011,3.4483
Montana,"Oil & Gas Extraction, Mining",0,989415,290,0,0
Montana,"Manufacturing, Durable Goods",0,989415,290,0,0
Montana,"Transportation, Communications, Utilities",0,989415,290,0,0
Montana,Retail Trade,0,989415,290,0,0
Montana,"Finance, Insurance, Real Estate",0,989415,290,0,0
Montana,Services,0,989415,290,0,0
Montana,"Agriculture, Forestry, Fishing",0,989415,290,0,0
Montana,Construction,0,989415,290,0,0
Montana,Wholesale,0,989415,290,0,0
Nebraska,"Manufacturing, Durable Goods",3,1826341,988,0.1643,3.0364
Nebraska,"Manufacturing, Nondurable Goods",3,1826341,988,0.1643,3.0364
Nebraska,"Transportation, Communications, Utilities",3,1826341,988,0.1643,3.0364
Nebraska,"Oil & Gas Extraction, Mining",0,1826341,988,0,0
Nebraska,Retail Trade,0,1826341,988,0,0
Nebraska,"Finance, Insurance, Real Estate",0,1826341,988,0,0
Nebraska,Services,0,1826341,988,0,0
Nebraska,"Agriculture, Forestry, Fishing",0,1826341,988,0,0
Nebraska,Construction,0,1826341,988,0,0
Nebraska,Wholesale,0,1826341,988,0,0
Nevada,"Manufacturing, Nondurable Goods",1,2700551,2031,0.037,0.4924
Nevada,"Transportation, Communications, Utilities",1,2700551,2031,0.037,0.4924
Nevada,Retail Trade,1,2700551,2031,0.037,0.4924
Nevada,"Finance, Insurance, Real Estate",3,2700551,2031,0.1111,1.4771
Nevada,Services,2,2700551,2031,0.0741,0.9847
Nevada,"Oil & Gas Extraction, Mining",0,2700551,2031,0,0
Nevada,"Manufacturing, Durable Goods",0,2700551,2031,0,0
Nevada,"Agriculture, Forestry, Fishing",0,2700551,2031,0,0
Nevada,Construction,0,2700551,2031,0,0
Nevada,Wholesale,0,2700551,2031,0,0
New Hampshire,"Manufacturing, Nondurable Goods",1,1316470,735,0.076,1.3605
New Hampshire,"Transportation, Communications, Utilities",4,1316470,735,0.3038,5.4422
New Hampshire,"Finance, Insurance, Real Estate",2,1316470,735,0.1519,2.7211
New Hampshire,Services,1,1316470,735,0.076,1.3605
New Hampshire,"Oil & Gas Extraction, Mining",0,1316470,735,0,0
New Hampshire,"Manufacturing, Durable Goods",0,1316470,735,0,0
New Hampshire,Retail Trade,0,1316470,735,0,0
New Hampshire,"Agriculture, Forestry, Fishing",0,1316470,735,0,0
New Hampshire,Construction,0,1316470,735,0,0
New Hampshire,Wholesale,0,1316470,735,0,0
New Jersey,"Manufacturing, Durable Goods",10,8791894,6690,0.1137,1.4948
New Jersey,"Manufacturing, Nondurable Goods",9,8791894,6690,0.1024,1.3453
New Jersey,"Transportation, Communications, Utilities",34,8791894,6690,0.3867,5.0822
New Jersey,Retail Trade,2,8791894,6690,0.0227,0.299
New Jersey,"Finance, Insurance, Real Estate",20,8791894,6690,0.2275,2.9895
New Jersey,Services,3,8791894,6690,0.0341,0.4484
New Jersey,"Oil & Gas Extraction, Mining",0,8791894,6690,0,0
New Jersey,"Agriculture, Forestry, Fishing",0,8791894,6690,0,0
New Jersey,Construction,0,8791894,6690,0,0
New Jersey,Wholesale,0,8791894,6690,0,0
New Mexico,"Manufacturing, Durable Goods",1,2059179,508,0.0486,1.9685
New Mexico,"Transportation, Communications, Utilities",2,2059179,508,0.0971,3.937
New Mexico,"Oil & Gas Extraction, Mining",0,2059179,508,0,0
New Mexico,"Manufacturing, Nondurable Goods",0,2059179,508,0,0
New Mexico,Retail Trade,0,2059179,508,0,0
New Mexico,"Finance, Insurance, Real Estate",0,2059179,508,0,0
New Mexico,Services,0,2059179,508,0,0
New Mexico,"Agriculture, Forestry, Fishing",0,2059179,508,0,0
New Mexico,Construction,0,2059179,508,0,0
New Mexico,Wholesale,0,2059179,508,0,0
New York,"Manufacturing, Durable Goods",31,19378102,9491,0.16,3.2663
New York,"Manufacturing, Nondurable Goods",2,19378102,9491,0.0103,0.2107
New York,"Transportation, Communications, Utilities",25,19378102,9491,0.129,2.6341
New York,Retail Trade,11,19378102,9491,0.0568,1.159
New York,"Finance, Insurance, Real Estate",16,19378102,9491,0.0826,1.6858
New York,Services,9,19378102,9491,0.0464,0.9483
New York,"Agriculture, Forestry, Fishing",1,19378102,9491,0.0052,0.1054
New York,"Oil & Gas Extraction, Mining",0,19378102,9491,0,0
New York,Construction,0,19378102,9491,0,0
New York,Wholesale,0,19378102,9491,0,0
North Carolina,"Manufacturing, Durable Goods",6,9535483,5321,0.0629,1.1276
North Carolina,"Manufacturing, Nondurable Goods",6,9535483,5321,0.0629,1.1276
North Carolina,"Transportation, Communications, Utilities",17,9535483,5321,0.1783,3.1949
North Carolina,Retail Trade,2,9535483,5321,0.021,0.3759
North Carolina,"Finance, Insurance, Real Estate",7,9535483,5321,0.0734,1.3155
North Carolina,Services,9,9535483,5321,0.0944,1.6914
North Carolina,"Oil & Gas Extraction, Mining",0,9535483,5321,0,0
North Carolina,"Agriculture, Forestry, Fishing",0,9535483,5321,0,0
North Carolina,Construction,0,9535483,5321,0,0
North Carolina,Wholesale,0,9535483,5321,0,0
North Dakota,"Manufacturing, Durable Goods",1,672591,264,0.1487,3.7879
North Dakota,"Oil & Gas Extraction, Mining",0,672591,264,0,0
North Dakota,"Manufacturing, Nondurable Goods",0,672591,264,0,0
North Dakota,"Transportation, Communications, Utilities",0,672591,264,0,0
North Dakota,Retail Trade,0,672591,264,0,0
North Dakota,"Finance, Insurance, Real Estate",0,672591,264,0,0
North Dakota,Services,0,672591,264,0,0
North Dakota,"Agriculture, Forestry, Fishing",0,672591,264,0,0
North Dakota,Construction,0,672591,264,0,0
North Dakota,Wholesale,0,672591,264,0,0
Ohio,"Oil & Gas Extraction, Mining",1,11536504,18596,0.0087,0.0538
Ohio,"Manufacturing, Durable Goods",97,11536504,18596,0.8408,5.2162
Ohio,"Manufacturing, Nondurable Goods",5,11536504,18596,0.0433,0.2689
Ohio,"Transportation, Communications, Utilities",15,11536504,18596,0.13,0.8066
Ohio,Retail Trade,4,11536504,18596,0.0347,0.2151
Ohio,"Finance, Insurance, Real Estate",11,11536504,18596,0.0953,0.5915
Ohio,Services,15,11536504,18596,0.13,0.8066
Ohio,Wholesale,1,11536504,18596,0.0087,0.0538
Ohio,"Agriculture, Forestry, Fishing",0,11536504,18596,0,0
Ohio,Construction,0,11536504,18596,0,0
Oklahoma,"Oil & Gas Extraction, Mining",2,3751351,2496,0.0533,0.8013
Oklahoma,"Manufacturing, Durable Goods",6,3751351,2496,0.1599,2.4038
Oklahoma,"Manufacturing, Nondurable Goods",1,3751351,2496,0.0267,0.4006
Oklahoma,"Transportation, Communications, Utilities",4,3751351,2496,0.1066,1.6026
Oklahoma,Retail Trade,0,3751351,2496,0,0
Oklahoma,"Finance, Insurance, Real Estate",0,3751351,2496,0,0
Oklahoma,Services,0,3751351,2496,0,0
Oklahoma,"Agriculture, Forestry, Fishing",0,3751351,2496,0,0
Oklahoma,Construction,0,3751351,2496,0,0
Oklahoma,Wholesale,0,3751351,2496,0,0
Oregon,"Manufacturing, Durable Goods",5,3831074,3046,0.1305,1.6415
Oregon,"Manufacturing, Nondurable Goods",1,3831074,3046,0.0261,0.3283
Oregon,"Transportation, Communications, Utilities",1,3831074,3046,0.0261,0.3283
Oregon,Retail Trade,3,3831074,3046,0.0783,0.9849
Oregon,"Finance, Insurance, Real Estate",3,3831074,3046,0.0783,0.9849
Oregon,Services,11,3831074,3046,0.2871,3.6113
Oregon,"Oil & Gas Extraction, Mining",0,3831074,3046,0,0
Oregon,"Agriculture, Forestry, Fishing",0,3831074,3046,0,0
Oregon,Construction,0,3831074,3046,0,0
Oregon,Wholesale,0,3831074,3046,0,0
Pennsylvania,"Manufacturing, Durable Goods",16,12702379,8980,0.126,1.7817
Pennsylvania,"Manufacturing, Nondurable Goods",10,12702379,8980,0.0787,1.1136
Pennsylvania,"Transportation, Communications, Utilities",15,12702379,8980,0.1181,1.6704
Pennsylvania,Retail Trade,6,12702379,8980,0.0472,0.6682
Pennsylvania,"Finance, Insurance, Real Estate",13,12702379,8980,0.1023,1.4477
Pennsylvania,Services,7,12702379,8980,0.0551,0.7795
Pennsylvania,"Oil & Gas Extraction, Mining",0,12702379,8980,0,0
Pennsylvania,"Agriculture, Forestry, Fishing",0,12702379,8980,0,0
Pennsylvania,Construction,0,12702379,8980,0,0
Pennsylvania,Wholesale,0,12702379,8980,0,0
Puerto Rico,"Manufacturing, Nondurable Goods",3,3725789,117,0.0805,25.641
Puerto Rico,"Oil & Gas Extraction, Mining",0,3725789,117,0,0
Puerto Rico,"Manufacturing, Durable Goods",0,3725789,117,0,0
Puerto Rico,"Transportation, Communications, Utilities",0,3725789,117,0,0
Puerto Rico,Retail Trade,0,3725789,117,0,0
Puerto Rico,"Finance, Insurance, Real Estate",0,3725789,117,0,0
Puerto Rico,Services,0,3725789,117,0,0
Puerto Rico,"Agriculture, Forestry, Fishing",0,3725789,117,0,0
Puerto Rico,Construction,0,3725789,117,0,0
Puerto Rico,Wholesale,0,3725789,117,0,0
Rhode Island,"Manufacturing, Durable Goods",3,1052567,795,0.285,3.7736
Rhode Island,"Manufacturing, Nondurable Goods",1,1052567,795,0.095,1.2579
Rhode Island,"Transportation, Communications, Utilities",1,1052567,795,0.095,1.2579
Rhode Island,Retail Trade,2,1052567,795,0.19,2.5157
Rhode Island,"Finance, Insurance, Real Estate",3,1052567,795,0.285,3.7736
Rhode Island,Services,1,1052567,795,0.095,1.2579
Rhode Island,"Oil & Gas Extraction, Mining",0,1052567,795,0,0
Rhode Island,"Agriculture, Forestry, Fishing",0,1052567,795,0,0
Rhode Island,Construction,0,1052567,795,0,0
Rhode Island,Wholesale,0,1052567,795,0,0
South Carolina,"Manufacturing, Durable Goods",4,4625364,2399,0.0865,1.6674
South Carolina,"Manufacturing, Nondurable Goods",1,4625364,2399,0.0216,0.4168
South Carolina,"Transportation, Communications, Utilities",1,4625364,2399,0.0216,0.4168
South Carolina,Services,3,4625364,2399,0.0649,1.2505
South Carolina,"Oil & Gas Extraction, Mining",0,4625364,2399,0,0
South Carolina,Retail Trade,0,4625364,2399,0,0
South Carolina,"Finance, Insurance, Real Estate",0,4625364,2399,0,0
South Carolina,"Agriculture, Forestry, Fishing",0,4625364,2399,0,0
South Carolina,Construction,0,4625364,2399,0,0
South Carolina,Wholesale,0,4625364,2399,0,0
South Dakota,"Manufacturing, Durable Goods",1,814180,360,0.1228,2.7778
South Dakota,"Oil & Gas Extraction, Mining",0,814180,360,0,0
South Dakota,"Manufacturing, Nondurable Goods",0,814180,360,0,0
South Dakota,"Transportation, Communications, Utilities",0,814180,360,0,0
South Dakota,Retail Trade,0,814180,360,0,0
South Dakota,"Finance, Insurance, Real Estate",0,814180,360,0,0
South Dakota,Services,0,814180,360,0,0
South Dakota,"Agriculture, Forestry, Fishing",0,814180,360,0,0
South Dakota,Construction,0,814180,360,0,0
South Dakota,Wholesale,0,814180,360,0,0
Tennessee,"Oil & Gas Extraction, Mining",1,6346105,10788,0.0158,0.0927
Tennessee,"Manufacturing, Durable Goods",14,6346105,10788,0.2206,1.2977
Tennessee,"Manufacturing, Nondurable Goods",7,6346105,10788,0.1103,0.6489
Tennessee,"Transportation, Communications, Utilities",26,6346105,10788,0.4097,2.4101
Tennessee,Retail Trade,5,6346105,10788,0.0788,0.4635
Tennessee,"Finance, Insurance, Real Estate",3,6346105,10788,0.0473,0.2781
Tennessee,Services,4,6346105,10788,0.063,0.3708
