STATE,EESTATU,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Montana,Active Part Time or Seasonal,2,989415,290,0.2021,6.8966
Montana,Early Retiree,8,989415,290,0.8086,27.5862
Montana,Medicare Eligible Retiree,5,989415,290,0.5053,17.2414
Montana,Retiree (status unknown),4,989415,290,0.4043,13.7931
Montana,Surviving Spouse/Depend.,1,989415,290,0.1011,3.4483
Montana,Other/Unknown,5,989415,290,0.5053,17.2414
Montana,COBRA Continuee,0,989415,290,0,0
Montana,Long Term Disability,0,989415,290,0,0
Nebraska,Active Full Time,107,1826341,988,5.8587,108.2996
Nebraska,Active Part Time or Seasonal,7,1826341,988,0.3833,7.085
Nebraska,Early Retiree,24,1826341,988,1.3141,24.2915
Nebraska,Medicare Eligible Retiree,6,1826341,988,0.3285,6.0729
Nebraska,Retiree (status unknown),1,1826341,988,0.0548,1.0121
Nebraska,COBRA Continuee,3,1826341,988,0.1643,3.0364
Nebraska,Long Term Disability,2,1826341,988,0.1095,2.0243
Nebraska,Other/Unknown,11,1826341,988,0.6023,11.1336
Nebraska,Surviving Spouse/Depend.,0,1826341,988,0,0
Nevada,Active Full Time,135,2700551,2031,4.999,66.4697
Nevada,Active Part Time or Seasonal,5,2700551,2031,0.1851,2.4618
Nevada,Early Retiree,44,2700551,2031,1.6293,21.6642
Nevada,Medicare Eligible Retiree,15,2700551,2031,0.5554,7.3855
Nevada,Retiree (status unknown),49,2700551,2031,1.8144,24.126
Nevada,COBRA Continuee,4,2700551,2031,0.1481,1.9695
Nevada,Long Term Disability,2,2700551,2031,0.0741,0.9847
Nevada,Surviving Spouse/Depend.,2,2700551,2031,0.0741,0.9847
Nevada,Other/Unknown,15,2700551,2031,0.5554,7.3855
New Hampshire,Active Full Time,72,1316470,735,5.4692,97.9592
New Hampshire,Active Part Time or Seasonal,2,1316470,735,0.1519,2.7211
New Hampshire,Early Retiree,17,1316470,735,1.2913,23.1293
New Hampshire,COBRA Continuee,1,1316470,735,0.076,1.3605
New Hampshire,Long Term Disability,1,1316470,735,0.076,1.3605
New Hampshire,Other/Unknown,8,1316470,735,0.6077,10.8844
New Hampshire,Medicare Eligible Retiree,0,1316470,735,0,0
New Hampshire,Retiree (status unknown),0,1316470,735,0,0
New Hampshire,Surviving Spouse/Depend.,0,1316470,735,0,0
New Jersey,Active Full Time,635,8791894,6690,7.2226,94.9178
New Jersey,Active Part Time or Seasonal,19,8791894,6690,0.2161,2.8401
New Jersey,Early Retiree,280,8791894,6690,3.1848,41.8535
New Jersey,Medicare Eligible Retiree,45,8791894,6690,0.5118,6.7265
New Jersey,Retiree (status unknown),3,8791894,6690,0.0341,0.4484
New Jersey,COBRA Continuee,19,8791894,6690,0.2161,2.8401
New Jersey,Long Term Disability,10,8791894,6690,0.1137,1.4948
New Jersey,Surviving Spouse/Depend.,10,8791894,6690,0.1137,1.4948
New Jersey,Other/Unknown,59,8791894,6690,0.6711,8.8191
New Mexico,Active Full Time,40,2059179,508,1.9425,78.7402
New Mexico,Active Part Time or Seasonal,2,2059179,508,0.0971,3.937
New Mexico,Early Retiree,10,2059179,508,0.4856,19.685
New Mexico,Medicare Eligible Retiree,1,2059179,508,0.0486,1.9685
New Mexico,Retiree (status unknown),11,2059179,508,0.5342,21.6535
New Mexico,COBRA Continuee,2,2059179,508,0.0971,3.937
New Mexico,Other/Unknown,7,2059179,508,0.3399,13.7795
New Mexico,Long Term Disability,0,2059179,508,0,0
New Mexico,Surviving Spouse/Depend.,0,2059179,508,0,0
New York,Active Full Time,922,19378102,9491,4.7579,97.1447
New York,Active Part Time or Seasonal,33,19378102,9491,0.1703,3.477
New York,Early Retiree,572,19378102,9491,2.9518,60.2676
New York,Medicare Eligible Retiree,80,19378102,9491,0.4128,8.429
New York,Retiree (status unknown),7,19378102,9491,0.0361,0.7375
New York,COBRA Continuee,39,19378102,9491,0.2013,4.1092
New York,Long Term Disability,19,19378102,9491,0.098,2.0019
New York,Surviving Spouse/Depend.,17,19378102,9491,0.0877,1.7912
New York,Other/Unknown,92,19378102,9491,0.4748,9.6934
North Carolina,Active Full Time,438,9535483,5321,4.5934,82.3154
North Carolina,Active Part Time or Seasonal,14,9535483,5321,0.1468,2.6311
North Carolina,Early Retiree,146,9535483,5321,1.5311,27.4385
North Carolina,Medicare Eligible Retiree,21,9535483,5321,0.2202,3.9466
North Carolina,Retiree (status unknown),5,9535483,5321,0.0524,0.9397
North Carolina,COBRA Continuee,21,9535483,5321,0.2202,3.9466
North Carolina,Long Term Disability,4,9535483,5321,0.0419,0.7517
North Carolina,Surviving Spouse/Depend.,8,9535483,5321,0.0839,1.5035
North Carolina,Other/Unknown,48,9535483,5321,0.5034,9.0209
North Dakota,Active Full Time,45,672591,264,6.6905,170.4545
North Dakota,Active Part Time or Seasonal,1,672591,264,0.1487,3.7879
North Dakota,Early Retiree,5,672591,264,0.7434,18.9394
North Dakota,Medicare Eligible Retiree,1,672591,264,0.1487,3.7879
North Dakota,Long Term Disability,1,672591,264,0.1487,3.7879
North Dakota,Surviving Spouse/Depend.,2,672591,264,0.2974,7.5758
North Dakota,Retiree (status unknown),0,672591,264,0,0
North Dakota,COBRA Continuee,0,672591,264,0,0
North Dakota,Other/Unknown,0,672591,264,0,0
Ohio,Active Full Time,1675,11536504,18596,14.5191,90.0731
Ohio,Active Part Time or Seasonal,77,11536504,18596,0.6674,4.1407
Ohio,Early Retiree,1527,11536504,18596,13.2362,82.1144
Ohio,Medicare Eligible Retiree,276,11536504,18596,2.3924,14.8419
Ohio,Retiree (status unknown),6,11536504,18596,0.052,0.3227
Ohio,COBRA Continuee,69,11536504,18596,0.5981,3.7105
Ohio,Long Term Disability,13,11536504,18596,0.1127,0.6991
Ohio,Surviving Spouse/Depend.,131,11536504,18596,1.1355,7.0445
Ohio,Other/Unknown,210,11536504,18596,1.8203,11.2928
Oklahoma,Active Full Time,157,3751351,2496,4.1852,62.9006
Oklahoma,Active Part Time or Seasonal,4,3751351,2496,0.1066,1.6026
Oklahoma,Early Retiree,132,3751351,2496,3.5187,52.8846
Oklahoma,Medicare Eligible Retiree,20,3751351,2496,0.5331,8.0128
Oklahoma,Retiree (status unknown),5,3751351,2496,0.1333,2.0032
Oklahoma,COBRA Continuee,6,3751351,2496,0.1599,2.4038
Oklahoma,Long Term Disability,1,3751351,2496,0.0267,0.4006
Oklahoma,Surviving Spouse/Depend.,5,3751351,2496,0.1333,2.0032
Oklahoma,Other/Unknown,12,3751351,2496,0.3199,4.8077
Oregon,Active Full Time,280,3831074,3046,7.3087,91.9238
Oregon,Active Part Time or Seasonal,35,3831074,3046,0.9136,11.4905
Oregon,Early Retiree,63,3831074,3046,1.6444,20.6829
Oregon,Medicare Eligible Retiree,3,3831074,3046,0.0783,0.9849
Oregon,Retiree (status unknown),26,3831074,3046,0.6787,8.5358
Oregon,COBRA Continuee,8,3831074,3046,0.2088,2.6264
Oregon,Long Term Disability,3,3831074,3046,0.0783,0.9849
Oregon,Surviving Spouse/Depend.,1,3831074,3046,0.0261,0.3283
Oregon,Other/Unknown,14,3831074,3046,0.3654,4.5962
Pennsylvania,Active Full Time,871,12702379,8980,6.857,96.9933
Pennsylvania,Active Part Time or Seasonal,30,12702379,8980,0.2362,3.3408
Pennsylvania,Early Retiree,323,12702379,8980,2.5428,35.9688
Pennsylvania,Medicare Eligible Retiree,35,12702379,8980,0.2755,3.8976
Pennsylvania,Retiree (status unknown),9,12702379,8980,0.0709,1.0022
Pennsylvania,COBRA Continuee,25,12702379,8980,0.1968,2.784
Pennsylvania,Long Term Disability,23,12702379,8980,0.1811,2.5612
Pennsylvania,Surviving Spouse/Depend.,13,12702379,8980,0.1023,1.4477
Pennsylvania,Other/Unknown,81,12702379,8980,0.6377,9.02
Puerto Rico,Active Full Time,2,3725789,117,0.0537,17.094
Puerto Rico,Early Retiree,1,3725789,117,0.0268,8.547
Puerto Rico,Active Part Time or Seasonal,0,3725789,117,0,0
Puerto Rico,Medicare Eligible Retiree,0,3725789,117,0,0
Puerto Rico,Retiree (status unknown),0,3725789,117,0,0
Puerto Rico,COBRA Continuee,0,3725789,117,0,0
Puerto Rico,Long Term Disability,0,3725789,117,0,0
Puerto Rico,Surviving Spouse/Depend.,0,3725789,117,0,0
Puerto Rico,Other/Unknown,0,3725789,117,0,0
Rhode Island,Active Full Time,41,1052567,795,3.8952,51.5723
Rhode Island,Active Part Time or Seasonal,2,1052567,795,0.19,2.5157
Rhode Island,Early Retiree,7,1052567,795,0.665,8.805
Rhode Island,Medicare Eligible Retiree,2,1052567,795,0.19,2.5157
Rhode Island,COBRA Continuee,2,1052567,795,0.19,2.5157
Rhode Island,Long Term Disability,2,1052567,795,0.19,2.5157
Rhode Island,Retiree (status unknown),0,1052567,795,0,0
Rhode Island,Surviving Spouse/Depend.,0,1052567,795,0,0
Rhode Island,Other/Unknown,0,1052567,795,0,0
South Carolina,Active Full Time,205,4625364,2399,4.4321,85.4523
South Carolina,Active Part Time or Seasonal,8,4625364,2399,0.173,3.3347
South Carolina,Early Retiree,88,4625364,2399,1.9026,36.682
South Carolina,Medicare Eligible Retiree,14,4625364,2399,0.3027,5.8358
South Carolina,COBRA Continuee,16,4625364,2399,0.3459,6.6694
South Carolina,Long Term Disability,2,4625364,2399,0.0432,0.8337
South Carolina,Surviving Spouse/Depend.,3,4625364,2399,0.0649,1.2505
South Carolina,Other/Unknown,19,4625364,2399,0.4108,7.92
South Carolina,Retiree (status unknown),0,4625364,2399,0,0
South Dakota,Active Full Time,46,814180,360,5.6499,127.7778
South Dakota,Active Part Time or Seasonal,4,814180,360,0.4913,11.1111
South Dakota,Early Retiree,7,814180,360,0.8598,19.4444
South Dakota,Retiree (status unknown),1,814180,360,0.1228,2.7778
South Dakota,COBRA Continuee,3,814180,360,0.3685,8.3333
South Dakota,Medicare Eligible Retiree,0,814180,360,0,0
South Dakota,Long Term Disability,0,814180,360,0,0
South Dakota,Surviving Spouse/Depend.,0,814180,360,0,0
South Dakota,Other/Unknown,0,814180,360,0,0
Tennessee,Active Full Time,730,6346105,10788,11.5031,67.6678
Tennessee,Active Part Time or Seasonal,45,6346105,10788,0.7091,4.1713
Tennessee,Early Retiree,293,6346105,10788,4.617,27.1598
Tennessee,Medicare Eligible Retiree,34,6346105,10788,0.5358,3.1516
Tennessee,Retiree (status unknown),37,6346105,10788,0.583,3.4297
Tennessee,COBRA Continuee,12,6346105,10788,0.1891,1.1123
Tennessee,Long Term Disability,3,6346105,10788,0.0473,0.2781
Tennessee,Surviving Spouse/Depend.,14,6346105,10788,0.2206,1.2977
Tennessee,Other/Unknown,46,6346105,10788,0.7249,4.264
Texas,Active Full Time,2023,25145561,24161,8.0452,83.73
Texas,Active Part Time or Seasonal,78,25145561,24161,0.3102,3.2283
Texas,Early Retiree,466,25145561,24161,1.8532,19.2873
Texas,Medicare Eligible Retiree,34,25145561,24161,0.1352,1.4072
Texas,Retiree (status unknown),33,25145561,24161,0.1312,1.3658
Texas,COBRA Continuee,51,25145561,24161,0.2028,2.1108
Texas,Long Term Disability,30,25145561,24161,0.1193,1.2417
Texas,Surviving Spouse/Depend.,21,25145561,24161,0.0835,0.8692
Texas,Other/Unknown,177,25145561,24161,0.7039,7.3259
Utah,Active Full Time,215,2763885,2598,7.7789,82.756
Utah,Active Part Time or Seasonal,5,2763885,2598,0.1809,1.9246
Utah,Early Retiree,45,2763885,2598,1.6281,17.321
Utah,Medicare Eligible Retiree,1,2763885,2598,0.0362,0.3849
Utah,Retiree (status unknown),7,2763885,2598,0.2533,2.6944
Utah,COBRA Continuee,6,2763885,2598,0.2171,2.3095
Utah,Long Term Disability,6,2763885,2598,0.2171,2.3095
Utah,Surviving Spouse/Depend.,1,2763885,2598,0.0362,0.3849
Utah,Other/Unknown,3,2763885,2598,0.1085,1.1547
Vermont,Active Full Time,16,625741,188,2.557,85.1064
Vermont,Active Part Time or Seasonal,1,625741,188,0.1598,5.3191
Vermont,Early Retiree,7,625741,188,1.1187,37.234
Vermont,Medicare Eligible Retiree,2,625741,188,0.3196,10.6383
Vermont,Retiree (status unknown),1,625741,188,0.1598,5.3191
Vermont,Other/Unknown,2,625741,188,0.3196,10.6383
Vermont,COBRA Continuee,0,625741,188,0,0
Vermont,Long Term Disability,0,625741,188,0,0
Vermont,Surviving Spouse/Depend.,0,625741,188,0,0
Virginia,Active Full Time,468,8001024,4923,5.8493,95.064
Virginia,Active Part Time or Seasonal,11,8001024,4923,0.1375,2.2344
Virginia,Early Retiree,167,8001024,4923,2.0872,33.9224
Virginia,Medicare Eligible Retiree,23,8001024,4923,0.2875,4.6719
Virginia,Retiree (status unknown),7,8001024,4923,0.0875,1.4219
Virginia,COBRA Continuee,11,8001024,4923,0.1375,2.2344
