STATE,EESTATU,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Illinois,Early Retiree,200,12830632,10670,1.5588,18.7441
Illinois,Medicare Eligible Retiree,36,12830632,10670,0.2806,3.3739
Illinois,Retiree (status unknown),4,12830632,10670,0.0312,0.3749
Illinois,COBRA Continuee,42,12830632,10670,0.3273,3.9363
Illinois,Long Term Disability,22,12830632,10670,0.1715,2.0619
Illinois,Surviving Spouse/Depend.,17,12830632,10670,0.1325,1.5933
Illinois,Other/Unknown,122,12830632,10670,0.9508,11.4339
Indiana,Active Full Time,691,6483802,7465,10.6573,92.5653
Indiana,Active Part Time or Seasonal,17,6483802,7465,0.2622,2.2773
Indiana,Early Retiree,406,6483802,7465,6.2618,54.3871
Indiana,Medicare Eligible Retiree,73,6483802,7465,1.1259,9.779
Indiana,Retiree (status unknown),4,6483802,7465,0.0617,0.5358
Indiana,COBRA Continuee,9,6483802,7465,0.1388,1.2056
Indiana,Long Term Disability,5,6483802,7465,0.0771,0.6698
Indiana,Surviving Spouse/Depend.,39,6483802,7465,0.6015,5.2244
Indiana,Other/Unknown,50,6483802,7465,0.7712,6.6979
Iowa,Active Full Time,204,3046355,1738,6.6965,117.3763
Iowa,Active Part Time or Seasonal,3,3046355,1738,0.0985,1.7261
Iowa,Early Retiree,16,3046355,1738,0.5252,9.206
Iowa,COBRA Continuee,5,3046355,1738,0.1641,2.8769
Iowa,Surviving Spouse/Depend.,1,3046355,1738,0.0328,0.5754
Iowa,Other/Unknown,27,3046355,1738,0.8863,15.5351
Iowa,Medicare Eligible Retiree,0,3046355,1738,0,0
Iowa,Retiree (status unknown),0,3046355,1738,0,0
Iowa,Long Term Disability,0,3046355,1738,0,0
Kansas,Active Full Time,233,2853118,2026,8.1665,115.0049
Kansas,Active Part Time or Seasonal,6,2853118,2026,0.2103,2.9615
Kansas,Early Retiree,36,2853118,2026,1.2618,17.769
Kansas,Medicare Eligible Retiree,3,2853118,2026,0.1051,1.4808
Kansas,Retiree (status unknown),3,2853118,2026,0.1051,1.4808
Kansas,COBRA Continuee,12,2853118,2026,0.4206,5.923
Kansas,Long Term Disability,2,2853118,2026,0.0701,0.9872
Kansas,Surviving Spouse/Depend.,2,2853118,2026,0.0701,0.9872
Kansas,Other/Unknown,21,2853118,2026,0.736,10.3653
Kentucky,Active Full Time,439,4339367,3823,10.1167,114.8313
Kentucky,Active Part Time or Seasonal,9,4339367,3823,0.2074,2.3542
Kentucky,Early Retiree,87,4339367,3823,2.0049,22.757
Kentucky,Medicare Eligible Retiree,25,4339367,3823,0.5761,6.5394
Kentucky,Retiree (status unknown),1,4339367,3823,0.023,0.2616
Kentucky,COBRA Continuee,14,4339367,3823,0.3226,3.662
Kentucky,Long Term Disability,4,4339367,3823,0.0922,1.0463
Kentucky,Surviving Spouse/Depend.,13,4339367,3823,0.2996,3.4005
Kentucky,Other/Unknown,22,4339367,3823,0.507,5.7546
Louisiana,Active Full Time,275,4533372,2935,6.0661,93.6968
Louisiana,Active Part Time or Seasonal,8,4533372,2935,0.1765,2.7257
Louisiana,Early Retiree,75,4533372,2935,1.6544,25.5537
Louisiana,Medicare Eligible Retiree,6,4533372,2935,0.1324,2.0443
Louisiana,Retiree (status unknown),2,4533372,2935,0.0441,0.6814
Louisiana,COBRA Continuee,10,4533372,2935,0.2206,3.4072
Louisiana,Long Term Disability,2,4533372,2935,0.0441,0.6814
Louisiana,Surviving Spouse/Depend.,1,4533372,2935,0.0221,0.3407
Louisiana,Other/Unknown,32,4533372,2935,0.7059,10.9029
Maine,Active Full Time,63,1328361,548,4.7427,114.9635
Maine,Active Part Time or Seasonal,5,1328361,548,0.3764,9.1241
Maine,Early Retiree,5,1328361,548,0.3764,9.1241
Maine,COBRA Continuee,3,1328361,548,0.2258,5.4745
Maine,Long Term Disability,2,1328361,548,0.1506,3.6496
Maine,Other/Unknown,11,1328361,548,0.8281,20.073
Maine,Medicare Eligible Retiree,0,1328361,548,0,0
Maine,Retiree (status unknown),0,1328361,548,0,0
Maine,Surviving Spouse/Depend.,0,1328361,548,0,0
Maryland,Active Full Time,445,5773552,4495,7.7076,98.9989
Maryland,Active Part Time or Seasonal,13,5773552,4495,0.2252,2.8921
Maryland,Early Retiree,98,5773552,4495,1.6974,21.802
Maryland,Medicare Eligible Retiree,16,5773552,4495,0.2771,3.5595
Maryland,COBRA Continuee,15,5773552,4495,0.2598,3.337
Maryland,Long Term Disability,6,5773552,4495,0.1039,1.3348
Maryland,Surviving Spouse/Depend.,9,5773552,4495,0.1559,2.0022
Maryland,Other/Unknown,32,5773552,4495,0.5543,7.119
Maryland,Retiree (status unknown),0,5773552,4495,0,0
Massachusetts,Active Full Time,648,6547629,5945,9.8967,108.9992
Massachusetts,Active Part Time or Seasonal,40,6547629,5945,0.6109,6.7283
Massachusetts,Early Retiree,70,6547629,5945,1.0691,11.7746
Massachusetts,Medicare Eligible Retiree,8,6547629,5945,0.1222,1.3457
Massachusetts,COBRA Continuee,24,6547629,5945,0.3665,4.037
Massachusetts,Long Term Disability,14,6547629,5945,0.2138,2.3549
Massachusetts,Surviving Spouse/Depend.,3,6547629,5945,0.0458,0.5046
Massachusetts,Other/Unknown,46,6547629,5945,0.7025,7.7376
Massachusetts,Retiree (status unknown),0,6547629,5945,0,0
Michigan,Active Full Time,2125,9883640,23231,21.5002,91.4726
Michigan,Active Part Time or Seasonal,52,9883640,23231,0.5261,2.2384
Michigan,Early Retiree,1577,9883640,23231,15.9557,67.8834
Michigan,Medicare Eligible Retiree,305,9883640,23231,3.0859,13.129
Michigan,Retiree (status unknown),9,9883640,23231,0.0911,0.3874
Michigan,COBRA Continuee,50,9883640,23231,0.5059,2.1523
Michigan,Long Term Disability,25,9883640,23231,0.2529,1.0761
Michigan,Surviving Spouse/Depend.,152,9883640,23231,1.5379,6.543
Michigan,Other/Unknown,70,9883640,23231,0.7082,3.0132
Minnesota,Active Full Time,382,5303925,2775,7.2022,137.6577
Minnesota,Active Part Time or Seasonal,15,5303925,2775,0.2828,5.4054
Minnesota,Early Retiree,17,5303925,2775,0.3205,6.1261
Minnesota,Medicare Eligible Retiree,2,5303925,2775,0.0377,0.7207
Minnesota,COBRA Continuee,27,5303925,2775,0.5091,9.7297
Minnesota,Long Term Disability,10,5303925,2775,0.1885,3.6036
Minnesota,Other/Unknown,55,5303925,2775,1.037,19.8198
Minnesota,Retiree (status unknown),0,5303925,2775,0,0
Minnesota,Surviving Spouse/Depend.,0,5303925,2775,0,0
Mississippi,Active Full Time,323,2967297,4220,10.8853,76.5403
Mississippi,Active Part Time or Seasonal,6,2967297,4220,0.2022,1.4218
Mississippi,Early Retiree,47,2967297,4220,1.5839,11.1374
Mississippi,Medicare Eligible Retiree,13,2967297,4220,0.4381,3.0806
Mississippi,Retiree (status unknown),1,2967297,4220,0.0337,0.237
Mississippi,COBRA Continuee,12,2967297,4220,0.4044,2.8436
Mississippi,Surviving Spouse/Depend.,2,2967297,4220,0.0674,0.4739
Mississippi,Other/Unknown,14,2967297,4220,0.4718,3.3175
Mississippi,Long Term Disability,0,2967297,4220,0,0
Missouri,Active Full Time,904,5988927,8960,15.0945,100.8929
Missouri,Active Part Time or Seasonal,17,5988927,8960,0.2839,1.8973
Missouri,Early Retiree,262,5988927,8960,4.3747,29.2411
Missouri,Medicare Eligible Retiree,46,5988927,8960,0.7681,5.1339
Missouri,Retiree (status unknown),3,5988927,8960,0.0501,0.3348
Missouri,COBRA Continuee,27,5988927,8960,0.4508,3.0134
Missouri,Long Term Disability,13,5988927,8960,0.2171,1.4509
Missouri,Surviving Spouse/Depend.,28,5988927,8960,0.4675,3.125
Missouri,Other/Unknown,64,5988927,8960,1.0686,7.1429
Montana,Active Full Time,45,989415,290,4.5481,155.1724
Montana,Active Part Time or Seasonal,4,989415,290,0.4043,13.7931
Montana,Early Retiree,3,989415,290,0.3032,10.3448
Montana,Retiree (status unknown),3,989415,290,0.3032,10.3448
Montana,COBRA Continuee,1,989415,290,0.1011,3.4483
Montana,Surviving Spouse/Depend.,1,989415,290,0.1011,3.4483
Montana,Other/Unknown,6,989415,290,0.6064,20.6897
Montana,Medicare Eligible Retiree,0,989415,290,0,0
Montana,Long Term Disability,0,989415,290,0,0
Nebraska,Active Full Time,138,1826341,988,7.5561,139.6761
Nebraska,Active Part Time or Seasonal,3,1826341,988,0.1643,3.0364
Nebraska,Early Retiree,12,1826341,988,0.6571,12.1457
Nebraska,COBRA Continuee,4,1826341,988,0.219,4.0486
Nebraska,Long Term Disability,1,1826341,988,0.0548,1.0121
Nebraska,Surviving Spouse/Depend.,1,1826341,988,0.0548,1.0121
Nebraska,Other/Unknown,15,1826341,988,0.8213,15.1822
Nebraska,Medicare Eligible Retiree,0,1826341,988,0,0
Nebraska,Retiree (status unknown),0,1826341,988,0,0
Nevada,Active Full Time,256,2700551,2031,9.4795,126.0463
Nevada,Active Part Time or Seasonal,3,2700551,2031,0.1111,1.4771
Nevada,Early Retiree,28,2700551,2031,1.0368,13.7863
Nevada,Medicare Eligible Retiree,12,2700551,2031,0.4444,5.9084
Nevada,Retiree (status unknown),32,2700551,2031,1.1849,15.7558
Nevada,COBRA Continuee,12,2700551,2031,0.4444,5.9084
Nevada,Long Term Disability,7,2700551,2031,0.2592,3.4466
Nevada,Surviving Spouse/Depend.,3,2700551,2031,0.1111,1.4771
Nevada,Other/Unknown,24,2700551,2031,0.8887,11.8168
New Hampshire,Active Full Time,87,1316470,735,6.6086,118.3673
New Hampshire,Active Part Time or Seasonal,2,1316470,735,0.1519,2.7211
New Hampshire,Early Retiree,12,1316470,735,0.9115,16.3265
New Hampshire,Medicare Eligible Retiree,2,1316470,735,0.1519,2.7211
New Hampshire,COBRA Continuee,5,1316470,735,0.3798,6.8027
New Hampshire,Long Term Disability,2,1316470,735,0.1519,2.7211
New Hampshire,Other/Unknown,10,1316470,735,0.7596,13.6054
New Hampshire,Retiree (status unknown),0,1316470,735,0,0
New Hampshire,Surviving Spouse/Depend.,0,1316470,735,0,0
New Jersey,Active Full Time,678,8791894,6690,7.7116,101.3453
New Jersey,Active Part Time or Seasonal,17,8791894,6690,0.1934,2.5411
New Jersey,Early Retiree,130,8791894,6690,1.4786,19.432
New Jersey,Medicare Eligible Retiree,14,8791894,6690,0.1592,2.0927
New Jersey,COBRA Continuee,45,8791894,6690,0.5118,6.7265
New Jersey,Long Term Disability,17,8791894,6690,0.1934,2.5411
New Jersey,Surviving Spouse/Depend.,11,8791894,6690,0.1251,1.6442
New Jersey,Other/Unknown,55,8791894,6690,0.6256,8.2212
New Jersey,Retiree (status unknown),0,8791894,6690,0,0
New Mexico,Active Full Time,51,2059179,508,2.4767,100.3937
New Mexico,Active Part Time or Seasonal,3,2059179,508,0.1457,5.9055
New Mexico,Early Retiree,2,2059179,508,0.0971,3.937
New Mexico,Retiree (status unknown),2,2059179,508,0.0971,3.937
New Mexico,Other/Unknown,8,2059179,508,0.3885,15.748
New Mexico,Medicare Eligible Retiree,0,2059179,508,0,0
New Mexico,COBRA Continuee,0,2059179,508,0,0
New Mexico,Long Term Disability,0,2059179,508,0,0
New Mexico,Surviving Spouse/Depend.,0,2059179,508,0,0
New York,Active Full Time,903,19378102,9491,4.6599,95.1428
New York,Active Part Time or Seasonal,28,19378102,9491,0.1445,2.9502
New York,Early Retiree,245,19378102,9491,1.2643,25.8139
New York,Medicare Eligible Retiree,39,19378102,9491,0.2013,4.1092
New York,Retiree (status unknown),2,19378102,9491,0.0103,0.2107
New York,COBRA Continuee,51,19378102,9491,0.2632,5.3735
New York,Long Term Disability,16,19378102,9491,0.0826,1.6858
New York,Surviving Spouse/Depend.,21,19378102,9491,0.1084,2.2126
New York,Other/Unknown,82,19378102,9491,0.4232,8.6398
North Carolina,Active Full Time,506,9535483,5321,5.3065,95.0949
North Carolina,Active Part Time or Seasonal,16,9535483,5321,0.1678,3.007
North Carolina,Early Retiree,84,9535483,5321,0.8809,15.7865
North Carolina,Medicare Eligible Retiree,16,9535483,5321,0.1678,3.007
North Carolina,Retiree (status unknown),2,9535483,5321,0.021,0.3759
North Carolina,COBRA Continuee,34,9535483,5321,0.3566,6.3898
North Carolina,Long Term Disability,6,9535483,5321,0.0629,1.1276
North Carolina,Surviving Spouse/Depend.,4,9535483,5321,0.0419,0.7517
North Carolina,Other/Unknown,57,9535483,5321,0.5978,10.7123
North Dakota,Active Full Time,35,672591,264,5.2038,132.5758
North Dakota,Active Part Time or Seasonal,4,672591,264,0.5947,15.1515
North Dakota,Early Retiree,3,672591,264,0.446,11.3636
North Dakota,Retiree (status unknown),1,672591,264,0.1487,3.7879
North Dakota,COBRA Continuee,1,672591,264,0.1487,3.7879
North Dakota,Other/Unknown,2,672591,264,0.2974,7.5758
North Dakota,Medicare Eligible Retiree,0,672591,264,0,0
North Dakota,Long Term Disability,0,672591,264,0,0
North Dakota,Surviving Spouse/Depend.,0,672591,264,0,0
Ohio,Active Full Time,1627,11536504,18596,14.1031,87.4919
Ohio,Active Part Time or Seasonal,67,11536504,18596,0.5808,3.6029
Ohio,Early Retiree,872,11536504,18596,7.5586,46.8918
Ohio,Medicare Eligible Retiree,117,11536504,18596,1.0142,6.2917
Ohio,Retiree (status unknown),1,11536504,18596,0.0087,0.0538
Ohio,COBRA Continuee,56,11536504,18596,0.4854,3.0114
Ohio,Long Term Disability,11,11536504,18596,0.0953,0.5915
Ohio,Surviving Spouse/Depend.,70,11536504,18596,0.6068,3.7643
Ohio,Other/Unknown,244,11536504,18596,2.115,13.1211
Oklahoma,Active Full Time,247,3751351,2496,6.5843,98.9583
Oklahoma,Active Part Time or Seasonal,4,3751351,2496,0.1066,1.6026
Oklahoma,Early Retiree,90,3751351,2496,2.3991,36.0577
Oklahoma,Medicare Eligible Retiree,18,3751351,2496,0.4798,7.2115
Oklahoma,Retiree (status unknown),1,3751351,2496,0.0267,0.4006
Oklahoma,COBRA Continuee,4,3751351,2496,0.1066,1.6026
Oklahoma,Long Term Disability,4,3751351,2496,0.1066,1.6026
Oklahoma,Surviving Spouse/Depend.,5,3751351,2496,0.1333,2.0032
Oklahoma,Other/Unknown,24,3751351,2496,0.6398,9.6154
Oregon,Active Full Time,333,3831074,3046,8.6921,109.3237
Oregon,Active Part Time or Seasonal,40,3831074,3046,1.0441,13.132
Oregon,Early Retiree,37,3831074,3046,0.9658,12.1471
Oregon,Medicare Eligible Retiree,4,3831074,3046,0.1044,1.3132
Oregon,Retiree (status unknown),16,3831074,3046,0.4176,5.2528
Oregon,COBRA Continuee,15,3831074,3046,0.3915,4.9245
Oregon,Long Term Disability,2,3831074,3046,0.0522,0.6566
Oregon,Other/Unknown,31,3831074,3046,0.8092,10.1773
Oregon,Surviving Spouse/Depend.,0,3831074,3046,0,0
Pennsylvania,Active Full Time,1002,12702379,8980,7.8883,111.5813
Pennsylvania,Active Part Time or Seasonal,37,12702379,8980,0.2913,4.1203
Pennsylvania,Early Retiree,129,12702379,8980,1.0156,14.3653
Pennsylvania,Medicare Eligible Retiree,24,12702379,8980,0.1889,2.6726
Pennsylvania,Retiree (status unknown),3,12702379,8980,0.0236,0.3341
Pennsylvania,COBRA Continuee,38,12702379,8980,0.2992,4.2316
Pennsylvania,Long Term Disability,24,12702379,8980,0.1889,2.6726
Pennsylvania,Surviving Spouse/Depend.,7,12702379,8980,0.0551,0.7795
Pennsylvania,Other/Unknown,93,12702379,8980,0.7321,10.3563
Puerto Rico,Early Retiree,1,3725789,117,0.0268,8.547
Puerto Rico,Active Full Time,0,3725789,117,0,0
Puerto Rico,Active Part Time or Seasonal,0,3725789,117,0,0
Puerto Rico,Medicare Eligible Retiree,0,3725789,117,0,0
Puerto Rico,Retiree (status unknown),0,3725789,117,0,0
Puerto Rico,COBRA Continuee,0,3725789,117,0,0
Puerto Rico,Long Term Disability,0,3725789,117,0,0
Puerto Rico,Surviving Spouse/Depend.,0,3725789,117,0,0
Puerto Rico,Other/Unknown,0,3725789,117,0,0
Rhode Island,Active Full Time,89,1052567,795,8.4555,111.94970000000001
Rhode Island,Active Part Time or Seasonal,10,1052567,795,0.9501,12.5786
Rhode Island,Early Retiree,9,1052567,795,0.8551,11.3208
Rhode Island,Medicare Eligible Retiree,4,1052567,795,0.38,5.0314
Rhode Island,COBRA Continuee,2,1052567,795,0.19,2.5157
Rhode Island,Long Term Disability,3,1052567,795,0.285,3.7736
Rhode Island,Other/Unknown,6,1052567,795,0.57,7.5472
Rhode Island,Retiree (status unknown),0,1052567,795,0,0
Rhode Island,Surviving Spouse/Depend.,0,1052567,795,0,0
South Carolina,Active Full Time,257,4625364,2399,5.5563,107.128
South Carolina,Active Part Time or Seasonal,7,4625364,2399,0.1513,2.9179
South Carolina,Early Retiree,38,4625364,2399,0.8216,15.8399
South Carolina,Medicare Eligible Retiree,10,4625364,2399,0.2162,4.1684
South Carolina,Retiree (status unknown),2,4625364,2399,0.0432,0.8337
South Carolina,COBRA Continuee,7,4625364,2399,0.1513,2.9179
South Carolina,Long Term Disability,6,4625364,2399,0.1297,2.501
South Carolina,Surviving Spouse/Depend.,3,4625364,2399,0.0649,1.2505
South Carolina,Other/Unknown,36,4625364,2399,0.7783,15.0063
South Dakota,Active Full Time,44,814180,360,5.4042,122.2222
South Dakota,Active Part Time or Seasonal,2,814180,360,0.2456,5.5556
South Dakota,Early Retiree,3,814180,360,0.3685,8.3333
South Dakota,COBRA Continuee,4,814180,360,0.4913,11.1111
South Dakota,Medicare Eligible Retiree,0,814180,360,0,0
South Dakota,Retiree (status unknown),0,814180,360,0,0
South Dakota,Long Term Disability,0,814180,360,0,0
South Dakota,Surviving Spouse/Depend.,0,814180,360,0,0
South Dakota,Other/Unknown,0,814180,360,0,0
Tennessee,Active Full Time,1106,6346105,10788,17.428,102.5213
Tennessee,Active Part Time or Seasonal,37,6346105,10788,0.583,3.4297
Tennessee,Early Retiree,158,6346105,10788,2.4897,14.6459
Tennessee,Medicare Eligible Retiree,23,6346105,10788,0.3624,2.132
Tennessee,Retiree (status unknown),25,6346105,10788,0.3939,2.3174
Tennessee,COBRA Continuee,33,6346105,10788,0.52,3.059
Tennessee,Long Term Disability,3,6346105,10788,0.0473,0.2781
Tennessee,Surviving Spouse/Depend.,12,6346105,10788,0.1891,1.1123
Tennessee,Other/Unknown,99,6346105,10788,1.56,9.1769
Texas,Active Full Time,2147,25145561,24161,8.5383,88.8622
Texas,Active Part Time or Seasonal,71,25145561,24161,0.2824,2.9386
Texas,Early Retiree,218,25145561,24161,0.867,9.0228
Texas,Medicare Eligible Retiree,35,25145561,24161,0.1392,1.4486
Texas,Retiree (status unknown),22,25145561,24161,0.0875,0.9106
Texas,COBRA Continuee,65,25145561,24161,0.2585,2.6903
Texas,Long Term Disability,42,25145561,24161,0.167,1.7383
Texas,Surviving Spouse/Depend.,17,25145561,24161,0.0676,0.7036
Texas,Other/Unknown,252,25145561,24161,1.0022,10.43
Utah,Active Full Time,404,2763885,2598,14.6171,155.5042
Utah,Active Part Time or Seasonal,4,2763885,2598,0.1447,1.5396
Utah,Early Retiree,22,2763885,2598,0.796,8.4681
Utah,Retiree (status unknown),1,2763885,2598,0.0362,0.3849
Utah,COBRA Continuee,13,2763885,2598,0.4704,5.0038
Utah,Long Term Disability,6,2763885,2598,0.2171,2.3095
Utah,Other/Unknown,17,2763885,2598,0.6151,6.5435
Utah,Medicare Eligible Retiree,0,2763885,2598,0,0
Utah,Surviving Spouse/Depend.,0,2763885,2598,0,0
Vermont,Active Full Time,36,625741,188,5.7532,191.4894
Vermont,Early Retiree,2,625741,188,0.3196,10.6383
Vermont,Retiree (status unknown),1,625741,188,0.1598,5.3191
Vermont,COBRA Continuee,1,625741,188,0.1598,5.3191
Vermont,Other/Unknown,4,625741,188,0.6392,21.2766
Vermont,Active Part Time or Seasonal,0,625741,188,0,0
Vermont,Medicare Eligible Retiree,0,625741,188,0,0
Vermont,Long Term Disability,0,625741,188,0,0
Vermont,Surviving Spouse/Depend.,0,625741,188,0,0
Virginia,Active Full Time,532,8001024,4923,6.6491,108.0642
Virginia,Active Part Time or Seasonal,15,8001024,4923,0.1875,3.0469
Virginia,Early Retiree,76,8001024,4923,0.9499,15.4377
Virginia,Medicare Eligible Retiree,13,8001024,4923,0.1625,2.6407
Virginia,Retiree (status unknown),3,8001024,4923,0.0375,0.6094
Virginia,COBRA Continuee,21,8001024,4923,0.2625,4.2657
Virginia,Long Term Disability,7,8001024,4923,0.0875,1.4219
Virginia,Surviving Spouse/Depend.,8,8001024,4923,0.1,1.625
