STATE,INDSTRY,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Colorado,Retail Trade,50,5029196,3198,0.9942,15.6348
Colorado,"Finance, Insurance, Real Estate",51,5029196,3198,1.0141,15.9475
Colorado,Services,90,5029196,3198,1.7896,28.1426
Colorado,Wholesale,1,5029196,3198,0.0199,0.3127
Colorado,"Agriculture, Forestry, Fishing",0,5029196,3198,0,0
Colorado,Construction,0,5029196,3198,0,0
Connecticut,"Manufacturing, Durable Goods",110,3574097,3431,3.0777,32.0606
Connecticut,"Manufacturing, Nondurable Goods",26,3574097,3431,0.7275,7.578
Connecticut,"Transportation, Communications, Utilities",72,3574097,3431,2.0145,20.9851
Connecticut,Retail Trade,30,3574097,3431,0.8394,8.7438
Connecticut,"Finance, Insurance, Real Estate",51,3574097,3431,1.4269,14.8645
Connecticut,Services,65,3574097,3431,1.8186,18.9449
Connecticut,Construction,7,3574097,3431,0.1959,2.0402
Connecticut,Wholesale,9,3574097,3431,0.2518,2.6231
Connecticut,"Oil & Gas Extraction, Mining",0,3574097,3431,0,0
Connecticut,"Agriculture, Forestry, Fishing",0,3574097,3431,0,0
Delaware,"Oil & Gas Extraction, Mining",1,897934,2088,0.1114,0.4789
Delaware,"Manufacturing, Durable Goods",60,897934,2088,6.682,28.7356
Delaware,"Manufacturing, Nondurable Goods",8,897934,2088,0.8909,3.8314
Delaware,"Transportation, Communications, Utilities",37,897934,2088,4.1206,17.7203
Delaware,Retail Trade,3,897934,2088,0.3341,1.4368
Delaware,"Finance, Insurance, Real Estate",52,897934,2088,5.7911,24.9042
Delaware,Services,9,897934,2088,1.0023,4.3103
Delaware,"Agriculture, Forestry, Fishing",0,897934,2088,0,0
Delaware,Construction,0,897934,2088,0,0
Delaware,Wholesale,0,897934,2088,0,0
Florida,"Oil & Gas Extraction, Mining",4,18801310,14966,0.0213,0.2673
Florida,"Manufacturing, Durable Goods",324,18801310,14966,1.7233,21.6491
Florida,"Manufacturing, Nondurable Goods",127,18801310,14966,0.6755,8.4859000000000009
Florida,"Transportation, Communications, Utilities",420,18801310,14966,2.2339,28.0636
Florida,Retail Trade,153,18801310,14966,0.8138,10.2232
Florida,"Finance, Insurance, Real Estate",324,18801310,14966,1.7233,21.6491
Florida,Services,355,18801310,14966,1.8882,23.7204
Florida,Wholesale,8,18801310,14966,0.0426,0.5345
Florida,"Agriculture, Forestry, Fishing",0,18801310,14966,0,0
Florida,Construction,0,18801310,14966,0,0
Georgia,"Oil & Gas Extraction, Mining",2,9687653,22416,0.0206,0.0892
Georgia,"Manufacturing, Durable Goods",252,9687653,22416,2.6012,11.242
Georgia,"Manufacturing, Nondurable Goods",147,9687653,22416,1.5174,6.5578
Georgia,"Transportation, Communications, Utilities",362,9687653,22416,3.7367,16.1492
Georgia,Retail Trade,65,9687653,22416,0.671,2.8997
Georgia,"Finance, Insurance, Real Estate",117,9687653,22416,1.2077,5.2195
Georgia,Services,241,9687653,22416,2.4877,10.7512
Georgia,Wholesale,7,9687653,22416,0.0723,0.3123
Georgia,"Agriculture, Forestry, Fishing",0,9687653,22416,0,0
Georgia,Construction,0,9687653,22416,0,0
Hawaii,"Transportation, Communications, Utilities",2,1360301,85,0.147,23.5294
Hawaii,Retail Trade,1,1360301,85,0.0735,11.7647
Hawaii,"Finance, Insurance, Real Estate",1,1360301,85,0.0735,11.7647
Hawaii,Services,2,1360301,85,0.147,23.5294
Hawaii,"Oil & Gas Extraction, Mining",0,1360301,85,0,0
Hawaii,"Manufacturing, Durable Goods",0,1360301,85,0,0
Hawaii,"Manufacturing, Nondurable Goods",0,1360301,85,0,0
Hawaii,"Agriculture, Forestry, Fishing",0,1360301,85,0,0
Hawaii,Construction,0,1360301,85,0,0
Hawaii,Wholesale,0,1360301,85,0,0
Idaho,"Manufacturing, Durable Goods",25,1567582,569,1.5948,43.9367
Idaho,"Manufacturing, Nondurable Goods",5,1567582,569,0.319,8.7873
Idaho,"Transportation, Communications, Utilities",24,1567582,569,1.531,42.1793
Idaho,Retail Trade,8,1567582,569,0.5103,14.0598
Idaho,"Finance, Insurance, Real Estate",31,1567582,569,1.9776,54.4815
Idaho,Services,18,1567582,569,1.1483,31.6344
Idaho,"Oil & Gas Extraction, Mining",0,1567582,569,0,0
Idaho,"Agriculture, Forestry, Fishing",0,1567582,569,0,0
Idaho,Construction,0,1567582,569,0,0
Idaho,Wholesale,0,1567582,569,0,0
Illinois,"Oil & Gas Extraction, Mining",7,12830632,10670,0.0546,0.656
Illinois,"Manufacturing, Durable Goods",331,12830632,10670,2.5798,31.0216
Illinois,"Manufacturing, Nondurable Goods",167,12830632,10670,1.3016,15.6514
Illinois,"Transportation, Communications, Utilities",338,12830632,10670,2.6343,31.6776
Illinois,Retail Trade,80,12830632,10670,0.6235,7.4977
Illinois,"Finance, Insurance, Real Estate",253,12830632,10670,1.9718,23.7113
Illinois,Services,101,12830632,10670,0.7872,9.4658
Illinois,Wholesale,8,12830632,10670,0.0624,0.7498
Illinois,"Agriculture, Forestry, Fishing",0,12830632,10670,0,0
Illinois,Construction,0,12830632,10670,0,0
Indiana,"Oil & Gas Extraction, Mining",8,6483802,7465,0.1234,1.0717
Indiana,"Manufacturing, Durable Goods",490,6483802,7465,7.5573,65.6397
Indiana,"Manufacturing, Nondurable Goods",65,6483802,7465,1.0025,8.7073
Indiana,"Transportation, Communications, Utilities",134,6483802,7465,2.0667,17.9504
Indiana,Retail Trade,58,6483802,7465,0.8945,7.7696
Indiana,"Finance, Insurance, Real Estate",54,6483802,7465,0.8328,7.2338
Indiana,Services,71,6483802,7465,1.095,9.5111
Indiana,Wholesale,2,6483802,7465,0.0308,0.2679
Indiana,"Agriculture, Forestry, Fishing",0,6483802,7465,0,0
Indiana,Construction,0,6483802,7465,0,0
Iowa,"Oil & Gas Extraction, Mining",1,3046355,1738,0.0328,0.5754
Iowa,"Manufacturing, Durable Goods",64,3046355,1738,2.1009,36.8239
Iowa,"Manufacturing, Nondurable Goods",86,3046355,1738,2.823,49.4822
Iowa,"Transportation, Communications, Utilities",28,3046355,1738,0.9191,16.1105
Iowa,Retail Trade,23,3046355,1738,0.755,13.2336
Iowa,"Finance, Insurance, Real Estate",22,3046355,1738,0.7222,12.6582
Iowa,Services,81,3046355,1738,2.6589,46.6053
Iowa,"Agriculture, Forestry, Fishing",0,3046355,1738,0,0
Iowa,Construction,0,3046355,1738,0,0
Iowa,Wholesale,0,3046355,1738,0,0
Kansas,"Oil & Gas Extraction, Mining",5,2853118,2026,0.1752,2.4679
Kansas,"Manufacturing, Durable Goods",66,2853118,2026,2.3133,32.5765
Kansas,"Manufacturing, Nondurable Goods",46,2853118,2026,1.6123,22.7048
Kansas,"Transportation, Communications, Utilities",45,2853118,2026,1.5772,22.2113
Kansas,Retail Trade,27,2853118,2026,0.9463,13.3268
Kansas,"Finance, Insurance, Real Estate",21,2853118,2026,0.736,10.3653
Kansas,Services,19,2853118,2026,0.6659,9.3781
Kansas,Wholesale,1,2853118,2026,0.035,0.4936
Kansas,"Agriculture, Forestry, Fishing",0,2853118,2026,0,0
Kansas,Construction,0,2853118,2026,0,0
Kentucky,"Oil & Gas Extraction, Mining",7,4339367,3823,0.1613,1.831
Kentucky,"Manufacturing, Durable Goods",165,4339367,3823,3.8024,43.1598
Kentucky,"Manufacturing, Nondurable Goods",39,4339367,3823,0.8987,10.2014
Kentucky,"Transportation, Communications, Utilities",45,4339367,3823,1.037,11.7709
Kentucky,Retail Trade,19,4339367,3823,0.4379,4.9699
Kentucky,"Finance, Insurance, Real Estate",39,4339367,3823,0.8987,10.2014
Kentucky,Services,56,4339367,3823,1.2905,14.6482
Kentucky,Wholesale,2,4339367,3823,0.0461,0.5231
Kentucky,"Agriculture, Forestry, Fishing",0,4339367,3823,0,0
Kentucky,Construction,0,4339367,3823,0,0
Louisiana,"Oil & Gas Extraction, Mining",33,4533372,2935,0.7279,11.2436
Louisiana,"Manufacturing, Durable Goods",91,4533372,2935,2.0073,31.0051
Louisiana,"Manufacturing, Nondurable Goods",52,4533372,2935,1.147,17.7172
Louisiana,"Transportation, Communications, Utilities",65,4533372,2935,1.4338,22.1465
Louisiana,Retail Trade,17,4533372,2935,0.375,5.7922
Louisiana,"Finance, Insurance, Real Estate",43,4533372,2935,0.9485,14.6508
Louisiana,Services,28,4533372,2935,0.6176,9.54
Louisiana,Wholesale,2,4533372,2935,0.0441,0.6814
Louisiana,"Agriculture, Forestry, Fishing",0,4533372,2935,0,0
Louisiana,Construction,0,4533372,2935,0,0
Maine,"Manufacturing, Durable Goods",18,1328361,548,1.3551,32.8467
Maine,"Manufacturing, Nondurable Goods",5,1328361,548,0.3764,9.1241
Maine,"Transportation, Communications, Utilities",12,1328361,548,0.9034,21.8978
Maine,Retail Trade,4,1328361,548,0.3011,7.2993
Maine,"Finance, Insurance, Real Estate",14,1328361,548,1.0539,25.5474
Maine,Services,2,1328361,548,0.1506,3.6496
Maine,Construction,2,1328361,548,0.1506,3.6496
Maine,Wholesale,1,1328361,548,0.0753,1.8248
Maine,"Oil & Gas Extraction, Mining",0,1328361,548,0,0
Maine,"Agriculture, Forestry, Fishing",0,1328361,548,0,0
Maryland,"Oil & Gas Extraction, Mining",2,5773552,4495,0.0346,0.4449
Maryland,"Manufacturing, Durable Goods",131,5773552,4495,2.269,29.1435
Maryland,"Manufacturing, Nondurable Goods",26,5773552,4495,0.4503,5.7842
Maryland,"Transportation, Communications, Utilities",172,5773552,4495,2.9791,38.2647
Maryland,Retail Trade,28,5773552,4495,0.485,6.2291
Maryland,"Finance, Insurance, Real Estate",78,5773552,4495,1.351,17.3526
Maryland,Services,38,5773552,4495,0.6582,8.4538
Maryland,Construction,1,5773552,4495,0.0173,0.2225
Maryland,Wholesale,4,5773552,4495,0.0693,0.8899
Maryland,"Agriculture, Forestry, Fishing",0,5773552,4495,0,0
Massachusetts,"Oil & Gas Extraction, Mining",3,6547629,5945,0.0458,0.5046
Massachusetts,"Manufacturing, Durable Goods",139,6547629,5945,2.1229,23.381
Massachusetts,"Manufacturing, Nondurable Goods",44,6547629,5945,0.672,7.4012
Massachusetts,"Transportation, Communications, Utilities",186,6547629,5945,2.8407,31.2868
Massachusetts,Retail Trade,46,6547629,5945,0.7025,7.7376
Massachusetts,"Finance, Insurance, Real Estate",99,6547629,5945,1.512,16.6526
Massachusetts,Services,306,6547629,5945,4.6734,51.4718
Massachusetts,Construction,1,6547629,5945,0.0153,0.1682
Massachusetts,Wholesale,2,6547629,5945,0.0305,0.3364
Massachusetts,"Agriculture, Forestry, Fishing",0,6547629,5945,0,0
Michigan,"Oil & Gas Extraction, Mining",4,9883640,23231,0.0405,0.1722
Michigan,"Manufacturing, Durable Goods",1563,9883640,23231,15.814,67.2808
Michigan,"Manufacturing, Nondurable Goods",143,9883640,23231,1.4468,6.1556
Michigan,"Transportation, Communications, Utilities",178,9883640,23231,1.801,7.6622
Michigan,Retail Trade,49,9883640,23231,0.4958,2.1093
Michigan,"Finance, Insurance, Real Estate",57,9883640,23231,0.5767,2.4536
Michigan,Services,964,9883640,23231,9.7535,41.4963
Michigan,Wholesale,3,9883640,23231,0.0304,0.1291
Michigan,"Agriculture, Forestry, Fishing",0,9883640,23231,0,0
Michigan,Construction,0,9883640,23231,0,0
Minnesota,"Oil & Gas Extraction, Mining",5,5303925,2775,0.0943,1.8018
Minnesota,"Manufacturing, Durable Goods",73,5303925,2775,1.3763,26.3063
Minnesota,"Manufacturing, Nondurable Goods",66,5303925,2775,1.2444,23.7838
Minnesota,"Transportation, Communications, Utilities",76,5303925,2775,1.4329,27.3874
Minnesota,Retail Trade,90,5303925,2775,1.6969,32.4324
Minnesota,"Finance, Insurance, Real Estate",74,5303925,2775,1.3952,26.6667
Minnesota,Services,88,5303925,2775,1.6591,31.7117
Minnesota,Wholesale,9,5303925,2775,0.1697,3.2432
Minnesota,"Agriculture, Forestry, Fishing",0,5303925,2775,0,0
Minnesota,Construction,0,5303925,2775,0,0
Mississippi,"Oil & Gas Extraction, Mining",5,2967297,4220,0.1685,1.1848
Mississippi,"Manufacturing, Durable Goods",84,2967297,4220,2.8309,19.9052
Mississippi,"Manufacturing, Nondurable Goods",33,2967297,4220,1.1121,7.8199
Mississippi,"Transportation, Communications, Utilities",72,2967297,4220,2.4265,17.0616
Mississippi,Retail Trade,11,2967297,4220,0.3707,2.6066
Mississippi,"Finance, Insurance, Real Estate",7,2967297,4220,0.2359,1.6588
Mississippi,Services,22,2967297,4220,0.7414,5.2133
Mississippi,Wholesale,2,2967297,4220,0.0674,0.4739
Mississippi,"Agriculture, Forestry, Fishing",0,2967297,4220,0,0
Mississippi,Construction,0,2967297,4220,0,0
Missouri,"Oil & Gas Extraction, Mining",6,5988927,8960,0.1002,0.6696
Missouri,"Manufacturing, Durable Goods",423,5988927,8960,7.063,47.2098
Missouri,"Manufacturing, Nondurable Goods",115,5988927,8960,1.9202,12.8348
Missouri,"Transportation, Communications, Utilities",226,5988927,8960,3.7736,25.2232
Missouri,Retail Trade,37,5988927,8960,0.6178,4.1295
Missouri,"Finance, Insurance, Real Estate",137,5988927,8960,2.2876,15.2902
Missouri,Services,64,5988927,8960,1.0686,7.1429
Missouri,Wholesale,5,5988927,8960,0.0835,0.558
Missouri,"Agriculture, Forestry, Fishing",0,5988927,8960,0,0
Missouri,Construction,0,5988927,8960,0,0
Montana,"Oil & Gas Extraction, Mining",5,989415,290,0.5053,17.2414
Montana,"Manufacturing, Durable Goods",6,989415,290,0.6064,20.6897
Montana,"Manufacturing, Nondurable Goods",11,989415,290,1.1118,37.931
Montana,"Transportation, Communications, Utilities",7,989415,290,0.7075,24.1379
Montana,Retail Trade,4,989415,290,0.4043,13.7931
Montana,"Finance, Insurance, Real Estate",5,989415,290,0.5053,17.2414
Montana,Services,6,989415,290,0.6064,20.6897
Montana,"Agriculture, Forestry, Fishing",0,989415,290,0,0
Montana,Construction,0,989415,290,0,0
Montana,Wholesale,0,989415,290,0,0
Nebraska,"Oil & Gas Extraction, Mining",1,1826341,988,0.0548,1.0121
Nebraska,"Manufacturing, Durable Goods",21,1826341,988,1.1498,21.2551
Nebraska,"Manufacturing, Nondurable Goods",51,1826341,988,2.7925,51.6194
Nebraska,"Transportation, Communications, Utilities",27,1826341,988,1.4784,27.3279
Nebraska,Retail Trade,6,1826341,988,0.3285,6.0729
Nebraska,"Finance, Insurance, Real Estate",15,1826341,988,0.8213,15.1822
Nebraska,Services,38,1826341,988,2.0807,38.4615
Nebraska,"Agriculture, Forestry, Fishing",0,1826341,988,0,0
Nebraska,Construction,0,1826341,988,0,0
Nebraska,Wholesale,0,1826341,988,0,0
Nevada,"Manufacturing, Durable Goods",23,2700551,2031,0.8517,11.3245
Nevada,"Manufacturing, Nondurable Goods",11,2700551,2031,0.4073,5.4161
Nevada,"Transportation, Communications, Utilities",32,2700551,2031,1.1849,15.7558
Nevada,Retail Trade,21,2700551,2031,0.7776,10.3397
Nevada,"Finance, Insurance, Real Estate",28,2700551,2031,1.0368,13.7863
Nevada,Services,54,2700551,2031,1.9996,26.5879
Nevada,Construction,1,2700551,2031,0.037,0.4924
Nevada,Wholesale,4,2700551,2031,0.1481,1.9695
Nevada,"Oil & Gas Extraction, Mining",0,2700551,2031,0,0
Nevada,"Agriculture, Forestry, Fishing",0,2700551,2031,0,0
New Hampshire,"Manufacturing, Durable Goods",22,1316470,735,1.6711,29.932
New Hampshire,"Manufacturing, Nondurable Goods",5,1316470,735,0.3798,6.8027
New Hampshire,"Transportation, Communications, Utilities",32,1316470,735,2.4307,43.5374
New Hampshire,Retail Trade,7,1316470,735,0.5317,9.5238
New Hampshire,"Finance, Insurance, Real Estate",28,1316470,735,2.1269,38.0952
New Hampshire,Services,21,1316470,735,1.5952,28.5714
New Hampshire,"Oil & Gas Extraction, Mining",0,1316470,735,0,0
New Hampshire,"Agriculture, Forestry, Fishing",0,1316470,735,0,0
New Hampshire,Construction,0,1316470,735,0,0
New Hampshire,Wholesale,0,1316470,735,0,0
New Jersey,"Oil & Gas Extraction, Mining",6,8791894,6690,0.0682,0.8969
New Jersey,"Manufacturing, Durable Goods",84,8791894,6690,0.9554,12.5561
New Jersey,"Manufacturing, Nondurable Goods",131,8791894,6690,1.49,19.5815
New Jersey,"Transportation, Communications, Utilities",279,8791894,6690,3.1734,41.704
New Jersey,Retail Trade,54,8791894,6690,0.6142,8.0717
New Jersey,"Finance, Insurance, Real Estate",176,8791894,6690,2.0018,26.3079
New Jersey,Services,47,8791894,6690,0.5346,7.0254
New Jersey,Wholesale,6,8791894,6690,0.0682,0.8969
New Jersey,"Agriculture, Forestry, Fishing",0,8791894,6690,0,0
New Jersey,Construction,0,8791894,6690,0,0
New Mexico,"Oil & Gas Extraction, Mining",8,2059179,508,0.3885,15.748
New Mexico,"Manufacturing, Durable Goods",31,2059179,508,1.5055,61.0236
New Mexico,"Manufacturing, Nondurable Goods",3,2059179,508,0.1457,5.9055
New Mexico,"Transportation, Communications, Utilities",23,2059179,508,1.117,45.2756
New Mexico,Retail Trade,3,2059179,508,0.1457,5.9055
New Mexico,"Finance, Insurance, Real Estate",15,2059179,508,0.7284,29.5276
New Mexico,Services,9,2059179,508,0.4371,17.7165
New Mexico,"Agriculture, Forestry, Fishing",0,2059179,508,0,0
New Mexico,Construction,0,2059179,508,0,0
New Mexico,Wholesale,0,2059179,508,0,0
New York,"Oil & Gas Extraction, Mining",2,19378102,9491,0.0103,0.2107
New York,"Manufacturing, Durable Goods",250,19378102,9491,1.2901,26.3407
New York,"Manufacturing, Nondurable Goods",64,19378102,9491,0.3303,6.7432
New York,"Transportation, Communications, Utilities",291,19378102,9491,1.5017,30.6606
New York,Retail Trade,74,19378102,9491,0.3819,7.7969
New York,"Finance, Insurance, Real Estate",219,19378102,9491,1.1301,23.0745
New York,Services,93,19378102,9491,0.4799,9.7988
New York,Wholesale,3,19378102,9491,0.0155,0.3161
New York,"Agriculture, Forestry, Fishing",0,19378102,9491,0,0
New York,Construction,0,19378102,9491,0,0
North Carolina,"Manufacturing, Durable Goods",118,9535483,5321,1.2375,22.1763
North Carolina,"Manufacturing, Nondurable Goods",108,9535483,5321,1.1326,20.2969
North Carolina,"Transportation, Communications, Utilities",156,9535483,5321,1.636,29.3178
North Carolina,Retail Trade,35,9535483,5321,0.3671,6.5777
North Carolina,"Finance, Insurance, Real Estate",110,9535483,5321,1.1536,20.6728
North Carolina,Services,114,9535483,5321,1.1955,21.4245
North Carolina,Wholesale,2,9535483,5321,0.021,0.3759
North Carolina,"Oil & Gas Extraction, Mining",0,9535483,5321,0,0
North Carolina,"Agriculture, Forestry, Fishing",0,9535483,5321,0,0
North Carolina,Construction,0,9535483,5321,0,0
North Dakota,"Oil & Gas Extraction, Mining",2,672591,264,0.2974,7.5758
North Dakota,"Manufacturing, Durable Goods",17,672591,264,2.5275,64.3939
North Dakota,"Manufacturing, Nondurable Goods",3,672591,264,0.446,11.3636
North Dakota,"Transportation, Communications, Utilities",3,672591,264,0.446,11.3636
North Dakota,Retail Trade,2,672591,264,0.2974,7.5758
North Dakota,"Finance, Insurance, Real Estate",3,672591,264,0.446,11.3636
North Dakota,Services,4,672591,264,0.5947,15.1515
North Dakota,"Agriculture, Forestry, Fishing",0,672591,264,0,0
North Dakota,Construction,0,672591,264,0,0
North Dakota,Wholesale,0,672591,264,0,0
Ohio,"Oil & Gas Extraction, Mining",26,11536504,18596,0.2254,1.3982
Ohio,"Manufacturing, Durable Goods",946,11536504,18596,8.2001,50.8712
Ohio,"Manufacturing, Nondurable Goods",110,11536504,18596,0.9535,5.9153
Ohio,"Transportation, Communications, Utilities",247,11536504,18596,2.141,13.2824
Ohio,Retail Trade,77,11536504,18596,0.6674,4.1407
Ohio,"Finance, Insurance, Real Estate",226,11536504,18596,1.959,12.1532
Ohio,Services,460,11536504,18596,3.9873,24.7365
Ohio,Wholesale,2,11536504,18596,0.0173,0.1076
Ohio,"Agriculture, Forestry, Fishing",0,11536504,18596,0,0
Ohio,Construction,0,11536504,18596,0,0
Oklahoma,"Oil & Gas Extraction, Mining",16,3751351,2496,0.4265,6.4103
Oklahoma,"Manufacturing, Durable Goods",78,3751351,2496,2.0793,31.25
Oklahoma,"Manufacturing, Nondurable Goods",34,3751351,2496,0.9063,13.6218
Oklahoma,"Transportation, Communications, Utilities",77,3751351,2496,2.0526,30.8494
Oklahoma,Retail Trade,7,3751351,2496,0.1866,2.8045
Oklahoma,"Finance, Insurance, Real Estate",31,3751351,2496,0.8264,12.4199
Oklahoma,Services,20,3751351,2496,0.5331,8.0128
Oklahoma,"Agriculture, Forestry, Fishing",0,3751351,2496,0,0
Oklahoma,Construction,0,3751351,2496,0,0
Oklahoma,Wholesale,0,3751351,2496,0,0
Oregon,"Manufacturing, Durable Goods",86,3831074,3046,2.2448,28.2337
Oregon,"Manufacturing, Nondurable Goods",12,3831074,3046,0.3132,3.9396
Oregon,"Transportation, Communications, Utilities",28,3831074,3046,0.7309,9.1924
Oregon,Retail Trade,37,3831074,3046,0.9658,12.1471
Oregon,"Finance, Insurance, Real Estate",26,3831074,3046,0.6787,8.5358
Oregon,Services,212,3831074,3046,5.5337,69.5995
Oregon,Wholesale,1,3831074,3046,0.0261,0.3283
Oregon,"Oil & Gas Extraction, Mining",0,3831074,3046,0,0
Oregon,"Agriculture, Forestry, Fishing",0,3831074,3046,0,0
Oregon,Construction,0,3831074,3046,0,0
Pennsylvania,"Oil & Gas Extraction, Mining",2,12702379,8980,0.0157,0.2227
Pennsylvania,"Manufacturing, Durable Goods",224,12702379,8980,1.7634,24.9443
Pennsylvania,"Manufacturing, Nondurable Goods",162,12702379,8980,1.2754,18.0401
Pennsylvania,"Transportation, Communications, Utilities",309,12702379,8980,2.4326,34.4098
Pennsylvania,Retail Trade,104,12702379,8980,0.8187,11.5813
Pennsylvania,"Finance, Insurance, Real Estate",180,12702379,8980,1.4171,20.0445
Pennsylvania,Services,93,12702379,8980,0.7321,10.3563
Pennsylvania,Wholesale,4,12702379,8980,0.0315,0.4454
Pennsylvania,"Agriculture, Forestry, Fishing",0,12702379,8980,0,0
Pennsylvania,Construction,0,12702379,8980,0,0
Puerto Rico,"Manufacturing, Nondurable Goods",40,3725789,117,1.0736,341.8803
Puerto Rico,"Oil & Gas Extraction, Mining",0,3725789,117,0,0
Puerto Rico,"Manufacturing, Durable Goods",0,3725789,117,0,0
Puerto Rico,"Transportation, Communications, Utilities",0,3725789,117,0,0
Puerto Rico,Retail Trade,0,3725789,117,0,0
Puerto Rico,"Finance, Insurance, Real Estate",0,3725789,117,0,0
Puerto Rico,Services,0,3725789,117,0,0
Puerto Rico,"Agriculture, Forestry, Fishing",0,3725789,117,0,0
Puerto Rico,Construction,0,3725789,117,0,0
Puerto Rico,Wholesale,0,3725789,117,0,0
Rhode Island,"Oil & Gas Extraction, Mining",1,1052567,795,0.095,1.2579
Rhode Island,"Manufacturing, Durable Goods",29,1052567,795,2.7552,36.478
Rhode Island,"Manufacturing, Nondurable Goods",6,1052567,795,0.57,7.5472
Rhode Island,"Transportation, Communications, Utilities",16,1052567,795,1.5201,20.1258
Rhode Island,Retail Trade,26,1052567,795,2.4702,32.7044
Rhode Island,"Finance, Insurance, Real Estate",23,1052567,795,2.1851,28.9308
Rhode Island,Services,57,1052567,795,5.4153,71.6981
Rhode Island,"Agriculture, Forestry, Fishing",0,1052567,795,0,0
Rhode Island,Construction,0,1052567,795,0,0
Rhode Island,Wholesale,0,1052567,795,0,0
South Carolina,"Oil & Gas Extraction, Mining",1,4625364,2399,0.0216,0.4168
South Carolina,"Manufacturing, Durable Goods",93,4625364,2399,2.0107,38.7662
South Carolina,"Manufacturing, Nondurable Goods",54,4625364,2399,1.1675,22.5094
South Carolina,"Transportation, Communications, Utilities",74,4625364,2399,1.5999,30.8462
South Carolina,Retail Trade,19,4625364,2399,0.4108,7.92
South Carolina,"Finance, Insurance, Real Estate",28,4625364,2399,0.6054,11.6715
South Carolina,Services,29,4625364,2399,0.627,12.0884
