STATE,EESTATU,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Georgia,Active Part Time or Seasonal,5,9687653,22416,0.0516,0.2231
Georgia,Early Retiree,92,9687653,22416,0.9497,4.1042
Georgia,Medicare Eligible Retiree,1,9687653,22416,0.0103,0.0446
Georgia,Retiree (status unknown),1,9687653,22416,0.0103,0.0446
Georgia,COBRA Continuee,21,9687653,22416,0.2168,0.9368
Georgia,Long Term Disability,5,9687653,22416,0.0516,0.2231
Georgia,Surviving Spouse/Depend.,3,9687653,22416,0.031,0.1338
Georgia,Other/Unknown,39,9687653,22416,0.4026,1.7398
Hawaii,Retiree (status unknown),1,1360301,85,0.0735,11.7647
Hawaii,Active Full Time,0,1360301,85,0,0
Hawaii,Active Part Time or Seasonal,0,1360301,85,0,0
Hawaii,Early Retiree,0,1360301,85,0,0
Hawaii,Medicare Eligible Retiree,0,1360301,85,0,0
Hawaii,COBRA Continuee,0,1360301,85,0,0
Hawaii,Long Term Disability,0,1360301,85,0,0
Hawaii,Surviving Spouse/Depend.,0,1360301,85,0,0
Hawaii,Other/Unknown,0,1360301,85,0,0
Idaho,Active Full Time,27,1567582,569,1.7224,47.4517
Idaho,Active Part Time or Seasonal,2,1567582,569,0.1276,3.5149
Idaho,Early Retiree,4,1567582,569,0.2552,7.0299
Idaho,Retiree (status unknown),4,1567582,569,0.2552,7.0299
Idaho,COBRA Continuee,1,1567582,569,0.0638,1.7575
Idaho,Long Term Disability,3,1567582,569,0.1914,5.2724
Idaho,Other/Unknown,1,1567582,569,0.0638,1.7575
Idaho,Medicare Eligible Retiree,0,1567582,569,0,0
Idaho,Surviving Spouse/Depend.,0,1567582,569,0,0
Illinois,Active Full Time,234,12830632,10670,1.8238,21.9306
Illinois,Active Part Time or Seasonal,9,12830632,10670,0.0701,0.8435
Illinois,Early Retiree,44,12830632,10670,0.3429,4.1237
Illinois,Medicare Eligible Retiree,5,12830632,10670,0.039,0.4686
Illinois,Retiree (status unknown),1,12830632,10670,0.0078,0.0937
Illinois,COBRA Continuee,20,12830632,10670,0.1559,1.8744
Illinois,Long Term Disability,2,12830632,10670,0.0156,0.1874
Illinois,Surviving Spouse/Depend.,1,12830632,10670,0.0078,0.0937
Illinois,Other/Unknown,40,12830632,10670,0.3118,3.7488
Indiana,Active Full Time,195,6483802,7465,3.0075,26.1219
Indiana,Active Part Time or Seasonal,4,6483802,7465,0.0617,0.5358
Indiana,Early Retiree,76,6483802,7465,1.1722,10.1808
Indiana,Medicare Eligible Retiree,5,6483802,7465,0.0771,0.6698
Indiana,COBRA Continuee,4,6483802,7465,0.0617,0.5358
Indiana,Long Term Disability,1,6483802,7465,0.0154,0.134
Indiana,Surviving Spouse/Depend.,4,6483802,7465,0.0617,0.5358
Indiana,Other/Unknown,17,6483802,7465,0.2622,2.2773
Indiana,Retiree (status unknown),0,6483802,7465,0,0
Iowa,Active Full Time,56,3046355,1738,1.8383,32.2209
Iowa,Early Retiree,7,3046355,1738,0.2298,4.0276
Iowa,COBRA Continuee,5,3046355,1738,0.1641,2.8769
Iowa,Long Term Disability,1,3046355,1738,0.0328,0.5754
Iowa,Surviving Spouse/Depend.,1,3046355,1738,0.0328,0.5754
Iowa,Other/Unknown,12,3046355,1738,0.3939,6.9045
Iowa,Active Part Time or Seasonal,0,3046355,1738,0,0
Iowa,Medicare Eligible Retiree,0,3046355,1738,0,0
Iowa,Retiree (status unknown),0,3046355,1738,0,0
Kansas,Active Full Time,116,2853118,2026,4.0657,57.2557
Kansas,Active Part Time or Seasonal,1,2853118,2026,0.035,0.4936
Kansas,Early Retiree,19,2853118,2026,0.6659,9.3781
Kansas,Medicare Eligible Retiree,1,2853118,2026,0.035,0.4936
Kansas,COBRA Continuee,7,2853118,2026,0.2453,3.4551
Kansas,Other/Unknown,11,2853118,2026,0.3855,5.4294
Kansas,Retiree (status unknown),0,2853118,2026,0,0
Kansas,Long Term Disability,0,2853118,2026,0,0
Kansas,Surviving Spouse/Depend.,0,2853118,2026,0,0
Kentucky,Active Full Time,89,4339367,3823,2.051,23.2801
Kentucky,Active Part Time or Seasonal,3,4339367,3823,0.0691,0.7847
Kentucky,Early Retiree,17,4339367,3823,0.3918,4.4468
Kentucky,Medicare Eligible Retiree,2,4339367,3823,0.0461,0.5231
Kentucky,Retiree (status unknown),1,4339367,3823,0.023,0.2616
Kentucky,COBRA Continuee,2,4339367,3823,0.0461,0.5231
Kentucky,Long Term Disability,2,4339367,3823,0.0461,0.5231
Kentucky,Other/Unknown,4,4339367,3823,0.0922,1.0463
Kentucky,Surviving Spouse/Depend.,0,4339367,3823,0,0
Louisiana,Active Full Time,53,4533372,2935,1.1691,18.0579
Louisiana,Active Part Time or Seasonal,1,4533372,2935,0.0221,0.3407
Louisiana,Early Retiree,16,4533372,2935,0.3529,5.4514
Louisiana,COBRA Continuee,6,4533372,2935,0.1324,2.0443
Louisiana,Long Term Disability,2,4533372,2935,0.0441,0.6814
Louisiana,Other/Unknown,7,4533372,2935,0.1544,2.385
Louisiana,Medicare Eligible Retiree,0,4533372,2935,0,0
Louisiana,Retiree (status unknown),0,4533372,2935,0,0
Louisiana,Surviving Spouse/Depend.,0,4533372,2935,0,0
Maine,Active Full Time,14,1328361,548,1.0539,25.5474
Maine,Early Retiree,2,1328361,548,0.1506,3.6496
Maine,COBRA Continuee,1,1328361,548,0.0753,1.8248
Maine,Long Term Disability,1,1328361,548,0.0753,1.8248
Maine,Active Part Time or Seasonal,0,1328361,548,0,0
Maine,Medicare Eligible Retiree,0,1328361,548,0,0
Maine,Retiree (status unknown),0,1328361,548,0,0
Maine,Surviving Spouse/Depend.,0,1328361,548,0,0
Maine,Other/Unknown,0,1328361,548,0,0
Maryland,Active Full Time,101,5773552,4495,1.7494,22.4694
Maryland,Active Part Time or Seasonal,3,5773552,4495,0.052,0.6674
Maryland,Early Retiree,25,5773552,4495,0.433,5.5617
Maryland,Medicare Eligible Retiree,2,5773552,4495,0.0346,0.4449
Maryland,COBRA Continuee,8,5773552,4495,0.1386,1.7798
Maryland,Long Term Disability,2,5773552,4495,0.0346,0.4449
Maryland,Other/Unknown,3,5773552,4495,0.052,0.6674
Maryland,Retiree (status unknown),0,5773552,4495,0,0
Maryland,Surviving Spouse/Depend.,0,5773552,4495,0,0
Massachusetts,Active Full Time,295,6547629,5945,4.5054,49.6215
Massachusetts,Active Part Time or Seasonal,19,6547629,5945,0.2902,3.196
Massachusetts,Early Retiree,30,6547629,5945,0.4582,5.0463
Massachusetts,Medicare Eligible Retiree,4,6547629,5945,0.0611,0.6728
Massachusetts,COBRA Continuee,28,6547629,5945,0.4276,4.7098
Massachusetts,Long Term Disability,5,6547629,5945,0.0764,0.841
Massachusetts,Other/Unknown,16,6547629,5945,0.2444,2.6913
Massachusetts,Retiree (status unknown),0,6547629,5945,0,0
Massachusetts,Surviving Spouse/Depend.,0,6547629,5945,0,0
Michigan,Active Full Time,489,9883640,23231,4.9476,21.0495
Michigan,Active Part Time or Seasonal,19,9883640,23231,0.1922,0.8179
Michigan,Early Retiree,372,9883640,23231,3.7638,16.0131
Michigan,Medicare Eligible Retiree,35,9883640,23231,0.3541,1.5066
Michigan,Retiree (status unknown),4,9883640,23231,0.0405,0.1722
Michigan,COBRA Continuee,28,9883640,23231,0.2833,1.2053
Michigan,Long Term Disability,7,9883640,23231,0.0708,0.3013
Michigan,Surviving Spouse/Depend.,24,9883640,23231,0.2428,1.0331
Michigan,Other/Unknown,20,9883640,23231,0.2024,0.8609
Minnesota,Active Full Time,157,5303925,2775,2.9601,56.5766
Minnesota,Active Part Time or Seasonal,3,5303925,2775,0.0566,1.0811
Minnesota,Early Retiree,15,5303925,2775,0.2828,5.4054
Minnesota,Retiree (status unknown),1,5303925,2775,0.0189,0.3604
Minnesota,COBRA Continuee,18,5303925,2775,0.3394,6.4865
Minnesota,Long Term Disability,2,5303925,2775,0.0377,0.7207
Minnesota,Other/Unknown,30,5303925,2775,0.5656,10.8108
Minnesota,Medicare Eligible Retiree,0,5303925,2775,0,0
Minnesota,Surviving Spouse/Depend.,0,5303925,2775,0,0
Mississippi,Active Full Time,94,2967297,4220,3.1679,22.2749
Mississippi,Active Part Time or Seasonal,2,2967297,4220,0.0674,0.4739
Mississippi,Early Retiree,11,2967297,4220,0.3707,2.6066
Mississippi,Medicare Eligible Retiree,3,2967297,4220,0.1011,0.7109
Mississippi,Retiree (status unknown),1,2967297,4220,0.0337,0.237
Mississippi,COBRA Continuee,7,2967297,4220,0.2359,1.6588
Mississippi,Surviving Spouse/Depend.,1,2967297,4220,0.0337,0.237
Mississippi,Other/Unknown,3,2967297,4220,0.1011,0.7109
Mississippi,Long Term Disability,0,2967297,4220,0,0
Missouri,Active Full Time,176,5988927,8960,2.9388,19.6429
Missouri,Active Part Time or Seasonal,2,5988927,8960,0.0334,0.2232
Missouri,Early Retiree,46,5988927,8960,0.7681,5.1339
Missouri,Medicare Eligible Retiree,6,5988927,8960,0.1002,0.6696
Missouri,COBRA Continuee,15,5988927,8960,0.2505,1.6741
Missouri,Long Term Disability,3,5988927,8960,0.0501,0.3348
Missouri,Other/Unknown,10,5988927,8960,0.167,1.1161
Missouri,Retiree (status unknown),0,5988927,8960,0,0
Missouri,Surviving Spouse/Depend.,0,5988927,8960,0,0
Montana,Active Full Time,15,989415,290,1.516,51.7241
Montana,Active Part Time or Seasonal,2,989415,290,0.2021,6.8966
Montana,Early Retiree,1,989415,290,0.1011,3.4483
Montana,Retiree (status unknown),1,989415,290,0.1011,3.4483
Montana,Surviving Spouse/Depend.,1,989415,290,0.1011,3.4483
Montana,Other/Unknown,2,989415,290,0.2021,6.8966
Montana,Medicare Eligible Retiree,0,989415,290,0,0
Montana,COBRA Continuee,0,989415,290,0,0
Montana,Long Term Disability,0,989415,290,0,0
Nebraska,Active Full Time,30,1826341,988,1.6426,30.3644
Nebraska,Active Part Time or Seasonal,1,1826341,988,0.0548,1.0121
Nebraska,Early Retiree,1,1826341,988,0.0548,1.0121
Nebraska,COBRA Continuee,1,1826341,988,0.0548,1.0121
Nebraska,Other/Unknown,4,1826341,988,0.219,4.0486
Nebraska,Medicare Eligible Retiree,0,1826341,988,0,0
Nebraska,Retiree (status unknown),0,1826341,988,0,0
Nebraska,Long Term Disability,0,1826341,988,0,0
Nebraska,Surviving Spouse/Depend.,0,1826341,988,0,0
Nevada,Active Full Time,57,2700551,2031,2.1107,28.065
Nevada,Active Part Time or Seasonal,1,2700551,2031,0.037,0.4924
Nevada,Early Retiree,2,2700551,2031,0.0741,0.9847
Nevada,Retiree (status unknown),7,2700551,2031,0.2592,3.4466
Nevada,COBRA Continuee,6,2700551,2031,0.2222,2.9542
Nevada,Long Term Disability,1,2700551,2031,0.037,0.4924
Nevada,Other/Unknown,3,2700551,2031,0.1111,1.4771
Nevada,Medicare Eligible Retiree,0,2700551,2031,0,0
Nevada,Surviving Spouse/Depend.,0,2700551,2031,0,0
New Hampshire,Active Full Time,27,1316470,735,2.0509,36.7347
New Hampshire,Early Retiree,3,1316470,735,0.2279,4.0816
New Hampshire,Retiree (status unknown),1,1316470,735,0.076,1.3605
New Hampshire,COBRA Continuee,2,1316470,735,0.1519,2.7211
New Hampshire,Other/Unknown,3,1316470,735,0.2279,4.0816
New Hampshire,Active Part Time or Seasonal,0,1316470,735,0,0
New Hampshire,Medicare Eligible Retiree,0,1316470,735,0,0
New Hampshire,Long Term Disability,0,1316470,735,0,0
New Hampshire,Surviving Spouse/Depend.,0,1316470,735,0,0
New Jersey,Active Full Time,241,8791894,6690,2.7412,36.0239
New Jersey,Active Part Time or Seasonal,3,8791894,6690,0.0341,0.4484
New Jersey,Early Retiree,34,8791894,6690,0.3867,5.0822
New Jersey,Medicare Eligible Retiree,4,8791894,6690,0.0455,0.5979
New Jersey,COBRA Continuee,27,8791894,6690,0.3071,4.0359
New Jersey,Long Term Disability,2,8791894,6690,0.0227,0.299
New Jersey,Surviving Spouse/Depend.,5,8791894,6690,0.0569,0.7474
New Jersey,Other/Unknown,13,8791894,6690,0.1479,1.9432
New Jersey,Retiree (status unknown),0,8791894,6690,0,0
New Mexico,Active Full Time,16,2059179,508,0.777,31.4961
New Mexico,Active Part Time or Seasonal,2,2059179,508,0.0971,3.937
New Mexico,Early Retiree,1,2059179,508,0.0486,1.9685
New Mexico,Other/Unknown,4,2059179,508,0.1943,7.874
New Mexico,Medicare Eligible Retiree,0,2059179,508,0,0
New Mexico,Retiree (status unknown),0,2059179,508,0,0
New Mexico,COBRA Continuee,0,2059179,508,0,0
New Mexico,Long Term Disability,0,2059179,508,0,0
New Mexico,Surviving Spouse/Depend.,0,2059179,508,0,0
New York,Active Full Time,302,19378102,9491,1.5585,31.8196
New York,Active Part Time or Seasonal,3,19378102,9491,0.0155,0.3161
New York,Early Retiree,76,19378102,9491,0.3922,8.0076
New York,Medicare Eligible Retiree,7,19378102,9491,0.0361,0.7375
New York,COBRA Continuee,29,19378102,9491,0.1497,3.0555
New York,Long Term Disability,6,19378102,9491,0.031,0.6322
New York,Surviving Spouse/Depend.,3,19378102,9491,0.0155,0.3161
New York,Other/Unknown,24,19378102,9491,0.1239,2.5287
New York,Retiree (status unknown),0,19378102,9491,0,0
North Carolina,Active Full Time,178,9535483,5321,1.8667,33.4524
North Carolina,Active Part Time or Seasonal,5,9535483,5321,0.0524,0.9397
North Carolina,Early Retiree,23,9535483,5321,0.2412,4.3225
North Carolina,Medicare Eligible Retiree,4,9535483,5321,0.0419,0.7517
North Carolina,Retiree (status unknown),1,9535483,5321,0.0105,0.1879
North Carolina,COBRA Continuee,11,9535483,5321,0.1154,2.0673
North Carolina,Surviving Spouse/Depend.,1,9535483,5321,0.0105,0.1879
North Carolina,Other/Unknown,17,9535483,5321,0.1783,3.1949
North Carolina,Long Term Disability,0,9535483,5321,0,0
North Dakota,Active Full Time,9,672591,264,1.3381,34.0909
North Dakota,Early Retiree,1,672591,264,0.1487,3.7879
North Dakota,COBRA Continuee,1,672591,264,0.1487,3.7879
North Dakota,Other/Unknown,1,672591,264,0.1487,3.7879
North Dakota,Active Part Time or Seasonal,0,672591,264,0,0
North Dakota,Medicare Eligible Retiree,0,672591,264,0,0
North Dakota,Retiree (status unknown),0,672591,264,0,0
North Dakota,Long Term Disability,0,672591,264,0,0
North Dakota,Surviving Spouse/Depend.,0,672591,264,0,0
Ohio,Active Full Time,346,11536504,18596,2.9992,18.6062
Ohio,Active Part Time or Seasonal,19,11536504,18596,0.1647,1.0217
Ohio,Early Retiree,167,11536504,18596,1.4476,8.9804
Ohio,Medicare Eligible Retiree,11,11536504,18596,0.0953,0.5915
Ohio,COBRA Continuee,18,11536504,18596,0.156,0.968
Ohio,Long Term Disability,4,11536504,18596,0.0347,0.2151
Ohio,Surviving Spouse/Depend.,9,11536504,18596,0.078,0.484
Ohio,Other/Unknown,44,11536504,18596,0.3814,2.3661
Ohio,Retiree (status unknown),0,11536504,18596,0,0
Oklahoma,Active Full Time,30,3751351,2496,0.7997,12.0192
Oklahoma,Active Part Time or Seasonal,1,3751351,2496,0.0267,0.4006
Oklahoma,Early Retiree,16,3751351,2496,0.4265,6.4103
Oklahoma,Medicare Eligible Retiree,1,3751351,2496,0.0267,0.4006
Oklahoma,COBRA Continuee,1,3751351,2496,0.0267,0.4006
Oklahoma,Long Term Disability,2,3751351,2496,0.0533,0.8013
Oklahoma,Other/Unknown,7,3751351,2496,0.1866,2.8045
Oklahoma,Retiree (status unknown),0,3751351,2496,0,0
Oklahoma,Surviving Spouse/Depend.,0,3751351,2496,0,0
Oregon,Active Full Time,131,3831074,3046,3.4194,43.0072
Oregon,Active Part Time or Seasonal,16,3831074,3046,0.4176,5.2528
Oregon,Early Retiree,11,3831074,3046,0.2871,3.6113
Oregon,Medicare Eligible Retiree,1,3831074,3046,0.0261,0.3283
Oregon,Retiree (status unknown),6,3831074,3046,0.1566,1.9698
Oregon,COBRA Continuee,11,3831074,3046,0.2871,3.6113
Oregon,Long Term Disability,1,3831074,3046,0.0261,0.3283
Oregon,Surviving Spouse/Depend.,1,3831074,3046,0.0261,0.3283
Oregon,Other/Unknown,14,3831074,3046,0.3654,4.5962
Pennsylvania,Active Full Time,281,12702379,8980,2.2122,31.2918
Pennsylvania,Active Part Time or Seasonal,6,12702379,8980,0.0472,0.6682
Pennsylvania,Early Retiree,39,12702379,8980,0.307,4.343
Pennsylvania,Medicare Eligible Retiree,2,12702379,8980,0.0157,0.2227
Pennsylvania,Retiree (status unknown),1,12702379,8980,0.0079,0.1114
Pennsylvania,COBRA Continuee,25,12702379,8980,0.1968,2.784
Pennsylvania,Long Term Disability,4,12702379,8980,0.0315,0.4454
Pennsylvania,Surviving Spouse/Depend.,1,12702379,8980,0.0079,0.1114
Pennsylvania,Other/Unknown,35,12702379,8980,0.2755,3.8976
Puerto Rico,Active Full Time,0,3725789,117,0,0
Puerto Rico,Active Part Time or Seasonal,0,3725789,117,0,0
Puerto Rico,Early Retiree,0,3725789,117,0,0
Puerto Rico,Medicare Eligible Retiree,0,3725789,117,0,0
Puerto Rico,Retiree (status unknown),0,3725789,117,0,0
Puerto Rico,COBRA Continuee,0,3725789,117,0,0
Puerto Rico,Long Term Disability,0,3725789,117,0,0
Puerto Rico,Surviving Spouse/Depend.,0,3725789,117,0,0
Puerto Rico,Other/Unknown,0,3725789,117,0,0
Rhode Island,Active Full Time,48,1052567,795,4.5603,60.3774
Rhode Island,Active Part Time or Seasonal,5,1052567,795,0.475,6.2893
Rhode Island,Early Retiree,2,1052567,795,0.19,2.5157
Rhode Island,COBRA Continuee,2,1052567,795,0.19,2.5157
Rhode Island,Other/Unknown,3,1052567,795,0.285,3.7736
Rhode Island,Medicare Eligible Retiree,0,1052567,795,0,0
Rhode Island,Retiree (status unknown),0,1052567,795,0,0
Rhode Island,Long Term Disability,0,1052567,795,0,0
Rhode Island,Surviving Spouse/Depend.,0,1052567,795,0,0
South Carolina,Active Full Time,66,4625364,2399,1.4269,27.5115
South Carolina,Active Part Time or Seasonal,2,4625364,2399,0.0432,0.8337
South Carolina,Early Retiree,16,4625364,2399,0.3459,6.6694
South Carolina,Medicare Eligible Retiree,1,4625364,2399,0.0216,0.4168
South Carolina,Retiree (status unknown),1,4625364,2399,0.0216,0.4168
South Carolina,COBRA Continuee,3,4625364,2399,0.0649,1.2505
South Carolina,Long Term Disability,1,4625364,2399,0.0216,0.4168
South Carolina,Other/Unknown,7,4625364,2399,0.1513,2.9179
South Carolina,Surviving Spouse/Depend.,0,4625364,2399,0,0
South Dakota,Active Full Time,16,814180,360,1.9652,44.4444
South Dakota,COBRA Continuee,2,814180,360,0.2456,5.5556
South Dakota,Other/Unknown,2,814180,360,0.2456,5.5556
South Dakota,Active Part Time or Seasonal,0,814180,360,0,0
South Dakota,Early Retiree,0,814180,360,0,0
South Dakota,Medicare Eligible Retiree,0,814180,360,0,0
South Dakota,Retiree (status unknown),0,814180,360,0,0
South Dakota,Long Term Disability,0,814180,360,0,0
South Dakota,Surviving Spouse/Depend.,0,814180,360,0,0
Tennessee,Active Full Time,285,6346105,10788,4.4909,26.4182
Tennessee,Active Part Time or Seasonal,12,6346105,10788,0.1891,1.1123
Tennessee,Early Retiree,27,6346105,10788,0.4255,2.5028
Tennessee,Medicare Eligible Retiree,3,6346105,10788,0.0473,0.2781
Tennessee,Retiree (status unknown),10,6346105,10788,0.1576,0.927
Tennessee,COBRA Continuee,11,6346105,10788,0.1733,1.0197
Tennessee,Long Term Disability,2,6346105,10788,0.0315,0.1854
Tennessee,Surviving Spouse/Depend.,5,6346105,10788,0.0788,0.4635
Tennessee,Other/Unknown,24,6346105,10788,0.3782,2.2247
Texas,Active Full Time,632,25145561,24161,2.5134,26.1579
Texas,Active Part Time or Seasonal,16,25145561,24161,0.0636,0.6622
Texas,Early Retiree,77,25145561,24161,0.30620000000000003,3.187
Texas,Medicare Eligible Retiree,8,25145561,24161,0.0318,0.3311
Texas,Retiree (status unknown),4,25145561,24161,0.0159,0.1656
Texas,COBRA Continuee,33,25145561,24161,0.1312,1.3658
Texas,Long Term Disability,17,25145561,24161,0.0676,0.7036
Texas,Surviving Spouse/Depend.,3,25145561,24161,0.0119,0.1242
Texas,Other/Unknown,109,25145561,24161,0.4335,4.5114
Utah,Active Full Time,113,2763885,2598,4.0884,43.495
Utah,Active Part Time or Seasonal,1,2763885,2598,0.0362,0.3849
Utah,Early Retiree,4,2763885,2598,0.1447,1.5396
Utah,COBRA Continuee,9,2763885,2598,0.3256,3.4642
Utah,Long Term Disability,2,2763885,2598,0.0724,0.7698
Utah,Other/Unknown,2,2763885,2598,0.0724,0.7698
Utah,Medicare Eligible Retiree,0,2763885,2598,0,0
Utah,Retiree (status unknown),0,2763885,2598,0,0
Utah,Surviving Spouse/Depend.,0,2763885,2598,0,0
Vermont,Active Full Time,14,625741,188,2.2373,74.4681
Vermont,Medicare Eligible Retiree,1,625741,188,0.1598,5.3191
Vermont,Retiree (status unknown),1,625741,188,0.1598,5.3191
Vermont,Other/Unknown,1,625741,188,0.1598,5.3191
Vermont,Active Part Time or Seasonal,0,625741,188,0,0
Vermont,Early Retiree,0,625741,188,0,0
Vermont,COBRA Continuee,0,625741,188,0,0
Vermont,Long Term Disability,0,625741,188,0,0
Vermont,Surviving Spouse/Depend.,0,625741,188,0,0
Virginia,Active Full Time,159,8001024,4923,1.9872,32.2974
Virginia,Active Part Time or Seasonal,2,8001024,4923,0.025,0.4063
Virginia,Early Retiree,24,8001024,4923,0.3,4.8751
Virginia,Medicare Eligible Retiree,1,8001024,4923,0.0125,0.2031
Virginia,Retiree (status unknown),1,8001024,4923,0.0125,0.2031
Virginia,COBRA Continuee,10,8001024,4923,0.125,2.0313
Virginia,Long Term Disability,1,8001024,4923,0.0125,0.2031
Virginia,Surviving Spouse/Depend.,1,8001024,4923,0.0125,0.2031
Virginia,Other/Unknown,18,8001024,4923,0.225,3.6563
Washington,Active Full Time,242,6724540,3538,3.5988,68.4002
Washington,Active Part Time or Seasonal,8,6724540,3538,0.119,2.2612
Washington,Early Retiree,16,6724540,3538,0.2379,4.5223
Washington,Medicare Eligible Retiree,1,6724540,3538,0.0149,0.2826
Washington,Retiree (status unknown),2,6724540,3538,0.0297,0.5653
Washington,COBRA Continuee,20,6724540,3538,0.2974,5.6529
Washington,Long Term Disability,1,6724540,3538,0.0149,0.2826
Washington,Surviving Spouse/Depend.,1,6724540,3538,0.0149,0.2826
Washington,Other/Unknown,45,6724540,3538,0.6692,12.7191
