STATE,INDSTRY,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Idaho,"Manufacturing, Durable Goods",14,1567582,569,0.8931,24.6046
Idaho,"Manufacturing, Nondurable Goods",4,1567582,569,0.2552,7.0299
Idaho,"Transportation, Communications, Utilities",18,1567582,569,1.1483,31.6344
Idaho,Retail Trade,9,1567582,569,0.5741,15.8172
Idaho,"Finance, Insurance, Real Estate",18,1567582,569,1.1483,31.6344
Idaho,Services,10,1567582,569,0.6379,17.5747
Idaho,Wholesale,1,1567582,569,0.0638,1.7575
Idaho,"Oil & Gas Extraction, Mining",0,1567582,569,0,0
Idaho,"Agriculture, Forestry, Fishing",0,1567582,569,0,0
Idaho,Construction,0,1567582,569,0,0
Illinois,"Oil & Gas Extraction, Mining",12,12830632,10670,0.0935,1.1246
Illinois,"Manufacturing, Durable Goods",648,12830632,10670,5.0504,60.731
Illinois,"Manufacturing, Nondurable Goods",245,12830632,10670,1.9095,22.9616
Illinois,"Transportation, Communications, Utilities",541,12830632,10670,4.2165,50.7029
Illinois,Retail Trade,124,12830632,10670,0.9664,11.6214
Illinois,"Finance, Insurance, Real Estate",254,12830632,10670,1.9796,23.8051
Illinois,Services,143,12830632,10670,1.1145,13.4021
Illinois,Wholesale,8,12830632,10670,0.0624,0.7498
Illinois,"Agriculture, Forestry, Fishing",0,12830632,10670,0,0
Illinois,Construction,0,12830632,10670,0,0
Indiana,"Oil & Gas Extraction, Mining",27,6483802,7465,0.4164,3.6169
Indiana,"Manufacturing, Durable Goods",1056,6483802,7465,16.2867,141.4601
Indiana,"Manufacturing, Nondurable Goods",89,6483802,7465,1.3727,11.9223
Indiana,"Transportation, Communications, Utilities",226,6483802,7465,3.4856,30.2746
Indiana,Retail Trade,91,6483802,7465,1.4035,12.1902
Indiana,"Finance, Insurance, Real Estate",73,6483802,7465,1.1259,9.779
Indiana,Services,129,6483802,7465,1.9896,17.2806
Indiana,Wholesale,3,6483802,7465,0.0463,0.4019
Indiana,"Agriculture, Forestry, Fishing",0,6483802,7465,0,0
Indiana,Construction,0,6483802,7465,0,0
Iowa,"Oil & Gas Extraction, Mining",3,3046355,1738,0.0985,1.7261
Iowa,"Manufacturing, Durable Goods",83,3046355,1738,2.7246,47.756
Iowa,"Manufacturing, Nondurable Goods",115,3046355,1738,3.775,66.168
Iowa,"Transportation, Communications, Utilities",26,3046355,1738,0.8535,14.9597
Iowa,Retail Trade,20,3046355,1738,0.6565,11.5075
Iowa,"Finance, Insurance, Real Estate",29,3046355,1738,0.952,16.6858
Iowa,Services,23,3046355,1738,0.755,13.2336
Iowa,Wholesale,2,3046355,1738,0.0657,1.1507
Iowa,"Agriculture, Forestry, Fishing",0,3046355,1738,0,0
Iowa,Construction,0,3046355,1738,0,0
Kansas,"Oil & Gas Extraction, Mining",2,2853118,2026,0.0701,0.9872
Kansas,"Manufacturing, Durable Goods",108,2853118,2026,3.7853,53.307
Kansas,"Manufacturing, Nondurable Goods",49,2853118,2026,1.7174,24.1856
Kansas,"Transportation, Communications, Utilities",79,2853118,2026,2.7689,38.9931
Kansas,Retail Trade,40,2853118,2026,1.402,19.7433
Kansas,"Finance, Insurance, Real Estate",32,2853118,2026,1.1216,15.7947
Kansas,Services,39,2853118,2026,1.3669,19.2498
Kansas,Wholesale,2,2853118,2026,0.0701,0.9872
Kansas,"Agriculture, Forestry, Fishing",0,2853118,2026,0,0
Kansas,Construction,0,2853118,2026,0,0
Kentucky,"Oil & Gas Extraction, Mining",19,4339367,3823,0.4379,4.9699
Kentucky,"Manufacturing, Durable Goods",297,4339367,3823,6.8443,77.6877
Kentucky,"Manufacturing, Nondurable Goods",79,4339367,3823,1.8205,20.6644
Kentucky,"Transportation, Communications, Utilities",84,4339367,3823,1.9358,21.9723
Kentucky,Retail Trade,48,4339367,3823,1.1062,12.5556
Kentucky,"Finance, Insurance, Real Estate",41,4339367,3823,0.9448,10.7246
Kentucky,Services,96,4339367,3823,2.2123,25.1112
Kentucky,Wholesale,2,4339367,3823,0.0461,0.5231
Kentucky,"Agriculture, Forestry, Fishing",0,4339367,3823,0,0
Kentucky,Construction,0,4339367,3823,0,0
Louisiana,"Oil & Gas Extraction, Mining",64,4533372,2935,1.4118,21.8058
Louisiana,"Manufacturing, Durable Goods",176,4533372,2935,3.8823,59.9659
Louisiana,"Manufacturing, Nondurable Goods",56,4533372,2935,1.2353,19.0801
Louisiana,"Transportation, Communications, Utilities",128,4533372,2935,2.8235,43.6116
Louisiana,Retail Trade,23,4533372,2935,0.5073,7.8365
Louisiana,"Finance, Insurance, Real Estate",53,4533372,2935,1.1691,18.0579
Louisiana,Services,43,4533372,2935,0.9485,14.6508
Louisiana,Wholesale,3,4533372,2935,0.0662,1.0221
Louisiana,"Agriculture, Forestry, Fishing",0,4533372,2935,0,0
Louisiana,Construction,0,4533372,2935,0,0
Maine,"Manufacturing, Durable Goods",33,1328361,548,2.4843,60.219
Maine,"Manufacturing, Nondurable Goods",6,1328361,548,0.4517,10.9489
Maine,"Transportation, Communications, Utilities",9,1328361,548,0.6775,16.4234
Maine,Retail Trade,4,1328361,548,0.3011,7.2993
Maine,"Finance, Insurance, Real Estate",13,1328361,548,0.9786,23.7226
Maine,Services,2,1328361,548,0.1506,3.6496
Maine,"Oil & Gas Extraction, Mining",0,1328361,548,0,0
Maine,"Agriculture, Forestry, Fishing",0,1328361,548,0,0
Maine,Construction,0,1328361,548,0,0
Maine,Wholesale,0,1328361,548,0,0
Maryland,"Oil & Gas Extraction, Mining",1,5773552,4495,0.0173,0.2225
Maryland,"Manufacturing, Durable Goods",217,5773552,4495,3.7585,48.2759
Maryland,"Manufacturing, Nondurable Goods",35,5773552,4495,0.6062,7.7864
Maryland,"Transportation, Communications, Utilities",355,5773552,4495,6.1487,78.9766
Maryland,Retail Trade,44,5773552,4495,0.7621,9.7887
Maryland,"Finance, Insurance, Real Estate",92,5773552,4495,1.5935,20.4672
Maryland,Services,62,5773552,4495,1.0739,13.7931
Maryland,Construction,1,5773552,4495,0.0173,0.2225
Maryland,Wholesale,4,5773552,4495,0.0693,0.8899
Maryland,"Agriculture, Forestry, Fishing",0,5773552,4495,0,0
Massachusetts,"Oil & Gas Extraction, Mining",3,6547629,5945,0.0458,0.5046
Massachusetts,"Manufacturing, Durable Goods",162,6547629,5945,2.4742,27.2498
Massachusetts,"Manufacturing, Nondurable Goods",36,6547629,5945,0.5498,6.0555
Massachusetts,"Transportation, Communications, Utilities",198,6547629,5945,3.024,33.3053
Massachusetts,Retail Trade,32,6547629,5945,0.4887,5.3827
Massachusetts,"Finance, Insurance, Real Estate",104,6547629,5945,1.5884,17.4937
Massachusetts,Services,284,6547629,5945,4.3374,47.7712
Massachusetts,"Agriculture, Forestry, Fishing",1,6547629,5945,0.0153,0.1682
Massachusetts,Wholesale,4,6547629,5945,0.0611,0.6728
Massachusetts,Construction,0,6547629,5945,0,0
Michigan,"Oil & Gas Extraction, Mining",14,9883640,23231,0.1416,0.6026
Michigan,"Manufacturing, Durable Goods",3037,9883640,23231,30.7275,130.7305
Michigan,"Manufacturing, Nondurable Goods",194,9883640,23231,1.9628,8.3509
Michigan,"Transportation, Communications, Utilities",281,9883640,23231,2.8431,12.0959
Michigan,Retail Trade,61,9883640,23231,0.6172,2.6258
Michigan,"Finance, Insurance, Real Estate",88,9883640,23231,0.8904,3.788
Michigan,Services,759,9883640,23231,7.6794,32.6719
Michigan,Wholesale,2,9883640,23231,0.0202,0.0861
Michigan,"Agriculture, Forestry, Fishing",0,9883640,23231,0,0
Michigan,Construction,0,9883640,23231,0,0
Minnesota,"Oil & Gas Extraction, Mining",11,5303925,2775,0.2074,3.964
Minnesota,"Manufacturing, Durable Goods",83,5303925,2775,1.5649,29.9099
Minnesota,"Manufacturing, Nondurable Goods",53,5303925,2775,0.9993,19.0991
Minnesota,"Transportation, Communications, Utilities",58,5303925,2775,1.0935,20.9009
Minnesota,Retail Trade,87,5303925,2775,1.6403,31.3514
Minnesota,"Finance, Insurance, Real Estate",55,5303925,2775,1.037,19.8198
Minnesota,Services,64,5303925,2775,1.2067,23.0631
Minnesota,Wholesale,5,5303925,2775,0.0943,1.8018
Minnesota,"Agriculture, Forestry, Fishing",0,5303925,2775,0,0
Minnesota,Construction,0,5303925,2775,0,0
Mississippi,"Oil & Gas Extraction, Mining",9,2967297,4220,0.3033,2.1327
Mississippi,"Manufacturing, Durable Goods",156,2967297,4220,5.2573,36.9668
Mississippi,"Manufacturing, Nondurable Goods",59,2967297,4220,1.9883,13.981
Mississippi,"Transportation, Communications, Utilities",80,2967297,4220,2.6961,18.9573
Mississippi,Retail Trade,10,2967297,4220,0.337,2.3697
Mississippi,"Finance, Insurance, Real Estate",10,2967297,4220,0.337,2.3697
Mississippi,Services,35,2967297,4220,1.1795,8.2938
Mississippi,Wholesale,1,2967297,4220,0.0337,0.237
Mississippi,"Agriculture, Forestry, Fishing",0,2967297,4220,0,0
Mississippi,Construction,0,2967297,4220,0,0
Missouri,"Oil & Gas Extraction, Mining",10,5988927,8960,0.167,1.1161
Missouri,"Manufacturing, Durable Goods",585,5988927,8960,9.768,65.2902
Missouri,"Manufacturing, Nondurable Goods",155,5988927,8960,2.5881,17.2991
Missouri,"Transportation, Communications, Utilities",297,5988927,8960,4.9592,33.1473
Missouri,Retail Trade,55,5988927,8960,0.9184,6.1384
Missouri,"Finance, Insurance, Real Estate",114,5988927,8960,1.9035,12.7232
Missouri,Services,104,5988927,8960,1.7365,11.6071
Missouri,Construction,1,5988927,8960,0.0167,0.1116
Missouri,"Agriculture, Forestry, Fishing",0,5988927,8960,0,0
Missouri,Wholesale,0,5988927,8960,0,0
Montana,"Oil & Gas Extraction, Mining",3,989415,290,0.3032,10.3448
Montana,"Manufacturing, Durable Goods",6,989415,290,0.6064,20.6897
Montana,"Manufacturing, Nondurable Goods",5,989415,290,0.5053,17.2414
Montana,"Transportation, Communications, Utilities",5,989415,290,0.5053,17.2414
Montana,Retail Trade,5,989415,290,0.5053,17.2414
Montana,"Finance, Insurance, Real Estate",1,989415,290,0.1011,3.4483
Montana,Services,2,989415,290,0.2021,6.8966
Montana,"Agriculture, Forestry, Fishing",0,989415,290,0,0
Montana,Construction,0,989415,290,0,0
Montana,Wholesale,0,989415,290,0,0
Nebraska,"Manufacturing, Durable Goods",21,1826341,988,1.1498,21.2551
Nebraska,"Manufacturing, Nondurable Goods",63,1826341,988,3.4495,63.7652
Nebraska,"Transportation, Communications, Utilities",19,1826341,988,1.0403,19.2308
Nebraska,Retail Trade,15,1826341,988,0.8213,15.1822
Nebraska,"Finance, Insurance, Real Estate",13,1826341,988,0.7118,13.1579
Nebraska,Services,23,1826341,988,1.2593,23.2794
Nebraska,"Oil & Gas Extraction, Mining",0,1826341,988,0,0
Nebraska,"Agriculture, Forestry, Fishing",0,1826341,988,0,0
Nebraska,Construction,0,1826341,988,0,0
Nebraska,Wholesale,0,1826341,988,0,0
Nevada,"Oil & Gas Extraction, Mining",3,2700551,2031,0.1111,1.4771
Nevada,"Manufacturing, Durable Goods",35,2700551,2031,1.296,17.2329
Nevada,"Manufacturing, Nondurable Goods",9,2700551,2031,0.3333,4.4313
Nevada,"Transportation, Communications, Utilities",48,2700551,2031,1.7774,23.6337
Nevada,Retail Trade,15,2700551,2031,0.5554,7.3855
Nevada,"Finance, Insurance, Real Estate",36,2700551,2031,1.3331,17.7253
Nevada,Services,132,2700551,2031,4.8879,64.9926
Nevada,Construction,2,2700551,2031,0.0741,0.9847
Nevada,Wholesale,2,2700551,2031,0.0741,0.9847
Nevada,"Agriculture, Forestry, Fishing",0,2700551,2031,0,0
New Hampshire,"Manufacturing, Durable Goods",35,1316470,735,2.6586,47.619
New Hampshire,"Manufacturing, Nondurable Goods",3,1316470,735,0.2279,4.0816
New Hampshire,"Transportation, Communications, Utilities",26,1316470,735,1.975,35.3741
New Hampshire,Retail Trade,3,1316470,735,0.2279,4.0816
New Hampshire,"Finance, Insurance, Real Estate",18,1316470,735,1.3673,24.4898
New Hampshire,Services,23,1316470,735,1.7471,31.2925
New Hampshire,"Oil & Gas Extraction, Mining",0,1316470,735,0,0
New Hampshire,"Agriculture, Forestry, Fishing",0,1316470,735,0,0
New Hampshire,Construction,0,1316470,735,0,0
New Hampshire,Wholesale,0,1316470,735,0,0
New Jersey,"Oil & Gas Extraction, Mining",11,8791894,6690,0.1251,1.6442
New Jersey,"Manufacturing, Durable Goods",187,8791894,6690,2.127,27.9522
New Jersey,"Manufacturing, Nondurable Goods",132,8791894,6690,1.5014,19.7309
New Jersey,"Transportation, Communications, Utilities",485,8791894,6690,5.5164,72.4963
New Jersey,Retail Trade,80,8791894,6690,0.9099,11.9581
New Jersey,"Finance, Insurance, Real Estate",238,8791894,6690,2.707,35.5755
New Jersey,Services,52,8791894,6690,0.5915,7.7728
New Jersey,Wholesale,9,8791894,6690,0.1024,1.3453
New Jersey,"Agriculture, Forestry, Fishing",0,8791894,6690,0,0
New Jersey,Construction,0,8791894,6690,0,0
New Mexico,"Oil & Gas Extraction, Mining",10,2059179,508,0.4856,19.685
New Mexico,"Manufacturing, Durable Goods",19,2059179,508,0.9227,37.4016
New Mexico,"Manufacturing, Nondurable Goods",10,2059179,508,0.4856,19.685
New Mexico,"Transportation, Communications, Utilities",16,2059179,508,0.777,31.4961
New Mexico,Retail Trade,4,2059179,508,0.1943,7.874
New Mexico,"Finance, Insurance, Real Estate",6,2059179,508,0.2914,11.811
New Mexico,Services,17,2059179,508,0.8256,33.4646
New Mexico,"Agriculture, Forestry, Fishing",0,2059179,508,0,0
New Mexico,Construction,0,2059179,508,0,0
New Mexico,Wholesale,0,2059179,508,0,0
New York,"Manufacturing, Durable Goods",531,19378102,9491,2.7402,55.9477
New York,"Manufacturing, Nondurable Goods",90,19378102,9491,0.4644,9.4827
New York,"Transportation, Communications, Utilities",502,19378102,9491,2.5906,52.8922
New York,Retail Trade,81,19378102,9491,0.418,8.5344
New York,"Finance, Insurance, Real Estate",319,19378102,9491,1.6462,33.6108
New York,Services,118,19378102,9491,0.6089,12.4328
New York,Construction,1,19378102,9491,0.0052,0.1054
New York,"Oil & Gas Extraction, Mining",0,19378102,9491,0,0
New York,"Agriculture, Forestry, Fishing",0,19378102,9491,0,0
New York,Wholesale,0,19378102,9491,0,0
North Carolina,"Oil & Gas Extraction, Mining",1,9535483,5321,0.0105,0.1879
North Carolina,"Manufacturing, Durable Goods",190,9535483,5321,1.9926,35.7076
North Carolina,"Manufacturing, Nondurable Goods",198,9535483,5321,2.0765,37.2111
North Carolina,"Transportation, Communications, Utilities",219,9535483,5321,2.2967,41.1577
North Carolina,Retail Trade,69,9535483,5321,0.7236,12.9675
North Carolina,"Finance, Insurance, Real Estate",157,9535483,5321,1.6465,29.5057
North Carolina,Services,157,9535483,5321,1.6465,29.5057
North Carolina,Wholesale,6,9535483,5321,0.0629,1.1276
North Carolina,"Agriculture, Forestry, Fishing",0,9535483,5321,0,0
North Carolina,Construction,0,9535483,5321,0,0
North Dakota,"Oil & Gas Extraction, Mining",1,672591,264,0.1487,3.7879
North Dakota,"Manufacturing, Durable Goods",26,672591,264,3.8656,98.4848
North Dakota,"Manufacturing, Nondurable Goods",5,672591,264,0.7434,18.9394
North Dakota,"Transportation, Communications, Utilities",1,672591,264,0.1487,3.7879
North Dakota,"Finance, Insurance, Real Estate",5,672591,264,0.7434,18.9394
North Dakota,Services,1,672591,264,0.1487,3.7879
North Dakota,Retail Trade,0,672591,264,0,0
North Dakota,"Agriculture, Forestry, Fishing",0,672591,264,0,0
North Dakota,Construction,0,672591,264,0,0
North Dakota,Wholesale,0,672591,264,0,0
Ohio,"Oil & Gas Extraction, Mining",43,11536504,18596,0.3727,2.3123
Ohio,"Manufacturing, Durable Goods",1886,11536504,18596,16.3481,101.4197
Ohio,"Manufacturing, Nondurable Goods",170,11536504,18596,1.4736,9.1418
Ohio,"Transportation, Communications, Utilities",424,11536504,18596,3.6753,22.8006
Ohio,Retail Trade,165,11536504,18596,1.4302,8.8729
Ohio,"Finance, Insurance, Real Estate",270,11536504,18596,2.3404,14.5193
Ohio,Services,378,11536504,18596,3.2766,20.327
Ohio,Wholesale,4,11536504,18596,0.0347,0.2151
Ohio,"Agriculture, Forestry, Fishing",0,11536504,18596,0,0
Ohio,Construction,0,11536504,18596,0,0
Oklahoma,"Oil & Gas Extraction, Mining",45,3751351,2496,1.1996,18.0288
Oklahoma,"Manufacturing, Durable Goods",135,3751351,2496,3.5987,54.0865
Oklahoma,"Manufacturing, Nondurable Goods",56,3751351,2496,1.4928,22.4359
Oklahoma,"Transportation, Communications, Utilities",153,3751351,2496,4.0785,61.2981
Oklahoma,Retail Trade,18,3751351,2496,0.4798,7.2115
Oklahoma,"Finance, Insurance, Real Estate",28,3751351,2496,0.7464,11.2179
Oklahoma,Services,30,3751351,2496,0.7997,12.0192
Oklahoma,Wholesale,1,3751351,2496,0.0267,0.4006
Oklahoma,"Agriculture, Forestry, Fishing",0,3751351,2496,0,0
Oklahoma,Construction,0,3751351,2496,0,0
Oregon,"Manufacturing, Durable Goods",65,3831074,3046,1.6967,21.3395
Oregon,"Manufacturing, Nondurable Goods",25,3831074,3046,0.6526,8.2075
Oregon,"Transportation, Communications, Utilities",29,3831074,3046,0.757,9.5207
Oregon,Retail Trade,46,3831074,3046,1.2007,15.1018
Oregon,"Finance, Insurance, Real Estate",24,3831074,3046,0.6265,7.8792
Oregon,Services,260,3831074,3046,6.7866,85.3578
Oregon,"Oil & Gas Extraction, Mining",0,3831074,3046,0,0
Oregon,"Agriculture, Forestry, Fishing",0,3831074,3046,0,0
Oregon,Construction,0,3831074,3046,0,0
Oregon,Wholesale,0,3831074,3046,0,0
Pennsylvania,"Oil & Gas Extraction, Mining",5,12702379,8980,0.0394,0.5568
Pennsylvania,"Manufacturing, Durable Goods",401,12702379,8980,3.1569,44.6548
Pennsylvania,"Manufacturing, Nondurable Goods",187,12702379,8980,1.4722,20.8241
Pennsylvania,"Transportation, Communications, Utilities",429,12702379,8980,3.3773,47.7728
Pennsylvania,Retail Trade,129,12702379,8980,1.0156,14.3653
Pennsylvania,"Finance, Insurance, Real Estate",197,12702379,8980,1.5509,21.9376
Pennsylvania,Services,111,12702379,8980,0.8739,12.3608
Pennsylvania,Wholesale,6,12702379,8980,0.0472,0.6682
Pennsylvania,"Agriculture, Forestry, Fishing",0,12702379,8980,0,0
Pennsylvania,Construction,0,12702379,8980,0,0
Puerto Rico,"Manufacturing, Durable Goods",1,3725789,117,0.0268,8.547
Puerto Rico,"Manufacturing, Nondurable Goods",7,3725789,117,0.1879,59.8291
Puerto Rico,"Transportation, Communications, Utilities",2,3725789,117,0.0537,17.094
Puerto Rico,"Finance, Insurance, Real Estate",1,3725789,117,0.0268,8.547
Puerto Rico,"Oil & Gas Extraction, Mining",0,3725789,117,0,0
Puerto Rico,Retail Trade,0,3725789,117,0,0
Puerto Rico,Services,0,3725789,117,0,0
Puerto Rico,"Agriculture, Forestry, Fishing",0,3725789,117,0,0
Puerto Rico,Construction,0,3725789,117,0,0
Puerto Rico,Wholesale,0,3725789,117,0,0
Rhode Island,"Oil & Gas Extraction, Mining",1,1052567,795,0.095,1.2579
Rhode Island,"Manufacturing, Durable Goods",34,1052567,795,3.2302,42.7673
Rhode Island,"Manufacturing, Nondurable Goods",3,1052567,795,0.285,3.7736
Rhode Island,"Transportation, Communications, Utilities",17,1052567,795,1.6151,21.3836
Rhode Island,Retail Trade,16,1052567,795,1.5201,20.1258
Rhode Island,"Finance, Insurance, Real Estate",14,1052567,795,1.3301,17.6101
Rhode Island,Services,14,1052567,795,1.3301,17.6101
Rhode Island,"Agriculture, Forestry, Fishing",0,1052567,795,0,0
Rhode Island,Construction,0,1052567,795,0,0
Rhode Island,Wholesale,0,1052567,795,0,0
South Carolina,"Manufacturing, Durable Goods",143,4625364,2399,3.0916,59.6082
South Carolina,"Manufacturing, Nondurable Goods",80,4625364,2399,1.7296,33.3472
South Carolina,"Transportation, Communications, Utilities",130,4625364,2399,2.8106,54.1892
South Carolina,Retail Trade,36,4625364,2399,0.7783,15.0063
South Carolina,"Finance, Insurance, Real Estate",35,4625364,2399,0.7567,14.5894
South Carolina,Services,30,4625364,2399,0.6486,12.5052
