STATE,EESTATU,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Illinois,Medicare Eligible Retiree,6,12830632,10670,0.0468,0.5623
Illinois,Retiree (status unknown),2,12830632,10670,0.0156,0.1874
Illinois,COBRA Continuee,22,12830632,10670,0.1715,2.0619
Illinois,Long Term Disability,9,12830632,10670,0.0701,0.8435
Illinois,Surviving Spouse/Depend.,8,12830632,10670,0.0624,0.7498
Illinois,Other/Unknown,53,12830632,10670,0.4131,4.9672
Indiana,Active Full Time,131,6483802,7465,2.0204,17.5486
Indiana,Active Part Time or Seasonal,4,6483802,7465,0.0617,0.5358
Indiana,Early Retiree,39,6483802,7465,0.6015,5.2244
Indiana,Medicare Eligible Retiree,11,6483802,7465,0.1697,1.4735
Indiana,Retiree (status unknown),1,6483802,7465,0.0154,0.134
Indiana,COBRA Continuee,1,6483802,7465,0.0154,0.134
Indiana,Long Term Disability,1,6483802,7465,0.0154,0.134
Indiana,Surviving Spouse/Depend.,10,6483802,7465,0.1542,1.3396
Indiana,Other/Unknown,24,6483802,7465,0.3702,3.215
Iowa,Active Full Time,56,3046355,1738,1.8383,32.2209
Iowa,Active Part Time or Seasonal,4,3046355,1738,0.1313,2.3015
Iowa,Early Retiree,2,3046355,1738,0.0657,1.1507
Iowa,Medicare Eligible Retiree,1,3046355,1738,0.0328,0.5754
Iowa,Retiree (status unknown),1,3046355,1738,0.0328,0.5754
Iowa,COBRA Continuee,4,3046355,1738,0.1313,2.3015
Iowa,Long Term Disability,4,3046355,1738,0.1313,2.3015
Iowa,Other/Unknown,7,3046355,1738,0.2298,4.0276
Iowa,Surviving Spouse/Depend.,0,3046355,1738,0,0
Kansas,Active Full Time,63,2853118,2026,2.2081,31.0958
Kansas,Early Retiree,7,2853118,2026,0.2453,3.4551
Kansas,Medicare Eligible Retiree,2,2853118,2026,0.0701,0.9872
Kansas,Retiree (status unknown),1,2853118,2026,0.035,0.4936
Kansas,COBRA Continuee,6,2853118,2026,0.2103,2.9615
Kansas,Long Term Disability,1,2853118,2026,0.035,0.4936
Kansas,Surviving Spouse/Depend.,1,2853118,2026,0.035,0.4936
Kansas,Other/Unknown,2,2853118,2026,0.0701,0.9872
Kansas,Active Part Time or Seasonal,0,2853118,2026,0,0
Kentucky,Active Full Time,85,4339367,3823,1.9588,22.2338
Kentucky,Active Part Time or Seasonal,2,4339367,3823,0.0461,0.5231
Kentucky,Early Retiree,18,4339367,3823,0.4148,4.7083
Kentucky,Medicare Eligible Retiree,6,4339367,3823,0.1383,1.5694
Kentucky,Retiree (status unknown),1,4339367,3823,0.023,0.2616
Kentucky,COBRA Continuee,5,4339367,3823,0.1152,1.3079
Kentucky,Surviving Spouse/Depend.,3,4339367,3823,0.0691,0.7847
Kentucky,Other/Unknown,6,4339367,3823,0.1383,1.5694
Kentucky,Long Term Disability,0,4339367,3823,0,0
Louisiana,Active Full Time,73,4533372,2935,1.6103,24.8722
Louisiana,Active Part Time or Seasonal,1,4533372,2935,0.0221,0.3407
Louisiana,Early Retiree,16,4533372,2935,0.3529,5.4514
Louisiana,Medicare Eligible Retiree,3,4533372,2935,0.0662,1.0221
Louisiana,Retiree (status unknown),1,4533372,2935,0.0221,0.3407
Louisiana,COBRA Continuee,4,4533372,2935,0.0882,1.3629
Louisiana,Long Term Disability,1,4533372,2935,0.0221,0.3407
Louisiana,Other/Unknown,6,4533372,2935,0.1324,2.0443
Louisiana,Surviving Spouse/Depend.,0,4533372,2935,0,0
Maine,Active Full Time,15,1328361,548,1.1292,27.3723
Maine,Early Retiree,3,1328361,548,0.2258,5.4745
Maine,COBRA Continuee,2,1328361,548,0.1506,3.6496
Maine,Long Term Disability,1,1328361,548,0.0753,1.8248
Maine,Other/Unknown,2,1328361,548,0.1506,3.6496
Maine,Active Part Time or Seasonal,0,1328361,548,0,0
Maine,Medicare Eligible Retiree,0,1328361,548,0,0
Maine,Retiree (status unknown),0,1328361,548,0,0
Maine,Surviving Spouse/Depend.,0,1328361,548,0,0
Maryland,Active Full Time,127,5773552,4495,2.1997,28.2536
Maryland,Active Part Time or Seasonal,2,5773552,4495,0.0346,0.4449
Maryland,Early Retiree,15,5773552,4495,0.2598,3.337
Maryland,Medicare Eligible Retiree,4,5773552,4495,0.0693,0.8899
Maryland,COBRA Continuee,2,5773552,4495,0.0346,0.4449
Maryland,Long Term Disability,10,5773552,4495,0.1732,2.2247
Maryland,Surviving Spouse/Depend.,1,5773552,4495,0.0173,0.2225
Maryland,Other/Unknown,12,5773552,4495,0.2078,2.6696
Maryland,Retiree (status unknown),0,5773552,4495,0,0
Massachusetts,Active Full Time,244,6547629,5945,3.7265,41.0429
Massachusetts,Active Part Time or Seasonal,14,6547629,5945,0.2138,2.3549
Massachusetts,Early Retiree,27,6547629,5945,0.4124,4.5416
Massachusetts,Medicare Eligible Retiree,4,6547629,5945,0.0611,0.6728
Massachusetts,COBRA Continuee,11,6547629,5945,0.168,1.8503
Massachusetts,Long Term Disability,10,6547629,5945,0.1527,1.6821
Massachusetts,Surviving Spouse/Depend.,1,6547629,5945,0.0153,0.1682
Massachusetts,Other/Unknown,13,6547629,5945,0.1985,2.1867
Massachusetts,Retiree (status unknown),0,6547629,5945,0,0
Michigan,Active Full Time,572,9883640,23231,5.7873,24.6223
Michigan,Active Part Time or Seasonal,27,9883640,23231,0.2732,1.1622
Michigan,Early Retiree,227,9883640,23231,2.2967,9.7714
Michigan,Medicare Eligible Retiree,88,9883640,23231,0.8904,3.788
Michigan,Retiree (status unknown),3,9883640,23231,0.0304,0.1291
Michigan,COBRA Continuee,25,9883640,23231,0.2529,1.0761
Michigan,Long Term Disability,22,9883640,23231,0.2226,0.947
Michigan,Surviving Spouse/Depend.,45,9883640,23231,0.4553,1.9371
Michigan,Other/Unknown,28,9883640,23231,0.2833,1.2053
Minnesota,Active Full Time,74,5303925,2775,1.3952,26.6667
Minnesota,Early Retiree,3,5303925,2775,0.0566,1.0811
Minnesota,Medicare Eligible Retiree,2,5303925,2775,0.0377,0.7207
Minnesota,Retiree (status unknown),2,5303925,2775,0.0377,0.7207
Minnesota,COBRA Continuee,4,5303925,2775,0.0754,1.4414
Minnesota,Other/Unknown,15,5303925,2775,0.2828,5.4054
Minnesota,Active Part Time or Seasonal,0,5303925,2775,0,0
Minnesota,Long Term Disability,0,5303925,2775,0,0
Minnesota,Surviving Spouse/Depend.,0,5303925,2775,0,0
Mississippi,Active Full Time,135,2967297,4220,4.5496,31.9905
Mississippi,Active Part Time or Seasonal,3,2967297,4220,0.1011,0.7109
Mississippi,Early Retiree,11,2967297,4220,0.3707,2.6066
Mississippi,Medicare Eligible Retiree,9,2967297,4220,0.3033,2.1327
Mississippi,Retiree (status unknown),2,2967297,4220,0.0674,0.4739
Mississippi,COBRA Continuee,3,2967297,4220,0.1011,0.7109
Mississippi,Long Term Disability,1,2967297,4220,0.0337,0.237
Mississippi,Other/Unknown,1,2967297,4220,0.0337,0.237
Mississippi,Surviving Spouse/Depend.,0,2967297,4220,0,0
Missouri,Active Full Time,321,5988927,8960,5.3599,35.8259
Missouri,Active Part Time or Seasonal,4,5988927,8960,0.0668,0.4464
Missouri,Early Retiree,47,5988927,8960,0.7848,5.2455
Missouri,Medicare Eligible Retiree,17,5988927,8960,0.2839,1.8973
Missouri,Retiree (status unknown),2,5988927,8960,0.0334,0.2232
Missouri,COBRA Continuee,15,5988927,8960,0.2505,1.6741
Missouri,Long Term Disability,17,5988927,8960,0.2839,1.8973
Missouri,Surviving Spouse/Depend.,5,5988927,8960,0.0835,0.558
Missouri,Other/Unknown,23,5988927,8960,0.384,2.567
Montana,Active Full Time,12,989415,290,1.2128,41.3793
Montana,Retiree (status unknown),2,989415,290,0.2021,6.8966
Montana,Other/Unknown,1,989415,290,0.1011,3.4483
Montana,Active Part Time or Seasonal,0,989415,290,0,0
Montana,Early Retiree,0,989415,290,0,0
Montana,Medicare Eligible Retiree,0,989415,290,0,0
Montana,COBRA Continuee,0,989415,290,0,0
Montana,Long Term Disability,0,989415,290,0,0
Montana,Surviving Spouse/Depend.,0,989415,290,0,0
Nebraska,Active Full Time,35,1826341,988,1.9164,35.4251
Nebraska,Early Retiree,1,1826341,988,0.0548,1.0121
Nebraska,COBRA Continuee,2,1826341,988,0.1095,2.0243
Nebraska,Long Term Disability,2,1826341,988,0.1095,2.0243
Nebraska,Surviving Spouse/Depend.,1,1826341,988,0.0548,1.0121
Nebraska,Other/Unknown,7,1826341,988,0.3833,7.085
Nebraska,Active Part Time or Seasonal,0,1826341,988,0,0
Nebraska,Medicare Eligible Retiree,0,1826341,988,0,0
Nebraska,Retiree (status unknown),0,1826341,988,0,0
Nevada,Active Full Time,52,2700551,2031,1.9255,25.6032
Nevada,Active Part Time or Seasonal,4,2700551,2031,0.1481,1.9695
Nevada,Early Retiree,4,2700551,2031,0.1481,1.9695
Nevada,Medicare Eligible Retiree,2,2700551,2031,0.0741,0.9847
Nevada,Retiree (status unknown),7,2700551,2031,0.2592,3.4466
Nevada,COBRA Continuee,2,2700551,2031,0.0741,0.9847
Nevada,Long Term Disability,2,2700551,2031,0.0741,0.9847
Nevada,Other/Unknown,6,2700551,2031,0.2222,2.9542
Nevada,Surviving Spouse/Depend.,0,2700551,2031,0,0
New Hampshire,Active Full Time,41,1316470,735,3.1144,55.7823
New Hampshire,Early Retiree,5,1316470,735,0.3798,6.8027
New Hampshire,Medicare Eligible Retiree,1,1316470,735,0.076,1.3605
New Hampshire,COBRA Continuee,3,1316470,735,0.2279,4.0816
New Hampshire,Long Term Disability,1,1316470,735,0.076,1.3605
New Hampshire,Other/Unknown,3,1316470,735,0.2279,4.0816
New Hampshire,Active Part Time or Seasonal,0,1316470,735,0,0
New Hampshire,Retiree (status unknown),0,1316470,735,0,0
New Hampshire,Surviving Spouse/Depend.,0,1316470,735,0,0
New Jersey,Active Full Time,233,8791894,6690,2.6502,34.8281
New Jersey,Active Part Time or Seasonal,8,8791894,6690,0.091,1.1958
New Jersey,Early Retiree,38,8791894,6690,0.4322,5.6801
New Jersey,Medicare Eligible Retiree,4,8791894,6690,0.0455,0.5979
New Jersey,COBRA Continuee,21,8791894,6690,0.2389,3.139
New Jersey,Long Term Disability,19,8791894,6690,0.2161,2.8401
New Jersey,Surviving Spouse/Depend.,1,8791894,6690,0.0114,0.1495
New Jersey,Other/Unknown,29,8791894,6690,0.3298,4.3348
New Jersey,Retiree (status unknown),0,8791894,6690,0,0
New Mexico,Active Full Time,13,2059179,508,0.6313,25.5906
New Mexico,Early Retiree,3,2059179,508,0.1457,5.9055
New Mexico,Medicare Eligible Retiree,1,2059179,508,0.0486,1.9685
New Mexico,Retiree (status unknown),3,2059179,508,0.1457,5.9055
New Mexico,COBRA Continuee,1,2059179,508,0.0486,1.9685
New Mexico,Other/Unknown,3,2059179,508,0.1457,5.9055
New Mexico,Active Part Time or Seasonal,0,2059179,508,0,0
New Mexico,Long Term Disability,0,2059179,508,0,0
New Mexico,Surviving Spouse/Depend.,0,2059179,508,0,0
New York,Active Full Time,238,19378102,9491,1.2282,25.0764
New York,Active Part Time or Seasonal,6,19378102,9491,0.031,0.6322
New York,Early Retiree,34,19378102,9491,0.1755,3.5823
New York,Medicare Eligible Retiree,14,19378102,9491,0.0722,1.4751
New York,Retiree (status unknown),1,19378102,9491,0.0052,0.1054
New York,COBRA Continuee,19,19378102,9491,0.098,2.0019
New York,Long Term Disability,14,19378102,9491,0.0722,1.4751
New York,Surviving Spouse/Depend.,3,19378102,9491,0.0155,0.3161
New York,Other/Unknown,22,19378102,9491,0.1135,2.318
North Carolina,Active Full Time,160,9535483,5321,1.6779,30.0695
North Carolina,Active Part Time or Seasonal,5,9535483,5321,0.0524,0.9397
North Carolina,Early Retiree,12,9535483,5321,0.1258,2.2552
North Carolina,Medicare Eligible Retiree,7,9535483,5321,0.0734,1.3155
North Carolina,COBRA Continuee,13,9535483,5321,0.1363,2.4431
North Carolina,Long Term Disability,7,9535483,5321,0.0734,1.3155
North Carolina,Surviving Spouse/Depend.,1,9535483,5321,0.0105,0.1879
North Carolina,Other/Unknown,17,9535483,5321,0.1783,3.1949
North Carolina,Retiree (status unknown),0,9535483,5321,0,0
North Dakota,Active Full Time,3,672591,264,0.446,11.3636
North Dakota,Other/Unknown,1,672591,264,0.1487,3.7879
North Dakota,Active Part Time or Seasonal,0,672591,264,0,0
North Dakota,Early Retiree,0,672591,264,0,0
North Dakota,Medicare Eligible Retiree,0,672591,264,0,0
North Dakota,Retiree (status unknown),0,672591,264,0,0
North Dakota,COBRA Continuee,0,672591,264,0,0
North Dakota,Long Term Disability,0,672591,264,0,0
North Dakota,Surviving Spouse/Depend.,0,672591,264,0,0
Ohio,Active Full Time,443,11536504,18596,3.84,23.8223
Ohio,Active Part Time or Seasonal,20,11536504,18596,0.1734,1.0755
Ohio,Early Retiree,109,11536504,18596,0.9448,5.8615
Ohio,Medicare Eligible Retiree,30,11536504,18596,0.26,1.6133
Ohio,COBRA Continuee,17,11536504,18596,0.1474,0.9142
Ohio,Long Term Disability,10,11536504,18596,0.0867,0.5378
Ohio,Surviving Spouse/Depend.,21,11536504,18596,0.182,1.1293
Ohio,Other/Unknown,61,11536504,18596,0.5288,3.2803
Ohio,Retiree (status unknown),0,11536504,18596,0,0
Oklahoma,Active Full Time,68,3751351,2496,1.8127,27.2436
Oklahoma,Active Part Time or Seasonal,1,3751351,2496,0.0267,0.4006
Oklahoma,Early Retiree,7,3751351,2496,0.1866,2.8045
Oklahoma,Medicare Eligible Retiree,7,3751351,2496,0.1866,2.8045
Oklahoma,Retiree (status unknown),1,3751351,2496,0.0267,0.4006
Oklahoma,COBRA Continuee,2,3751351,2496,0.0533,0.8013
Oklahoma,Long Term Disability,2,3751351,2496,0.0533,0.8013
Oklahoma,Surviving Spouse/Depend.,2,3751351,2496,0.0533,0.8013
Oklahoma,Other/Unknown,6,3751351,2496,0.1599,2.4038
Oregon,Active Full Time,86,3831074,3046,2.2448,28.2337
Oregon,Active Part Time or Seasonal,13,3831074,3046,0.3393,4.2679
Oregon,Early Retiree,7,3831074,3046,0.1827,2.2981
Oregon,Retiree (status unknown),1,3831074,3046,0.0261,0.3283
Oregon,COBRA Continuee,4,3831074,3046,0.1044,1.3132
Oregon,Long Term Disability,1,3831074,3046,0.0261,0.3283
Oregon,Other/Unknown,9,3831074,3046,0.2349,2.9547
Oregon,Medicare Eligible Retiree,0,3831074,3046,0,0
Oregon,Surviving Spouse/Depend.,0,3831074,3046,0,0
Pennsylvania,Active Full Time,238,12702379,8980,1.8737,26.5033
Pennsylvania,Active Part Time or Seasonal,7,12702379,8980,0.0551,0.7795
Pennsylvania,Early Retiree,25,12702379,8980,0.1968,2.784
Pennsylvania,Medicare Eligible Retiree,8,12702379,8980,0.063,0.8909
Pennsylvania,Retiree (status unknown),1,12702379,8980,0.0079,0.1114
Pennsylvania,COBRA Continuee,20,12702379,8980,0.1575,2.2272
Pennsylvania,Long Term Disability,12,12702379,8980,0.0945,1.3363
Pennsylvania,Surviving Spouse/Depend.,3,12702379,8980,0.0236,0.3341
Pennsylvania,Other/Unknown,32,12702379,8980,0.2519,3.5635
Puerto Rico,Active Full Time,7,3725789,117,0.1879,59.8291
Puerto Rico,Long Term Disability,2,3725789,117,0.0537,17.094
Puerto Rico,Active Part Time or Seasonal,0,3725789,117,0,0
Puerto Rico,Early Retiree,0,3725789,117,0,0
Puerto Rico,Medicare Eligible Retiree,0,3725789,117,0,0
Puerto Rico,Retiree (status unknown),0,3725789,117,0,0
Puerto Rico,COBRA Continuee,0,3725789,117,0,0
Puerto Rico,Surviving Spouse/Depend.,0,3725789,117,0,0
Puerto Rico,Other/Unknown,0,3725789,117,0,0
Rhode Island,Active Full Time,29,1052567,795,2.7552,36.478
Rhode Island,Active Part Time or Seasonal,2,1052567,795,0.19,2.5157
Rhode Island,COBRA Continuee,1,1052567,795,0.095,1.2579
Rhode Island,Long Term Disability,3,1052567,795,0.285,3.7736
Rhode Island,Other/Unknown,4,1052567,795,0.38,5.0314
Rhode Island,Early Retiree,0,1052567,795,0,0
Rhode Island,Medicare Eligible Retiree,0,1052567,795,0,0
Rhode Island,Retiree (status unknown),0,1052567,795,0,0
Rhode Island,Surviving Spouse/Depend.,0,1052567,795,0,0
South Carolina,Active Full Time,70,4625364,2399,1.5134,29.1788
South Carolina,Active Part Time or Seasonal,2,4625364,2399,0.0432,0.8337
South Carolina,Early Retiree,9,4625364,2399,0.1946,3.7516
South Carolina,Medicare Eligible Retiree,3,4625364,2399,0.0649,1.2505
South Carolina,Long Term Disability,1,4625364,2399,0.0216,0.4168
South Carolina,Surviving Spouse/Depend.,2,4625364,2399,0.0432,0.8337
South Carolina,Other/Unknown,7,4625364,2399,0.1513,2.9179
South Carolina,Retiree (status unknown),0,4625364,2399,0,0
South Carolina,COBRA Continuee,0,4625364,2399,0,0
South Dakota,Active Full Time,7,814180,360,0.8598,19.4444
South Dakota,Active Part Time or Seasonal,0,814180,360,0,0
South Dakota,Early Retiree,0,814180,360,0,0
South Dakota,Medicare Eligible Retiree,0,814180,360,0,0
South Dakota,Retiree (status unknown),0,814180,360,0,0
South Dakota,COBRA Continuee,0,814180,360,0,0
South Dakota,Long Term Disability,0,814180,360,0,0
South Dakota,Surviving Spouse/Depend.,0,814180,360,0,0
South Dakota,Other/Unknown,0,814180,360,0,0
Tennessee,Active Full Time,390,6346105,10788,6.1455,36.1513
Tennessee,Active Part Time or Seasonal,13,6346105,10788,0.2049,1.205
Tennessee,Early Retiree,28,6346105,10788,0.4412,2.5955
Tennessee,Medicare Eligible Retiree,7,6346105,10788,0.1103,0.6489
Tennessee,Retiree (status unknown),19,6346105,10788,0.2994,1.7612
Tennessee,COBRA Continuee,17,6346105,10788,0.2679,1.5758
Tennessee,Long Term Disability,5,6346105,10788,0.0788,0.4635
Tennessee,Surviving Spouse/Depend.,8,6346105,10788,0.1261,0.7416
Tennessee,Other/Unknown,34,6346105,10788,0.5358,3.1516
Texas,Active Full Time,797,25145561,24161,3.1695,32.987
Texas,Active Part Time or Seasonal,23,25145561,24161,0.0915,0.9519
Texas,Early Retiree,71,25145561,24161,0.2824,2.9386
Texas,Medicare Eligible Retiree,15,25145561,24161,0.0597,0.6208
Texas,Retiree (status unknown),4,25145561,24161,0.0159,0.1656
Texas,COBRA Continuee,35,25145561,24161,0.1392,1.4486
Texas,Long Term Disability,32,25145561,24161,0.1273,1.3244
Texas,Surviving Spouse/Depend.,10,25145561,24161,0.0398,0.4139
Texas,Other/Unknown,103,25145561,24161,0.4096,4.2631
Utah,Active Full Time,134,2763885,2598,4.8482,51.5781
Utah,Active Part Time or Seasonal,1,2763885,2598,0.0362,0.3849
Utah,Early Retiree,7,2763885,2598,0.2533,2.6944
Utah,Retiree (status unknown),1,2763885,2598,0.0362,0.3849
Utah,COBRA Continuee,6,2763885,2598,0.2171,2.3095
Utah,Long Term Disability,7,2763885,2598,0.2533,2.6944
Utah,Other/Unknown,4,2763885,2598,0.1447,1.5396
Utah,Medicare Eligible Retiree,0,2763885,2598,0,0
Utah,Surviving Spouse/Depend.,0,2763885,2598,0,0
Vermont,Active Full Time,5,625741,188,0.7991,26.5957
Vermont,Other/Unknown,2,625741,188,0.3196,10.6383
Vermont,Active Part Time or Seasonal,0,625741,188,0,0
Vermont,Early Retiree,0,625741,188,0,0
Vermont,Medicare Eligible Retiree,0,625741,188,0,0
Vermont,Retiree (status unknown),0,625741,188,0,0
Vermont,COBRA Continuee,0,625741,188,0,0
Vermont,Long Term Disability,0,625741,188,0,0
Vermont,Surviving Spouse/Depend.,0,625741,188,0,0
Virginia,Active Full Time,164,8001024,4923,2.0497,33.313
Virginia,Active Part Time or Seasonal,1,8001024,4923,0.0125,0.2031
Virginia,Early Retiree,9,8001024,4923,0.1125,1.8282
Virginia,Medicare Eligible Retiree,6,8001024,4923,0.075,1.2188
Virginia,Retiree (status unknown),1,8001024,4923,0.0125,0.2031
Virginia,COBRA Continuee,10,8001024,4923,0.125,2.0313
Virginia,Long Term Disability,2,8001024,4923,0.025,0.4063
Virginia,Surviving Spouse/Depend.,2,8001024,4923,0.025,0.4063
Virginia,Other/Unknown,15,8001024,4923,0.1875,3.0469
Washington,Active Full Time,131,6724540,3538,1.9481,37.0266
Washington,Active Part Time or Seasonal,5,6724540,3538,0.0744,1.4132
Washington,Early Retiree,5,6724540,3538,0.0744,1.4132
Washington,Retiree (status unknown),6,6724540,3538,0.0892,1.6959
Washington,COBRA Continuee,4,6724540,3538,0.0595,1.1306
Washington,Long Term Disability,1,6724540,3538,0.0149,0.2826
