STATE,EESTATU,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Maine,Union,1,1328361,548,0.0753,1.8248
Maine,Salary Union,0,1328361,548,0,0
Maine,Salary Other,0,1328361,548,0,0
Maine,Hourly Union,0,1328361,548,0,0
Maine,Hourly Other,0,1328361,548,0,0
Maine,Non-union,0,1328361,548,0,0
Maine,Unknown,0,1328361,548,0,0
Maryland,Salary Non-union,22,5773552,4495,0.381,4.8943
Maryland,Salary Union,1,5773552,4495,0.0173,0.2225
Maryland,Salary Other,9,5773552,4495,0.1559,2.0022
Maryland,Hourly Non-union,3,5773552,4495,0.052,0.6674
Maryland,Non-union,2,5773552,4495,0.0346,0.4449
Maryland,Unknown,4,5773552,4495,0.0693,0.8899
Maryland,Hourly Union,0,5773552,4495,0,0
Maryland,Hourly Other,0,5773552,4495,0,0
Maryland,Union,0,5773552,4495,0,0
Massachusetts,Salary Non-union,41,6547629,5945,0.6262,6.8966
Massachusetts,Salary Union,4,6547629,5945,0.0611,0.6728
Massachusetts,Salary Other,10,6547629,5945,0.1527,1.6821
Massachusetts,Hourly Non-union,1,6547629,5945,0.0153,0.1682
Massachusetts,Hourly Other,3,6547629,5945,0.0458,0.5046
Massachusetts,Non-union,6,6547629,5945,0.0916,1.0093
Massachusetts,Hourly Union,0,6547629,5945,0,0
Massachusetts,Union,0,6547629,5945,0,0
Massachusetts,Unknown,0,6547629,5945,0,0
Michigan,Salary Non-union,96,9883640,23231,0.9713,4.1324
Michigan,Salary Union,1,9883640,23231,0.0101,0.043
Michigan,Salary Other,88,9883640,23231,0.8904,3.788
Michigan,Hourly Non-union,43,9883640,23231,0.4351,1.851
Michigan,Hourly Union,1,9883640,23231,0.0101,0.043
Michigan,Hourly Other,2,9883640,23231,0.0202,0.0861
Michigan,Non-union,4,9883640,23231,0.0405,0.1722
Michigan,Union,14,9883640,23231,0.1416,0.6026
Michigan,Unknown,6,9883640,23231,0.0607,0.2583
Minnesota,Salary Non-union,15,5303925,2775,0.2828,5.4054
Minnesota,Salary Union,1,5303925,2775,0.0189,0.3604
Minnesota,Hourly Other,3,5303925,2775,0.0566,1.0811
Minnesota,Unknown,1,5303925,2775,0.0189,0.3604
Minnesota,Salary Other,0,5303925,2775,0,0
Minnesota,Hourly Non-union,0,5303925,2775,0,0
Minnesota,Hourly Union,0,5303925,2775,0,0
Minnesota,Non-union,0,5303925,2775,0,0
Minnesota,Union,0,5303925,2775,0,0
Mississippi,Salary Non-union,37,2967297,4220,1.2469,8.7678
Mississippi,Salary Union,1,2967297,4220,0.0337,0.237
Mississippi,Salary Other,3,2967297,4220,0.1011,0.7109
Mississippi,Hourly Non-union,4,2967297,4220,0.1348,0.9479
Mississippi,Unknown,3,2967297,4220,0.1011,0.7109
Mississippi,Hourly Union,0,2967297,4220,0,0
Mississippi,Hourly Other,0,2967297,4220,0,0
Mississippi,Non-union,0,2967297,4220,0,0
Mississippi,Union,0,2967297,4220,0,0
Missouri,Salary Non-union,56,5988927,8960,0.9351,6.25
Missouri,Salary Union,2,5988927,8960,0.0334,0.2232
Missouri,Salary Other,15,5988927,8960,0.2505,1.6741
Missouri,Hourly Non-union,9,5988927,8960,0.1503,1.0045
Missouri,Hourly Other,3,5988927,8960,0.0501,0.3348
Missouri,Non-union,2,5988927,8960,0.0334,0.2232
Missouri,Union,6,5988927,8960,0.1002,0.6696
Missouri,Unknown,2,5988927,8960,0.0334,0.2232
Missouri,Hourly Union,0,5988927,8960,0,0
Montana,Salary Non-union,1,989415,290,0.1011,3.4483
Montana,Salary Union,0,989415,290,0,0
Montana,Salary Other,0,989415,290,0,0
Montana,Hourly Non-union,0,989415,290,0,0
Montana,Hourly Union,0,989415,290,0,0
Montana,Hourly Other,0,989415,290,0,0
Montana,Non-union,0,989415,290,0,0
Montana,Union,0,989415,290,0,0
Montana,Unknown,0,989415,290,0,0
Nebraska,Salary Non-union,8,1826341,988,0.438,8.0972
Nebraska,Union,1,1826341,988,0.0548,1.0121
Nebraska,Salary Union,0,1826341,988,0,0
Nebraska,Salary Other,0,1826341,988,0,0
Nebraska,Hourly Non-union,0,1826341,988,0,0
Nebraska,Hourly Union,0,1826341,988,0,0
Nebraska,Hourly Other,0,1826341,988,0,0
Nebraska,Non-union,0,1826341,988,0,0
Nebraska,Unknown,0,1826341,988,0,0
Nevada,Salary Non-union,7,2700551,2031,0.2592,3.4466
Nevada,Hourly Union,2,2700551,2031,0.0741,0.9847
Nevada,Unknown,1,2700551,2031,0.037,0.4924
Nevada,Salary Union,0,2700551,2031,0,0
Nevada,Salary Other,0,2700551,2031,0,0
Nevada,Hourly Non-union,0,2700551,2031,0,0
Nevada,Hourly Other,0,2700551,2031,0,0
Nevada,Non-union,0,2700551,2031,0,0
Nevada,Union,0,2700551,2031,0,0
New Hampshire,Salary Non-union,4,1316470,735,0.3038,5.4422
New Hampshire,Salary Other,1,1316470,735,0.076,1.3605
New Hampshire,Hourly Non-union,1,1316470,735,0.076,1.3605
New Hampshire,Hourly Other,1,1316470,735,0.076,1.3605
New Hampshire,Non-union,1,1316470,735,0.076,1.3605
New Hampshire,Salary Union,0,1316470,735,0,0
New Hampshire,Hourly Union,0,1316470,735,0,0
New Hampshire,Union,0,1316470,735,0,0
New Hampshire,Unknown,0,1316470,735,0,0
New Jersey,Salary Non-union,48,8791894,6690,0.546,7.1749
New Jersey,Salary Union,2,8791894,6690,0.0227,0.299
New Jersey,Salary Other,12,8791894,6690,0.1365,1.7937
New Jersey,Hourly Non-union,4,8791894,6690,0.0455,0.5979
New Jersey,Hourly Other,5,8791894,6690,0.0569,0.7474
New Jersey,Non-union,3,8791894,6690,0.0341,0.4484
New Jersey,Union,2,8791894,6690,0.0227,0.299
New Jersey,Unknown,3,8791894,6690,0.0341,0.4484
New Jersey,Hourly Union,0,8791894,6690,0,0
New Mexico,Salary Non-union,2,2059179,508,0.0971,3.937
New Mexico,Hourly Union,1,2059179,508,0.0486,1.9685
New Mexico,Unknown,1,2059179,508,0.0486,1.9685
New Mexico,Salary Union,0,2059179,508,0,0
New Mexico,Salary Other,0,2059179,508,0,0
New Mexico,Hourly Non-union,0,2059179,508,0,0
New Mexico,Hourly Other,0,2059179,508,0,0
New Mexico,Non-union,0,2059179,508,0,0
New Mexico,Union,0,2059179,508,0,0
New York,Salary Non-union,52,19378102,9491,0.2683,5.4789
New York,Salary Union,1,19378102,9491,0.0052,0.1054
New York,Salary Other,21,19378102,9491,0.1084,2.2126
New York,Hourly Non-union,5,19378102,9491,0.0258,0.5268
New York,Hourly Union,3,19378102,9491,0.0155,0.3161
New York,Hourly Other,8,19378102,9491,0.0413,0.8429
New York,Non-union,5,19378102,9491,0.0258,0.5268
New York,Union,1,19378102,9491,0.0052,0.1054
New York,Unknown,2,19378102,9491,0.0103,0.2107
North Carolina,Salary Non-union,28,9535483,5321,0.2936,5.2622
North Carolina,Salary Union,2,9535483,5321,0.021,0.3759
North Carolina,Salary Other,6,9535483,5321,0.0629,1.1276
North Carolina,Hourly Non-union,3,9535483,5321,0.0315,0.5638
North Carolina,Hourly Union,1,9535483,5321,0.0105,0.1879
North Carolina,Hourly Other,3,9535483,5321,0.0315,0.5638
North Carolina,Non-union,2,9535483,5321,0.021,0.3759
North Carolina,Unknown,4,9535483,5321,0.0419,0.7517
North Carolina,Union,0,9535483,5321,0,0
North Dakota,Salary Non-union,1,672591,264,0.1487,3.7879
North Dakota,Salary Union,0,672591,264,0,0
North Dakota,Salary Other,0,672591,264,0,0
North Dakota,Hourly Non-union,0,672591,264,0,0
North Dakota,Hourly Union,0,672591,264,0,0
North Dakota,Hourly Other,0,672591,264,0,0
North Dakota,Non-union,0,672591,264,0,0
North Dakota,Union,0,672591,264,0,0
North Dakota,Unknown,0,672591,264,0,0
Ohio,Salary Non-union,84,11536504,18596,0.7281,4.5171
Ohio,Salary Union,3,11536504,18596,0.026,0.1613
Ohio,Salary Other,47,11536504,18596,0.4074,2.5274
Ohio,Hourly Non-union,12,11536504,18596,0.104,0.6453
Ohio,Hourly Union,1,11536504,18596,0.0087,0.0538
Ohio,Hourly Other,3,11536504,18596,0.026,0.1613
Ohio,Non-union,2,11536504,18596,0.0173,0.1076
Ohio,Union,11,11536504,18596,0.0953,0.5915
Ohio,Unknown,10,11536504,18596,0.0867,0.5378
Oklahoma,Salary Non-union,6,3751351,2496,0.1599,2.4038
Oklahoma,Salary Other,4,3751351,2496,0.1066,1.6026
Oklahoma,Hourly Non-union,1,3751351,2496,0.0267,0.4006
Oklahoma,Hourly Union,2,3751351,2496,0.0533,0.8013
Oklahoma,Union,1,3751351,2496,0.0267,0.4006
Oklahoma,Unknown,1,3751351,2496,0.0267,0.4006
Oklahoma,Salary Union,0,3751351,2496,0,0
Oklahoma,Hourly Other,0,3751351,2496,0,0
Oklahoma,Non-union,0,3751351,2496,0,0
Oregon,Salary Non-union,16,3831074,3046,0.4176,5.2528
Oregon,Salary Union,3,3831074,3046,0.0783,0.9849
Oregon,Salary Other,1,3831074,3046,0.0261,0.3283
Oregon,Hourly Other,3,3831074,3046,0.0783,0.9849
Oregon,Unknown,1,3831074,3046,0.0261,0.3283
Oregon,Hourly Non-union,0,3831074,3046,0,0
Oregon,Hourly Union,0,3831074,3046,0,0
Oregon,Non-union,0,3831074,3046,0,0
Oregon,Union,0,3831074,3046,0,0
Pennsylvania,Salary Non-union,43,12702379,8980,0.3385,4.7884
Pennsylvania,Salary Union,1,12702379,8980,0.0079,0.1114
Pennsylvania,Salary Other,14,12702379,8980,0.1102,1.559
Pennsylvania,Hourly Non-union,3,12702379,8980,0.0236,0.3341
Pennsylvania,Hourly Other,1,12702379,8980,0.0079,0.1114
Pennsylvania,Non-union,2,12702379,8980,0.0157,0.2227
Pennsylvania,Union,1,12702379,8980,0.0079,0.1114
Pennsylvania,Unknown,4,12702379,8980,0.0315,0.4454
Pennsylvania,Hourly Union,0,12702379,8980,0,0
Puerto Rico,Salary Non-union,3,3725789,117,0.0805,25.641
Puerto Rico,Unknown,1,3725789,117,0.0268,8.547
Puerto Rico,Salary Union,0,3725789,117,0,0
Puerto Rico,Salary Other,0,3725789,117,0,0
Puerto Rico,Hourly Non-union,0,3725789,117,0,0
Puerto Rico,Hourly Union,0,3725789,117,0,0
Puerto Rico,Hourly Other,0,3725789,117,0,0
Puerto Rico,Non-union,0,3725789,117,0,0
Puerto Rico,Union,0,3725789,117,0,0
Rhode Island,Salary Non-union,9,1052567,795,0.8551,11.3208
Rhode Island,Salary Union,1,1052567,795,0.095,1.2579
Rhode Island,Salary Other,1,1052567,795,0.095,1.2579
Rhode Island,Non-union,1,1052567,795,0.095,1.2579
Rhode Island,Unknown,1,1052567,795,0.095,1.2579
Rhode Island,Hourly Non-union,0,1052567,795,0,0
Rhode Island,Hourly Union,0,1052567,795,0,0
Rhode Island,Hourly Other,0,1052567,795,0,0
Rhode Island,Union,0,1052567,795,0,0
South Carolina,Salary Non-union,6,4625364,2399,0.1297,2.501
South Carolina,Salary Other,1,4625364,2399,0.0216,0.4168
South Carolina,Hourly Other,1,4625364,2399,0.0216,0.4168
South Carolina,Union,1,4625364,2399,0.0216,0.4168
South Carolina,Salary Union,0,4625364,2399,0,0
South Carolina,Hourly Non-union,0,4625364,2399,0,0
South Carolina,Hourly Union,0,4625364,2399,0,0
South Carolina,Non-union,0,4625364,2399,0,0
South Carolina,Unknown,0,4625364,2399,0,0
South Dakota,Salary Non-union,1,814180,360,0.1228,2.7778
South Dakota,Salary Union,0,814180,360,0,0
South Dakota,Salary Other,0,814180,360,0,0
South Dakota,Hourly Non-union,0,814180,360,0,0
South Dakota,Hourly Union,0,814180,360,0,0
South Dakota,Hourly Other,0,814180,360,0,0
South Dakota,Non-union,0,814180,360,0,0
South Dakota,Union,0,814180,360,0,0
South Dakota,Unknown,0,814180,360,0,0
Tennessee,Salary Non-union,52,6346105,10788,0.8194,4.8202
Tennessee,Salary Union,11,6346105,10788,0.1733,1.0197
Tennessee,Salary Other,7,6346105,10788,0.1103,0.6489
Tennessee,Hourly Non-union,2,6346105,10788,0.0315,0.1854
Tennessee,Hourly Union,6,6346105,10788,0.0945,0.5562
Tennessee,Hourly Other,4,6346105,10788,0.063,0.3708
Tennessee,Union,2,6346105,10788,0.0315,0.1854
Tennessee,Unknown,3,6346105,10788,0.0473,0.2781
Tennessee,Non-union,0,6346105,10788,0,0
Texas,Salary Non-union,152,25145561,24161,0.6045,6.2911
Texas,Salary Union,2,25145561,24161,0.008,0.0828
Texas,Salary Other,12,25145561,24161,0.0477,0.4967
Texas,Hourly Non-union,7,25145561,24161,0.0278,0.2897
Texas,Hourly Union,1,25145561,24161,0.004,0.0414
Texas,Hourly Other,5,25145561,24161,0.0199,0.2069
Texas,Non-union,2,25145561,24161,0.008,0.0828
Texas,Union,5,25145561,24161,0.0199,0.2069
Texas,Unknown,9,25145561,24161,0.0358,0.3725
Utah,Salary Non-union,28,2763885,2598,1.0131,10.7775
Utah,Salary Other,1,2763885,2598,0.0362,0.3849
Utah,Hourly Other,2,2763885,2598,0.0724,0.7698
Utah,Non-union,3,2763885,2598,0.1085,1.1547
Utah,Salary Union,0,2763885,2598,0,0
Utah,Hourly Non-union,0,2763885,2598,0,0
Utah,Hourly Union,0,2763885,2598,0,0
Utah,Union,0,2763885,2598,0,0
Utah,Unknown,0,2763885,2598,0,0
Vermont,Salary Non-union,1,625741,188,0.1598,5.3191
Vermont,Salary Other,1,625741,188,0.1598,5.3191
Vermont,Salary Union,0,625741,188,0,0
Vermont,Hourly Non-union,0,625741,188,0,0
Vermont,Hourly Union,0,625741,188,0,0
Vermont,Hourly Other,0,625741,188,0,0
Vermont,Non-union,0,625741,188,0,0
Vermont,Union,0,625741,188,0,0
Vermont,Unknown,0,625741,188,0,0
Virginia,Salary Non-union,34,8001024,4923,0.4249,6.9064
Virginia,Salary Other,2,8001024,4923,0.025,0.4063
Virginia,Hourly Non-union,5,8001024,4923,0.0625,1.0156
Virginia,Hourly Union,1,8001024,4923,0.0125,0.2031
Virginia,Hourly Other,3,8001024,4923,0.0375,0.6094
Virginia,Unknown,3,8001024,4923,0.0375,0.6094
Virginia,Salary Union,0,8001024,4923,0,0
Virginia,Non-union,0,8001024,4923,0,0
Virginia,Union,0,8001024,4923,0,0
Washington,Salary Non-union,19,6724540,3538,0.2825,5.3703
Washington,Salary Union,3,6724540,3538,0.0446,0.8479
Washington,Salary Other,4,6724540,3538,0.0595,1.1306
Washington,Hourly Non-union,1,6724540,3538,0.0149,0.2826
Washington,Hourly Other,1,6724540,3538,0.0149,0.2826
Washington,Unknown,2,6724540,3538,0.0297,0.5653
Washington,Hourly Union,0,6724540,3538,0,0
Washington,Non-union,0,6724540,3538,0,0
Washington,Union,0,6724540,3538,0,0
West Virginia,Salary Non-union,3,1852994,1245,0.1619,2.4096
West Virginia,Salary Other,1,1852994,1245,0.054,0.8032
West Virginia,Union,2,1852994,1245,0.1079,1.6064
West Virginia,Salary Union,0,1852994,1245,0,0
West Virginia,Hourly Non-union,0,1852994,1245,0,0
West Virginia,Hourly Union,0,1852994,1245,0,0
West Virginia,Hourly Other,0,1852994,1245,0,0
West Virginia,Non-union,0,1852994,1245,0,0
West Virginia,Unknown,0,1852994,1245,0,0
Wisconsin,Salary Non-union,16,5686986,3168,0.2813,5.0505
Wisconsin,Salary Other,1,5686986,3168,0.0176,0.3157
Wisconsin,Hourly Non-union,1,5686986,3168,0.0176,0.3157
Wisconsin,Unknown,1,5686986,3168,0.0176,0.3157
Wisconsin,Salary Union,0,5686986,3168,0,0
Wisconsin,Hourly Union,0,5686986,3168,0,0
Wisconsin,Hourly Other,0,5686986,3168,0,0
Wisconsin,Non-union,0,5686986,3168,0,0
Wisconsin,Union,0,5686986,3168,0,0
Wyoming,Salary Non-union,1,563626,179,0.1774,5.5866
Wyoming,Salary Union,0,563626,179,0,0
Wyoming,Salary Other,0,563626,179,0,0
Wyoming,Hourly Non-union,0,563626,179,0,0
Wyoming,Hourly Union,0,563626,179,0,0
Wyoming,Hourly Other,0,563626,179,0,0
Wyoming,Non-union,0,563626,179,0,0
Wyoming,Union,0,563626,179,0,0
Wyoming,Unknown,0,563626,179,0,0
