STATE,INDSTRY,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Minnesota,Retail Trade,43,5303925,2775,0.8107,15.4955
Minnesota,"Finance, Insurance, Real Estate",26,5303925,2775,0.4902,9.3694
Minnesota,Services,27,5303925,2775,0.5091,9.7297
Minnesota,Wholesale,3,5303925,2775,0.0566,1.0811
Minnesota,"Agriculture, Forestry, Fishing",0,5303925,2775,0,0
Minnesota,Construction,0,5303925,2775,0,0
Mississippi,"Oil & Gas Extraction, Mining",1,2967297,4220,0.0337,0.237
Mississippi,"Manufacturing, Durable Goods",9,2967297,4220,0.3033,2.1327
Mississippi,"Manufacturing, Nondurable Goods",12,2967297,4220,0.4044,2.8436
Mississippi,"Transportation, Communications, Utilities",18,2967297,4220,0.6066,4.2654
Mississippi,Retail Trade,2,2967297,4220,0.0674,0.4739
Mississippi,"Finance, Insurance, Real Estate",4,2967297,4220,0.1348,0.9479
Mississippi,Services,8,2967297,4220,0.2696,1.8957
Mississippi,Wholesale,1,2967297,4220,0.0337,0.237
Mississippi,"Agriculture, Forestry, Fishing",0,2967297,4220,0,0
Mississippi,Construction,0,2967297,4220,0,0
Missouri,"Oil & Gas Extraction, Mining",2,5988927,8960,0.0334,0.2232
Missouri,"Manufacturing, Durable Goods",179,5988927,8960,2.9888,19.9777
Missouri,"Manufacturing, Nondurable Goods",39,5988927,8960,0.6512,4.3527
Missouri,"Transportation, Communications, Utilities",91,5988927,8960,1.5195,10.1562
Missouri,Retail Trade,19,5988927,8960,0.3173,2.1205
Missouri,"Finance, Insurance, Real Estate",48,5988927,8960,0.8015,5.3571
Missouri,Services,33,5988927,8960,0.551,3.683
Missouri,Wholesale,3,5988927,8960,0.0501,0.3348
Missouri,"Agriculture, Forestry, Fishing",0,5988927,8960,0,0
Missouri,Construction,0,5988927,8960,0,0
Montana,"Oil & Gas Extraction, Mining",2,989415,290,0.2021,6.8966
Montana,"Manufacturing, Durable Goods",3,989415,290,0.3032,10.3448
Montana,"Manufacturing, Nondurable Goods",3,989415,290,0.3032,10.3448
Montana,"Transportation, Communications, Utilities",3,989415,290,0.3032,10.3448
Montana,Retail Trade,2,989415,290,0.2021,6.8966
Montana,"Finance, Insurance, Real Estate",4,989415,290,0.4043,13.7931
Montana,Services,3,989415,290,0.3032,10.3448
Montana,"Agriculture, Forestry, Fishing",0,989415,290,0,0
Montana,Construction,0,989415,290,0,0
Montana,Wholesale,0,989415,290,0,0
Nebraska,"Manufacturing, Durable Goods",8,1826341,988,0.438,8.0972
Nebraska,"Manufacturing, Nondurable Goods",13,1826341,988,0.7118,13.1579
Nebraska,"Transportation, Communications, Utilities",8,1826341,988,0.438,8.0972
Nebraska,Retail Trade,1,1826341,988,0.0548,1.0121
Nebraska,"Finance, Insurance, Real Estate",9,1826341,988,0.4928,9.1093
Nebraska,Services,14,1826341,988,0.7666,14.17
Nebraska,"Oil & Gas Extraction, Mining",0,1826341,988,0,0
Nebraska,"Agriculture, Forestry, Fishing",0,1826341,988,0,0
Nebraska,Construction,0,1826341,988,0,0
Nebraska,Wholesale,0,1826341,988,0,0
Nevada,"Manufacturing, Durable Goods",8,2700551,2031,0.2962,3.9389
Nevada,"Manufacturing, Nondurable Goods",7,2700551,2031,0.2592,3.4466
Nevada,"Transportation, Communications, Utilities",15,2700551,2031,0.5554,7.3855
Nevada,Retail Trade,10,2700551,2031,0.3703,4.9237
Nevada,"Finance, Insurance, Real Estate",11,2700551,2031,0.4073,5.4161
Nevada,Services,14,2700551,2031,0.5184,6.8932
Nevada,Wholesale,1,2700551,2031,0.037,0.4924
Nevada,"Oil & Gas Extraction, Mining",0,2700551,2031,0,0
Nevada,"Agriculture, Forestry, Fishing",0,2700551,2031,0,0
Nevada,Construction,0,2700551,2031,0,0
New Hampshire,"Manufacturing, Durable Goods",11,1316470,735,0.8356,14.966
New Hampshire,"Manufacturing, Nondurable Goods",3,1316470,735,0.2279,4.0816
New Hampshire,"Transportation, Communications, Utilities",16,1316470,735,1.2154,21.7687
New Hampshire,Retail Trade,1,1316470,735,0.076,1.3605
New Hampshire,"Finance, Insurance, Real Estate",10,1316470,735,0.7596,13.6054
New Hampshire,Services,16,1316470,735,1.2154,21.7687
New Hampshire,"Oil & Gas Extraction, Mining",0,1316470,735,0,0
New Hampshire,"Agriculture, Forestry, Fishing",0,1316470,735,0,0
New Hampshire,Construction,0,1316470,735,0,0
New Hampshire,Wholesale,0,1316470,735,0,0
New Jersey,"Oil & Gas Extraction, Mining",2,8791894,6690,0.0227,0.299
New Jersey,"Manufacturing, Durable Goods",52,8791894,6690,0.5915,7.7728
New Jersey,"Manufacturing, Nondurable Goods",50,8791894,6690,0.5687,7.4738
New Jersey,"Transportation, Communications, Utilities",136,8791894,6690,1.5469,20.3288
New Jersey,Retail Trade,24,8791894,6690,0.273,3.5874
New Jersey,"Finance, Insurance, Real Estate",80,8791894,6690,0.9099,11.9581
New Jersey,Services,17,8791894,6690,0.1934,2.5411
New Jersey,Wholesale,1,8791894,6690,0.0114,0.1495
New Jersey,"Agriculture, Forestry, Fishing",0,8791894,6690,0,0
New Jersey,Construction,0,8791894,6690,0,0
New Mexico,"Oil & Gas Extraction, Mining",2,2059179,508,0.0971,3.937
New Mexico,"Manufacturing, Durable Goods",10,2059179,508,0.4856,19.685
New Mexico,"Manufacturing, Nondurable Goods",1,2059179,508,0.0486,1.9685
New Mexico,"Transportation, Communications, Utilities",7,2059179,508,0.3399,13.7795
New Mexico,Retail Trade,2,2059179,508,0.0971,3.937
New Mexico,"Finance, Insurance, Real Estate",1,2059179,508,0.0486,1.9685
New Mexico,Services,4,2059179,508,0.1943,7.874
New Mexico,"Agriculture, Forestry, Fishing",0,2059179,508,0,0
New Mexico,Construction,0,2059179,508,0,0
New Mexico,Wholesale,0,2059179,508,0,0
New York,"Manufacturing, Durable Goods",127,19378102,9491,0.6554,13.3811
New York,"Manufacturing, Nondurable Goods",32,19378102,9491,0.1651,3.3716
New York,"Transportation, Communications, Utilities",173,19378102,9491,0.8928,18.2278
New York,Retail Trade,30,19378102,9491,0.1548,3.1609
New York,"Finance, Insurance, Real Estate",134,19378102,9491,0.6915,14.1186
New York,Services,51,19378102,9491,0.2632,5.3735
New York,Wholesale,1,19378102,9491,0.0052,0.1054
New York,"Oil & Gas Extraction, Mining",0,19378102,9491,0,0
New York,"Agriculture, Forestry, Fishing",0,19378102,9491,0,0
New York,Construction,0,19378102,9491,0,0
North Carolina,"Manufacturing, Durable Goods",46,9535483,5321,0.4824,8.645
North Carolina,"Manufacturing, Nondurable Goods",55,9535483,5321,0.5768,10.3364
North Carolina,"Transportation, Communications, Utilities",57,9535483,5321,0.5978,10.7123
North Carolina,Retail Trade,14,9535483,5321,0.1468,2.6311
North Carolina,"Finance, Insurance, Real Estate",46,9535483,5321,0.4824,8.645
North Carolina,Services,44,9535483,5321,0.4614,8.2691
North Carolina,"Oil & Gas Extraction, Mining",0,9535483,5321,0,0
North Carolina,"Agriculture, Forestry, Fishing",0,9535483,5321,0,0
North Carolina,Construction,0,9535483,5321,0,0
North Carolina,Wholesale,0,9535483,5321,0,0
North Dakota,"Oil & Gas Extraction, Mining",1,672591,264,0.1487,3.7879
North Dakota,"Manufacturing, Durable Goods",8,672591,264,1.1894,30.303
North Dakota,"Manufacturing, Nondurable Goods",5,672591,264,0.7434,18.9394
North Dakota,"Transportation, Communications, Utilities",2,672591,264,0.2974,7.5758
North Dakota,Retail Trade,2,672591,264,0.2974,7.5758
North Dakota,"Finance, Insurance, Real Estate",2,672591,264,0.2974,7.5758
North Dakota,Services,5,672591,264,0.7434,18.9394
North Dakota,"Agriculture, Forestry, Fishing",0,672591,264,0,0
North Dakota,Construction,0,672591,264,0,0
North Dakota,Wholesale,0,672591,264,0,0
Ohio,"Oil & Gas Extraction, Mining",11,11536504,18596,0.0953,0.5915
Ohio,"Manufacturing, Durable Goods",464,11536504,18596,4.022,24.9516
Ohio,"Manufacturing, Nondurable Goods",54,11536504,18596,0.4681,2.9039
Ohio,"Transportation, Communications, Utilities",115,11536504,18596,0.9968,6.1841
Ohio,Retail Trade,43,11536504,18596,0.3727,2.3123
Ohio,"Finance, Insurance, Real Estate",107,11536504,18596,0.9275,5.7539
Ohio,Services,211,11536504,18596,1.829,11.3465
Ohio,Wholesale,3,11536504,18596,0.026,0.1613
Ohio,"Agriculture, Forestry, Fishing",0,11536504,18596,0,0
Ohio,Construction,0,11536504,18596,0,0
Oklahoma,"Oil & Gas Extraction, Mining",9,3751351,2496,0.2399,3.6058
Oklahoma,"Manufacturing, Durable Goods",26,3751351,2496,0.6931,10.4167
Oklahoma,"Manufacturing, Nondurable Goods",18,3751351,2496,0.4798,7.2115
Oklahoma,"Transportation, Communications, Utilities",33,3751351,2496,0.8797,13.2212
Oklahoma,Retail Trade,2,3751351,2496,0.0533,0.8013
Oklahoma,"Finance, Insurance, Real Estate",11,3751351,2496,0.2932,4.4071
Oklahoma,Services,6,3751351,2496,0.1599,2.4038
Oklahoma,Wholesale,2,3751351,2496,0.0533,0.8013
Oklahoma,"Agriculture, Forestry, Fishing",0,3751351,2496,0,0
Oklahoma,Construction,0,3751351,2496,0,0
Oregon,"Manufacturing, Durable Goods",33,3831074,3046,0.8614,10.8339
Oregon,"Manufacturing, Nondurable Goods",5,3831074,3046,0.1305,1.6415
Oregon,"Transportation, Communications, Utilities",16,3831074,3046,0.4176,5.2528
Oregon,Retail Trade,16,3831074,3046,0.4176,5.2528
Oregon,"Finance, Insurance, Real Estate",13,3831074,3046,0.3393,4.2679
Oregon,Services,96,3831074,3046,2.5058,31.5167
Oregon,Wholesale,1,3831074,3046,0.0261,0.3283
Oregon,"Oil & Gas Extraction, Mining",0,3831074,3046,0,0
Oregon,"Agriculture, Forestry, Fishing",0,3831074,3046,0,0
Oregon,Construction,0,3831074,3046,0,0
Pennsylvania,"Oil & Gas Extraction, Mining",2,12702379,8980,0.0157,0.2227
Pennsylvania,"Manufacturing, Durable Goods",92,12702379,8980,0.7243,10.245
Pennsylvania,"Manufacturing, Nondurable Goods",74,12702379,8980,0.5826,8.2405
Pennsylvania,"Transportation, Communications, Utilities",159,12702379,8980,1.2517,17.706
Pennsylvania,Retail Trade,32,12702379,8980,0.2519,3.5635
Pennsylvania,"Finance, Insurance, Real Estate",81,12702379,8980,0.6377,9.02
Pennsylvania,Services,38,12702379,8980,0.2992,4.2316
Pennsylvania,Wholesale,1,12702379,8980,0.0079,0.1114
Pennsylvania,"Agriculture, Forestry, Fishing",0,12702379,8980,0,0
Pennsylvania,Construction,0,12702379,8980,0,0
Puerto Rico,"Oil & Gas Extraction, Mining",0,3725789,117,0,0
Puerto Rico,"Manufacturing, Durable Goods",0,3725789,117,0,0
Puerto Rico,"Manufacturing, Nondurable Goods",0,3725789,117,0,0
Puerto Rico,"Transportation, Communications, Utilities",0,3725789,117,0,0
Puerto Rico,Retail Trade,0,3725789,117,0,0
Puerto Rico,"Finance, Insurance, Real Estate",0,3725789,117,0,0
Puerto Rico,Services,0,3725789,117,0,0
Puerto Rico,"Agriculture, Forestry, Fishing",0,3725789,117,0,0
Puerto Rico,Construction,0,3725789,117,0,0
Puerto Rico,Wholesale,0,3725789,117,0,0
Rhode Island,"Oil & Gas Extraction, Mining",1,1052567,795,0.095,1.2579
Rhode Island,"Manufacturing, Durable Goods",11,1052567,795,1.0451,13.8365
Rhode Island,"Manufacturing, Nondurable Goods",2,1052567,795,0.19,2.5157
Rhode Island,"Transportation, Communications, Utilities",10,1052567,795,0.9501,12.5786
Rhode Island,Retail Trade,7,1052567,795,0.665,8.805
Rhode Island,"Finance, Insurance, Real Estate",8,1052567,795,0.76,10.0629
Rhode Island,Services,11,1052567,795,1.0451,13.8365
Rhode Island,"Agriculture, Forestry, Fishing",0,1052567,795,0,0
Rhode Island,Construction,0,1052567,795,0,0
Rhode Island,Wholesale,0,1052567,795,0,0
South Carolina,"Oil & Gas Extraction, Mining",1,4625364,2399,0.0216,0.4168
South Carolina,"Manufacturing, Durable Goods",42,4625364,2399,0.908,17.5073
South Carolina,"Manufacturing, Nondurable Goods",15,4625364,2399,0.3243,6.2526
South Carolina,"Transportation, Communications, Utilities",26,4625364,2399,0.5621,10.8378
South Carolina,Retail Trade,6,4625364,2399,0.1297,2.501
South Carolina,"Finance, Insurance, Real Estate",9,4625364,2399,0.1946,3.7516
South Carolina,Services,9,4625364,2399,0.1946,3.7516
South Carolina,"Agriculture, Forestry, Fishing",0,4625364,2399,0,0
South Carolina,Construction,0,4625364,2399,0,0
South Carolina,Wholesale,0,4625364,2399,0,0
South Dakota,"Manufacturing, Durable Goods",1,814180,360,0.1228,2.7778
