STATE,INDSTRY,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Hawaii,"Finance, Insurance, Real Estate",2,1360301,85,0.147,23.5294
Hawaii,"Oil & Gas Extraction, Mining",0,1360301,85,0,0
Hawaii,"Manufacturing, Nondurable Goods",0,1360301,85,0,0
Hawaii,Services,0,1360301,85,0,0
Hawaii,"Agriculture, Forestry, Fishing",0,1360301,85,0,0
Hawaii,Construction,0,1360301,85,0,0
Hawaii,Wholesale,0,1360301,85,0,0
Idaho,"Oil & Gas Extraction, Mining",1,1567582,569,0.0638,1.7575
Idaho,"Manufacturing, Durable Goods",20,1567582,569,1.2759,35.1494
Idaho,"Manufacturing, Nondurable Goods",6,1567582,569,0.3828,10.5448
Idaho,"Transportation, Communications, Utilities",25,1567582,569,1.5948,43.9367
Idaho,Retail Trade,8,1567582,569,0.5103,14.0598
Idaho,"Finance, Insurance, Real Estate",24,1567582,569,1.531,42.1793
Idaho,Services,9,1567582,569,0.5741,15.8172
Idaho,"Agriculture, Forestry, Fishing",0,1567582,569,0,0
Idaho,Construction,0,1567582,569,0,0
Idaho,Wholesale,0,1567582,569,0,0
Illinois,"Oil & Gas Extraction, Mining",7,12830632,10670,0.0546,0.656
Illinois,"Manufacturing, Durable Goods",441,12830632,10670,3.4371,41.3308
Illinois,"Manufacturing, Nondurable Goods",176,12830632,10670,1.3717,16.4948
Illinois,"Transportation, Communications, Utilities",364,12830632,10670,2.837,34.1143
Illinois,Retail Trade,95,12830632,10670,0.7404,8.9035
Illinois,"Finance, Insurance, Real Estate",222,12830632,10670,1.7302,20.806
Illinois,Services,95,12830632,10670,0.7404,8.9035
Illinois,Wholesale,10,12830632,10670,0.0779,0.9372
Illinois,"Agriculture, Forestry, Fishing",0,12830632,10670,0,0
Illinois,Construction,0,12830632,10670,0,0
Indiana,"Oil & Gas Extraction, Mining",19,6483802,7465,0.293,2.5452
Indiana,"Manufacturing, Durable Goods",840,6483802,7465,12.9554,112.5251
Indiana,"Manufacturing, Nondurable Goods",89,6483802,7465,1.3727,11.9223
Indiana,"Transportation, Communications, Utilities",134,6483802,7465,2.0667,17.9504
Indiana,Retail Trade,69,6483802,7465,1.0642,9.2431
Indiana,"Finance, Insurance, Real Estate",64,6483802,7465,0.9871,8.5733
Indiana,Services,67,6483802,7465,1.0333,8.9752
Indiana,Wholesale,2,6483802,7465,0.0308,0.2679
Indiana,"Agriculture, Forestry, Fishing",0,6483802,7465,0,0
Indiana,Construction,0,6483802,7465,0,0
Iowa,"Oil & Gas Extraction, Mining",1,3046355,1738,0.0328,0.5754
Iowa,"Manufacturing, Durable Goods",73,3046355,1738,2.3963,42.0023
Iowa,"Manufacturing, Nondurable Goods",90,3046355,1738,2.9544,51.7837
Iowa,"Transportation, Communications, Utilities",18,3046355,1738,0.5909,10.3567
Iowa,Retail Trade,16,3046355,1738,0.5252,9.206
Iowa,"Finance, Insurance, Real Estate",19,3046355,1738,0.6237,10.9321
Iowa,Services,35,3046355,1738,1.1489,20.1381
Iowa,Wholesale,1,3046355,1738,0.0328,0.5754
Iowa,"Agriculture, Forestry, Fishing",0,3046355,1738,0,0
Iowa,Construction,0,3046355,1738,0,0
Kansas,"Oil & Gas Extraction, Mining",4,2853118,2026,0.1402,1.9743
Kansas,"Manufacturing, Durable Goods",88,2853118,2026,3.0843,43.4353
Kansas,"Manufacturing, Nondurable Goods",62,2853118,2026,2.1731,30.6022
Kansas,"Transportation, Communications, Utilities",51,2853118,2026,1.7875,25.1728
Kansas,Retail Trade,30,2853118,2026,1.0515,14.8075
Kansas,"Finance, Insurance, Real Estate",22,2853118,2026,0.7711,10.8588
Kansas,Services,36,2853118,2026,1.2618,17.769
Kansas,Wholesale,1,2853118,2026,0.035,0.4936
Kansas,"Agriculture, Forestry, Fishing",0,2853118,2026,0,0
Kansas,Construction,0,2853118,2026,0,0
Kentucky,"Oil & Gas Extraction, Mining",17,4339367,3823,0.3918,4.4468
Kentucky,"Manufacturing, Durable Goods",251,4339367,3823,5.7843,65.6552
Kentucky,"Manufacturing, Nondurable Goods",114,4339367,3823,2.6271,29.8195
Kentucky,"Transportation, Communications, Utilities",48,4339367,3823,1.1062,12.5556
Kentucky,Retail Trade,48,4339367,3823,1.1062,12.5556
Kentucky,"Finance, Insurance, Real Estate",37,4339367,3823,0.8527,9.6783
Kentucky,Services,74,4339367,3823,1.7053,19.3565
Kentucky,Wholesale,1,4339367,3823,0.023,0.2616
Kentucky,"Agriculture, Forestry, Fishing",0,4339367,3823,0,0
Kentucky,Construction,0,4339367,3823,0,0
Louisiana,"Oil & Gas Extraction, Mining",29,4533372,2935,0.6397,9.8807
Louisiana,"Manufacturing, Durable Goods",136,4533372,2935,3,46.3373
Louisiana,"Manufacturing, Nondurable Goods",50,4533372,2935,1.1029,17.0358
Louisiana,"Transportation, Communications, Utilities",80,4533372,2935,1.7647,27.2572
Louisiana,Retail Trade,22,4533372,2935,0.4853,7.4957
Louisiana,"Finance, Insurance, Real Estate",43,4533372,2935,0.9485,14.6508
Louisiana,Services,46,4533372,2935,1.0147,15.6729
Louisiana,Wholesale,1,4533372,2935,0.0221,0.3407
Louisiana,"Agriculture, Forestry, Fishing",0,4533372,2935,0,0
Louisiana,Construction,0,4533372,2935,0,0
Maine,"Manufacturing, Durable Goods",30,1328361,548,2.2584,54.7445
Maine,"Manufacturing, Nondurable Goods",8,1328361,548,0.6022,14.5985
Maine,"Transportation, Communications, Utilities",20,1328361,548,1.5056,36.4964
Maine,Retail Trade,4,1328361,548,0.3011,7.2993
Maine,"Finance, Insurance, Real Estate",12,1328361,548,0.9034,21.8978
Maine,Services,6,1328361,548,0.4517,10.9489
Maine,Construction,8,1328361,548,0.6022,14.5985
Maine,Wholesale,1,1328361,548,0.0753,1.8248
Maine,"Oil & Gas Extraction, Mining",0,1328361,548,0,0
Maine,"Agriculture, Forestry, Fishing",0,1328361,548,0,0
Maryland,"Manufacturing, Durable Goods",162,5773552,4495,2.8059,36.04
Maryland,"Manufacturing, Nondurable Goods",45,5773552,4495,0.7794,10.0111
Maryland,"Transportation, Communications, Utilities",261,5773552,4495,4.5206,58.0645
Maryland,Retail Trade,32,5773552,4495,0.5543,7.119
Maryland,"Finance, Insurance, Real Estate",73,5773552,4495,1.2644,16.2403
Maryland,Services,38,5773552,4495,0.6582,8.4538
Maryland,Construction,1,5773552,4495,0.0173,0.2225
Maryland,Wholesale,7,5773552,4495,0.1212,1.5573
Maryland,"Oil & Gas Extraction, Mining",0,5773552,4495,0,0
Maryland,"Agriculture, Forestry, Fishing",0,5773552,4495,0,0
Massachusetts,"Oil & Gas Extraction, Mining",3,6547629,5945,0.0458,0.5046
Massachusetts,"Manufacturing, Durable Goods",121,6547629,5945,1.848,20.3532
Massachusetts,"Manufacturing, Nondurable Goods",47,6547629,5945,0.7178,7.9058
Massachusetts,"Transportation, Communications, Utilities",236,6547629,5945,3.6044,39.6972
Massachusetts,Retail Trade,55,6547629,5945,0.84,9.2515
Massachusetts,"Finance, Insurance, Real Estate",101,6547629,5945,1.5425,16.9891
Massachusetts,Services,261,6547629,5945,3.9862,43.9024
Massachusetts,Construction,2,6547629,5945,0.0305,0.3364
Massachusetts,Wholesale,7,6547629,5945,0.1069,1.1775
Massachusetts,"Agriculture, Forestry, Fishing",0,6547629,5945,0,0
Michigan,"Oil & Gas Extraction, Mining",11,9883640,23231,0.1113,0.4735
Michigan,"Manufacturing, Durable Goods",2945,9883640,23231,29.7967,126.7703
Michigan,"Manufacturing, Nondurable Goods",195,9883640,23231,1.973,8.394
Michigan,"Transportation, Communications, Utilities",206,9883640,23231,2.0843,8.8675
Michigan,Retail Trade,64,9883640,23231,0.6475,2.7549
Michigan,"Finance, Insurance, Real Estate",73,9883640,23231,0.7386,3.1424
Michigan,Services,852,9883640,23231,8.6203,36.6751
Michigan,Wholesale,2,9883640,23231,0.0202,0.0861
Michigan,"Agriculture, Forestry, Fishing",0,9883640,23231,0,0
Michigan,Construction,0,9883640,23231,0,0
Minnesota,"Oil & Gas Extraction, Mining",6,5303925,2775,0.1131,2.1622
Minnesota,"Manufacturing, Durable Goods",81,5303925,2775,1.5272,29.1892
Minnesota,"Manufacturing, Nondurable Goods",62,5303925,2775,1.1689,22.3423
Minnesota,"Transportation, Communications, Utilities",94,5303925,2775,1.7723,33.8739
Minnesota,Retail Trade,96,5303925,2775,1.81,34.5946
Minnesota,"Finance, Insurance, Real Estate",80,5303925,2775,1.5083,28.8288
Minnesota,Services,67,5303925,2775,1.2632,24.1441
Minnesota,Wholesale,4,5303925,2775,0.0754,1.4414
Minnesota,"Agriculture, Forestry, Fishing",0,5303925,2775,0,0
Minnesota,Construction,0,5303925,2775,0,0
Mississippi,"Oil & Gas Extraction, Mining",4,2967297,4220,0.1348,0.9479
Mississippi,"Manufacturing, Durable Goods",94,2967297,4220,3.1679,22.2749
Mississippi,"Manufacturing, Nondurable Goods",47,2967297,4220,1.5839,11.1374
Mississippi,"Transportation, Communications, Utilities",58,2967297,4220,1.9546,13.7441
Mississippi,Retail Trade,8,2967297,4220,0.2696,1.8957
Mississippi,"Finance, Insurance, Real Estate",13,2967297,4220,0.4381,3.0806
Mississippi,Services,33,2967297,4220,1.1121,7.8199
Mississippi,Wholesale,2,2967297,4220,0.0674,0.4739
Mississippi,"Agriculture, Forestry, Fishing",0,2967297,4220,0,0
Mississippi,Construction,0,2967297,4220,0,0
Missouri,"Oil & Gas Extraction, Mining",10,5988927,8960,0.167,1.1161
Missouri,"Manufacturing, Durable Goods",529,5988927,8960,8.833,59.0402
Missouri,"Manufacturing, Nondurable Goods",143,5988927,8960,2.3877,15.9598
Missouri,"Transportation, Communications, Utilities",236,5988927,8960,3.9406,26.3393
Missouri,Retail Trade,43,5988927,8960,0.718,4.7991
Missouri,"Finance, Insurance, Real Estate",129,5988927,8960,2.154,14.3973
Missouri,Services,83,5988927,8960,1.3859,9.2634
Missouri,Wholesale,5,5988927,8960,0.0835,0.558
Missouri,"Agriculture, Forestry, Fishing",0,5988927,8960,0,0
Missouri,Construction,0,5988927,8960,0,0
Montana,"Oil & Gas Extraction, Mining",4,989415,290,0.4043,13.7931
Montana,"Manufacturing, Durable Goods",8,989415,290,0.8086,27.5862
Montana,"Manufacturing, Nondurable Goods",13,989415,290,1.3139,44.8276
Montana,"Transportation, Communications, Utilities",13,989415,290,1.3139,44.8276
Montana,Retail Trade,11,989415,290,1.1118,37.931
Montana,"Finance, Insurance, Real Estate",4,989415,290,0.4043,13.7931
Montana,Services,4,989415,290,0.4043,13.7931
Montana,"Agriculture, Forestry, Fishing",0,989415,290,0,0
Montana,Construction,0,989415,290,0,0
Montana,Wholesale,0,989415,290,0,0
Nebraska,"Manufacturing, Durable Goods",30,1826341,988,1.6426,30.3644
Nebraska,"Manufacturing, Nondurable Goods",61,1826341,988,3.34,61.7409
Nebraska,"Transportation, Communications, Utilities",21,1826341,988,1.1498,21.2551
Nebraska,Retail Trade,12,1826341,988,0.6571,12.1457
Nebraska,"Finance, Insurance, Real Estate",14,1826341,988,0.7666,14.17
Nebraska,Services,34,1826341,988,1.8616,34.413
Nebraska,Wholesale,1,1826341,988,0.0548,1.0121
Nebraska,"Oil & Gas Extraction, Mining",0,1826341,988,0,0
Nebraska,"Agriculture, Forestry, Fishing",0,1826341,988,0,0
Nebraska,Construction,0,1826341,988,0,0
Nevada,"Manufacturing, Durable Goods",46,2700551,2031,1.7034,22.6489
Nevada,"Manufacturing, Nondurable Goods",25,2700551,2031,0.9257,12.3092
Nevada,"Transportation, Communications, Utilities",57,2700551,2031,2.1107,28.065
Nevada,Retail Trade,29,2700551,2031,1.0739,14.2787
Nevada,"Finance, Insurance, Real Estate",46,2700551,2031,1.7034,22.6489
Nevada,Services,96,2700551,2031,3.5548,47.2674
Nevada,Construction,1,2700551,2031,0.037,0.4924
Nevada,Wholesale,2,2700551,2031,0.0741,0.9847
Nevada,"Oil & Gas Extraction, Mining",0,2700551,2031,0,0
Nevada,"Agriculture, Forestry, Fishing",0,2700551,2031,0,0
New Hampshire,"Manufacturing, Durable Goods",29,1316470,735,2.2029,39.4558
New Hampshire,"Manufacturing, Nondurable Goods",9,1316470,735,0.6836,12.2449
New Hampshire,"Transportation, Communications, Utilities",36,1316470,735,2.7346,48.9796
New Hampshire,Retail Trade,9,1316470,735,0.6836,12.2449
New Hampshire,"Finance, Insurance, Real Estate",14,1316470,735,1.0634,19.0476
New Hampshire,Services,20,1316470,735,1.5192,27.2109
New Hampshire,Construction,2,1316470,735,0.1519,2.7211
New Hampshire,Wholesale,1,1316470,735,0.076,1.3605
New Hampshire,"Oil & Gas Extraction, Mining",0,1316470,735,0,0
New Hampshire,"Agriculture, Forestry, Fishing",0,1316470,735,0,0
New Jersey,"Oil & Gas Extraction, Mining",5,8791894,6690,0.0569,0.7474
New Jersey,"Manufacturing, Durable Goods",128,8791894,6690,1.4559,19.133
New Jersey,"Manufacturing, Nondurable Goods",127,8791894,6690,1.4445,18.9836
New Jersey,"Transportation, Communications, Utilities",385,8791894,6690,4.379,57.5486
New Jersey,Retail Trade,73,8791894,6690,0.8303,10.9118
New Jersey,"Finance, Insurance, Real Estate",175,8791894,6690,1.9905,26.1584
New Jersey,Services,48,8791894,6690,0.546,7.1749
New Jersey,Wholesale,11,8791894,6690,0.1251,1.6442
New Jersey,"Agriculture, Forestry, Fishing",0,8791894,6690,0,0
New Jersey,Construction,0,8791894,6690,0,0
New Mexico,"Oil & Gas Extraction, Mining",6,2059179,508,0.2914,11.811
New Mexico,"Manufacturing, Durable Goods",20,2059179,508,0.9713,39.3701
New Mexico,"Manufacturing, Nondurable Goods",6,2059179,508,0.2914,11.811
New Mexico,"Transportation, Communications, Utilities",9,2059179,508,0.4371,17.7165
New Mexico,Retail Trade,2,2059179,508,0.0971,3.937
New Mexico,"Finance, Insurance, Real Estate",13,2059179,508,0.6313,25.5906
New Mexico,Services,8,2059179,508,0.3885,15.748
New Mexico,"Agriculture, Forestry, Fishing",0,2059179,508,0,0
New Mexico,Construction,0,2059179,508,0,0
New Mexico,Wholesale,0,2059179,508,0,0
New York,"Oil & Gas Extraction, Mining",2,19378102,9491,0.0103,0.2107
New York,"Manufacturing, Durable Goods",434,19378102,9491,2.2396,45.7275
New York,"Manufacturing, Nondurable Goods",69,19378102,9491,0.3561,7.27
New York,"Transportation, Communications, Utilities",406,19378102,9491,2.0951,42.7774
New York,Retail Trade,90,19378102,9491,0.4644,9.4827
New York,"Finance, Insurance, Real Estate",253,19378102,9491,1.3056,26.6568
New York,Services,114,19378102,9491,0.5883,12.0114
New York,"Agriculture, Forestry, Fishing",1,19378102,9491,0.0052,0.1054
New York,Wholesale,2,19378102,9491,0.0103,0.2107
New York,Construction,0,19378102,9491,0,0
North Carolina,"Oil & Gas Extraction, Mining",3,9535483,5321,0.0315,0.5638
North Carolina,"Manufacturing, Durable Goods",142,9535483,5321,1.4892,26.6867
North Carolina,"Manufacturing, Nondurable Goods",135,9535483,5321,1.4158,25.3712
North Carolina,"Transportation, Communications, Utilities",149,9535483,5321,1.5626,28.0023
North Carolina,Retail Trade,57,9535483,5321,0.5978,10.7123
North Carolina,"Finance, Insurance, Real Estate",110,9535483,5321,1.1536,20.6728
North Carolina,Services,100,9535483,5321,1.0487,18.7935
North Carolina,Wholesale,4,9535483,5321,0.0419,0.7517
North Carolina,"Agriculture, Forestry, Fishing",0,9535483,5321,0,0
North Carolina,Construction,0,9535483,5321,0,0
North Dakota,"Oil & Gas Extraction, Mining",1,672591,264,0.1487,3.7879
North Dakota,"Manufacturing, Durable Goods",22,672591,264,3.2709,83.3333
North Dakota,"Manufacturing, Nondurable Goods",6,672591,264,0.8921,22.7273
North Dakota,"Transportation, Communications, Utilities",2,672591,264,0.2974,7.5758
North Dakota,Retail Trade,4,672591,264,0.5947,15.1515
North Dakota,"Finance, Insurance, Real Estate",4,672591,264,0.5947,15.1515
North Dakota,Services,4,672591,264,0.5947,15.1515
North Dakota,"Agriculture, Forestry, Fishing",0,672591,264,0,0
North Dakota,Construction,0,672591,264,0,0
North Dakota,Wholesale,0,672591,264,0,0
Ohio,"Oil & Gas Extraction, Mining",40,11536504,18596,0.3467,2.151
Ohio,"Manufacturing, Durable Goods",1599,11536504,18596,13.8604,85.9862
Ohio,"Manufacturing, Nondurable Goods",162,11536504,18596,1.4042,8.7116
Ohio,"Transportation, Communications, Utilities",254,11536504,18596,2.2017,13.6589
Ohio,Retail Trade,110,11536504,18596,0.9535,5.9153
Ohio,"Finance, Insurance, Real Estate",233,11536504,18596,2.0197,12.5296
Ohio,Services,370,11536504,18596,3.2072,19.8968
Ohio,Wholesale,4,11536504,18596,0.0347,0.2151
Ohio,"Agriculture, Forestry, Fishing",0,11536504,18596,0,0
Ohio,Construction,0,11536504,18596,0,0
Oklahoma,"Oil & Gas Extraction, Mining",38,3751351,2496,1.013,15.2244
Oklahoma,"Manufacturing, Durable Goods",136,3751351,2496,3.6254,54.4872
Oklahoma,"Manufacturing, Nondurable Goods",52,3751351,2496,1.3862,20.8333
Oklahoma,"Transportation, Communications, Utilities",103,3751351,2496,2.7457,41.266
Oklahoma,Retail Trade,17,3751351,2496,0.4532,6.8109
Oklahoma,"Finance, Insurance, Real Estate",30,3751351,2496,0.7997,12.0192
Oklahoma,Services,15,3751351,2496,0.3999,6.0096
Oklahoma,"Agriculture, Forestry, Fishing",0,3751351,2496,0,0
Oklahoma,Construction,0,3751351,2496,0,0
Oklahoma,Wholesale,0,3751351,2496,0,0
Oregon,"Oil & Gas Extraction, Mining",1,3831074,3046,0.0261,0.3283
Oregon,"Manufacturing, Durable Goods",84,3831074,3046,2.1926,27.5772
Oregon,"Manufacturing, Nondurable Goods",23,3831074,3046,0.6004,7.5509
Oregon,"Transportation, Communications, Utilities",37,3831074,3046,0.9658,12.1471
Oregon,Retail Trade,54,3831074,3046,1.4095,17.7282
Oregon,"Finance, Insurance, Real Estate",26,3831074,3046,0.6787,8.5358
Oregon,Services,225,3831074,3046,5.873,73.8674
Oregon,Construction,1,3831074,3046,0.0261,0.3283
Oregon,Wholesale,1,3831074,3046,0.0261,0.3283
Oregon,"Agriculture, Forestry, Fishing",0,3831074,3046,0,0
Pennsylvania,"Oil & Gas Extraction, Mining",4,12702379,8980,0.0315,0.4454
Pennsylvania,"Manufacturing, Durable Goods",302,12702379,8980,2.3775,33.6303
Pennsylvania,"Manufacturing, Nondurable Goods",185,12702379,8980,1.4564,20.6013
Pennsylvania,"Transportation, Communications, Utilities",362,12702379,8980,2.8499,40.3118
Pennsylvania,Retail Trade,105,12702379,8980,0.8266,11.6927
Pennsylvania,"Finance, Insurance, Real Estate",222,12702379,8980,1.7477,24.7216
Pennsylvania,Services,113,12702379,8980,0.8896,12.5835
Pennsylvania,Construction,2,12702379,8980,0.0157,0.2227
Pennsylvania,Wholesale,3,12702379,8980,0.0236,0.3341
Pennsylvania,"Agriculture, Forestry, Fishing",0,12702379,8980,0,0
Puerto Rico,"Manufacturing, Nondurable Goods",1,3725789,117,0.0268,8.547
Puerto Rico,"Oil & Gas Extraction, Mining",0,3725789,117,0,0
Puerto Rico,"Manufacturing, Durable Goods",0,3725789,117,0,0
Puerto Rico,"Transportation, Communications, Utilities",0,3725789,117,0,0
Puerto Rico,Retail Trade,0,3725789,117,0,0
Puerto Rico,"Finance, Insurance, Real Estate",0,3725789,117,0,0
Puerto Rico,Services,0,3725789,117,0,0
Puerto Rico,"Agriculture, Forestry, Fishing",0,3725789,117,0,0
Puerto Rico,Construction,0,3725789,117,0,0
Puerto Rico,Wholesale,0,3725789,117,0,0
Rhode Island,"Manufacturing, Durable Goods",33,1052567,795,3.1352,41.5094
Rhode Island,"Manufacturing, Nondurable Goods",6,1052567,795,0.57,7.5472
Rhode Island,"Transportation, Communications, Utilities",17,1052567,795,1.6151,21.3836
Rhode Island,Retail Trade,13,1052567,795,1.2351,16.3522
Rhode Island,"Finance, Insurance, Real Estate",19,1052567,795,1.8051,23.8994
Rhode Island,Services,28,1052567,795,2.6602,35.2201
Rhode Island,"Oil & Gas Extraction, Mining",0,1052567,795,0,0
Rhode Island,"Agriculture, Forestry, Fishing",0,1052567,795,0,0
Rhode Island,Construction,0,1052567,795,0,0
Rhode Island,Wholesale,0,1052567,795,0,0
South Carolina,"Manufacturing, Durable Goods",139,4625364,2399,3.0052,57.9408
South Carolina,"Manufacturing, Nondurable Goods",57,4625364,2399,1.2323,23.7599
South Carolina,"Transportation, Communications, Utilities",76,4625364,2399,1.6431,31.6799
South Carolina,Retail Trade,24,4625364,2399,0.5189,10.0042
South Carolina,"Finance, Insurance, Real Estate",25,4625364,2399,0.5405,10.421
South Carolina,Services,34,4625364,2399,0.7351,14.1726
