STATE,EESTATU,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Arkansas,Other/Unknown,0,2915918,2052,0,0
California,Active Full Time,142,37253956,40228,0.3812,3.5299
California,Active Part Time or Seasonal,1,37253956,40228,0.0027,0.0249
California,Early Retiree,2,37253956,40228,0.0054,0.0497
California,Retiree (status unknown),16,37253956,40228,0.0429,0.3977
California,COBRA Continuee,1,37253956,40228,0.0027,0.0249
California,Other/Unknown,10,37253956,40228,0.0268,0.2486
California,Medicare Eligible Retiree,0,37253956,40228,0,0
California,Long Term Disability,0,37253956,40228,0,0
California,Surviving Spouse/Depend.,0,37253956,40228,0,0
Colorado,Active Full Time,8,5029196,3198,0.1591,2.5016
Colorado,Other/Unknown,4,5029196,3198,0.0795,1.2508
Colorado,Active Part Time or Seasonal,0,5029196,3198,0,0
Colorado,Early Retiree,0,5029196,3198,0,0
Colorado,Medicare Eligible Retiree,0,5029196,3198,0,0
Colorado,Retiree (status unknown),0,5029196,3198,0,0
Colorado,COBRA Continuee,0,5029196,3198,0,0
Colorado,Long Term Disability,0,5029196,3198,0,0
Colorado,Surviving Spouse/Depend.,0,5029196,3198,0,0
Connecticut,Active Full Time,10,3574097,3431,0.2798,2.9146
Connecticut,Early Retiree,1,3574097,3431,0.028,0.2915
Connecticut,Active Part Time or Seasonal,0,3574097,3431,0,0
Connecticut,Medicare Eligible Retiree,0,3574097,3431,0,0
Connecticut,Retiree (status unknown),0,3574097,3431,0,0
Connecticut,COBRA Continuee,0,3574097,3431,0,0
Connecticut,Long Term Disability,0,3574097,3431,0,0
Connecticut,Surviving Spouse/Depend.,0,3574097,3431,0,0
Connecticut,Other/Unknown,0,3574097,3431,0,0
Delaware,Active Full Time,2,897934,2088,0.2227,0.9579
Delaware,Active Part Time or Seasonal,0,897934,2088,0,0
Delaware,Early Retiree,0,897934,2088,0,0
Delaware,Medicare Eligible Retiree,0,897934,2088,0,0
Delaware,Retiree (status unknown),0,897934,2088,0,0
Delaware,COBRA Continuee,0,897934,2088,0,0
Delaware,Long Term Disability,0,897934,2088,0,0
Delaware,Surviving Spouse/Depend.,0,897934,2088,0,0
Delaware,Other/Unknown,0,897934,2088,0,0
Florida,Active Full Time,44,18801310,14966,0.234,2.94
Florida,Active Part Time or Seasonal,1,18801310,14966,0.0053,0.0668
Florida,Early Retiree,1,18801310,14966,0.0053,0.0668
Florida,COBRA Continuee,5,18801310,14966,0.0266,0.3341
Florida,Long Term Disability,1,18801310,14966,0.0053,0.0668
Florida,Surviving Spouse/Depend.,1,18801310,14966,0.0053,0.0668
Florida,Other/Unknown,5,18801310,14966,0.0266,0.3341
Florida,Medicare Eligible Retiree,0,18801310,14966,0,0
Florida,Retiree (status unknown),0,18801310,14966,0,0
Georgia,Active Full Time,43,9687653,22416,0.4439,1.9183
Georgia,Early Retiree,3,9687653,22416,0.031,0.1338
Georgia,COBRA Continuee,1,9687653,22416,0.0103,0.0446
Georgia,Long Term Disability,1,9687653,22416,0.0103,0.0446
Georgia,Other/Unknown,4,9687653,22416,0.0413,0.1784
Georgia,Active Part Time or Seasonal,0,9687653,22416,0,0
Georgia,Medicare Eligible Retiree,0,9687653,22416,0,0
Georgia,Retiree (status unknown),0,9687653,22416,0,0
Georgia,Surviving Spouse/Depend.,0,9687653,22416,0,0
Hawaii,Active Full Time,0,1360301,85,0,0
Hawaii,Active Part Time or Seasonal,0,1360301,85,0,0
Hawaii,Early Retiree,0,1360301,85,0,0
Hawaii,Medicare Eligible Retiree,0,1360301,85,0,0
Hawaii,Retiree (status unknown),0,1360301,85,0,0
Hawaii,COBRA Continuee,0,1360301,85,0,0
Hawaii,Long Term Disability,0,1360301,85,0,0
Hawaii,Surviving Spouse/Depend.,0,1360301,85,0,0
Hawaii,Other/Unknown,0,1360301,85,0,0
Idaho,Active Full Time,0,1567582,569,0,0
Idaho,Active Part Time or Seasonal,0,1567582,569,0,0
Idaho,Early Retiree,0,1567582,569,0,0
Idaho,Medicare Eligible Retiree,0,1567582,569,0,0
Idaho,Retiree (status unknown),0,1567582,569,0,0
Idaho,COBRA Continuee,0,1567582,569,0,0
Idaho,Long Term Disability,0,1567582,569,0,0
Idaho,Surviving Spouse/Depend.,0,1567582,569,0,0
Idaho,Other/Unknown,0,1567582,569,0,0
Illinois,Active Full Time,10,12830632,10670,0.0779,0.9372
Illinois,Active Part Time or Seasonal,2,12830632,10670,0.0156,0.1874
Illinois,Other/Unknown,3,12830632,10670,0.0234,0.2812
Illinois,Early Retiree,0,12830632,10670,0,0
Illinois,Medicare Eligible Retiree,0,12830632,10670,0,0
Illinois,Retiree (status unknown),0,12830632,10670,0,0
Illinois,COBRA Continuee,0,12830632,10670,0,0
Illinois,Long Term Disability,0,12830632,10670,0,0
Illinois,Surviving Spouse/Depend.,0,12830632,10670,0,0
Indiana,Active Full Time,7,6483802,7465,0.108,0.9377
Indiana,Early Retiree,1,6483802,7465,0.0154,0.134
Indiana,Medicare Eligible Retiree,1,6483802,7465,0.0154,0.134
Indiana,Other/Unknown,3,6483802,7465,0.0463,0.4019
Indiana,Active Part Time or Seasonal,0,6483802,7465,0,0
Indiana,Retiree (status unknown),0,6483802,7465,0,0
Indiana,COBRA Continuee,0,6483802,7465,0,0
Indiana,Long Term Disability,0,6483802,7465,0,0
Indiana,Surviving Spouse/Depend.,0,6483802,7465,0,0
Iowa,Active Full Time,5,3046355,1738,0.1641,2.8769
Iowa,Early Retiree,1,3046355,1738,0.0328,0.5754
Iowa,Active Part Time or Seasonal,0,3046355,1738,0,0
Iowa,Medicare Eligible Retiree,0,3046355,1738,0,0
Iowa,Retiree (status unknown),0,3046355,1738,0,0
Iowa,COBRA Continuee,0,3046355,1738,0,0
Iowa,Long Term Disability,0,3046355,1738,0,0
Iowa,Surviving Spouse/Depend.,0,3046355,1738,0,0
Iowa,Other/Unknown,0,3046355,1738,0,0
Kansas,Active Full Time,2,2853118,2026,0.0701,0.9872
Kansas,Active Part Time or Seasonal,0,2853118,2026,0,0
Kansas,Early Retiree,0,2853118,2026,0,0
Kansas,Medicare Eligible Retiree,0,2853118,2026,0,0
Kansas,Retiree (status unknown),0,2853118,2026,0,0
Kansas,COBRA Continuee,0,2853118,2026,0,0
Kansas,Long Term Disability,0,2853118,2026,0,0
Kansas,Surviving Spouse/Depend.,0,2853118,2026,0,0
Kansas,Other/Unknown,0,2853118,2026,0,0
Kentucky,Active Full Time,7,4339367,3823,0.1613,1.831
Kentucky,Early Retiree,1,4339367,3823,0.023,0.2616
Kentucky,Long Term Disability,1,4339367,3823,0.023,0.2616
Kentucky,Active Part Time or Seasonal,0,4339367,3823,0,0
Kentucky,Medicare Eligible Retiree,0,4339367,3823,0,0
Kentucky,Retiree (status unknown),0,4339367,3823,0,0
Kentucky,COBRA Continuee,0,4339367,3823,0,0
Kentucky,Surviving Spouse/Depend.,0,4339367,3823,0,0
Kentucky,Other/Unknown,0,4339367,3823,0,0
Louisiana,Active Full Time,4,4533372,2935,0.0882,1.3629
Louisiana,COBRA Continuee,1,4533372,2935,0.0221,0.3407
Louisiana,Other/Unknown,1,4533372,2935,0.0221,0.3407
Louisiana,Active Part Time or Seasonal,0,4533372,2935,0,0
Louisiana,Early Retiree,0,4533372,2935,0,0
Louisiana,Medicare Eligible Retiree,0,4533372,2935,0,0
Louisiana,Retiree (status unknown),0,4533372,2935,0,0
Louisiana,Long Term Disability,0,4533372,2935,0,0
Louisiana,Surviving Spouse/Depend.,0,4533372,2935,0,0
Maine,Active Full Time,1,1328361,548,0.0753,1.8248
Maine,Active Part Time or Seasonal,0,1328361,548,0,0
Maine,Early Retiree,0,1328361,548,0,0
Maine,Medicare Eligible Retiree,0,1328361,548,0,0
Maine,Retiree (status unknown),0,1328361,548,0,0
Maine,COBRA Continuee,0,1328361,548,0,0
Maine,Long Term Disability,0,1328361,548,0,0
Maine,Surviving Spouse/Depend.,0,1328361,548,0,0
Maine,Other/Unknown,0,1328361,548,0,0
Maryland,Active Full Time,5,5773552,4495,0.0866,1.1123
Maryland,Active Part Time or Seasonal,0,5773552,4495,0,0
Maryland,Early Retiree,0,5773552,4495,0,0
Maryland,Medicare Eligible Retiree,0,5773552,4495,0,0
Maryland,Retiree (status unknown),0,5773552,4495,0,0
Maryland,COBRA Continuee,0,5773552,4495,0,0
Maryland,Long Term Disability,0,5773552,4495,0,0
Maryland,Surviving Spouse/Depend.,0,5773552,4495,0,0
Maryland,Other/Unknown,0,5773552,4495,0,0
Massachusetts,Active Full Time,5,6547629,5945,0.0764,0.841
Massachusetts,Active Part Time or Seasonal,0,6547629,5945,0,0
Massachusetts,Early Retiree,0,6547629,5945,0,0
Massachusetts,Medicare Eligible Retiree,0,6547629,5945,0,0
Massachusetts,Retiree (status unknown),0,6547629,5945,0,0
Massachusetts,COBRA Continuee,0,6547629,5945,0,0
Massachusetts,Long Term Disability,0,6547629,5945,0,0
Massachusetts,Surviving Spouse/Depend.,0,6547629,5945,0,0
Massachusetts,Other/Unknown,0,6547629,5945,0,0
Michigan,Active Full Time,12,9883640,23231,0.1214,0.5166
Michigan,Active Part Time or Seasonal,1,9883640,23231,0.0101,0.043
Michigan,Medicare Eligible Retiree,1,9883640,23231,0.0101,0.043
Michigan,COBRA Continuee,1,9883640,23231,0.0101,0.043
Michigan,Other/Unknown,1,9883640,23231,0.0101,0.043
Michigan,Early Retiree,0,9883640,23231,0,0
Michigan,Retiree (status unknown),0,9883640,23231,0,0
Michigan,Long Term Disability,0,9883640,23231,0,0
Michigan,Surviving Spouse/Depend.,0,9883640,23231,0,0
Minnesota,Active Full Time,13,5303925,2775,0.2451,4.6847
Minnesota,Active Part Time or Seasonal,0,5303925,2775,0,0
Minnesota,Early Retiree,0,5303925,2775,0,0
Minnesota,Medicare Eligible Retiree,0,5303925,2775,0,0
Minnesota,Retiree (status unknown),0,5303925,2775,0,0
Minnesota,COBRA Continuee,0,5303925,2775,0,0
Minnesota,Long Term Disability,0,5303925,2775,0,0
Minnesota,Surviving Spouse/Depend.,0,5303925,2775,0,0
Minnesota,Other/Unknown,0,5303925,2775,0,0
Mississippi,Active Full Time,7,2967297,4220,0.2359,1.6588
Mississippi,Active Part Time or Seasonal,0,2967297,4220,0,0
Mississippi,Early Retiree,0,2967297,4220,0,0
Mississippi,Medicare Eligible Retiree,0,2967297,4220,0,0
Mississippi,Retiree (status unknown),0,2967297,4220,0,0
Mississippi,COBRA Continuee,0,2967297,4220,0,0
Mississippi,Long Term Disability,0,2967297,4220,0,0
Mississippi,Surviving Spouse/Depend.,0,2967297,4220,0,0
Mississippi,Other/Unknown,0,2967297,4220,0,0
Missouri,Active Full Time,18,5988927,8960,0.3006,2.0089
Missouri,Retiree (status unknown),1,5988927,8960,0.0167,0.1116
Missouri,Surviving Spouse/Depend.,1,5988927,8960,0.0167,0.1116
Missouri,Other/Unknown,1,5988927,8960,0.0167,0.1116
Missouri,Active Part Time or Seasonal,0,5988927,8960,0,0
Missouri,Early Retiree,0,5988927,8960,0,0
Missouri,Medicare Eligible Retiree,0,5988927,8960,0,0
Missouri,COBRA Continuee,0,5988927,8960,0,0
Missouri,Long Term Disability,0,5988927,8960,0,0
Montana,Active Full Time,0,989415,290,0,0
Montana,Active Part Time or Seasonal,0,989415,290,0,0
Montana,Early Retiree,0,989415,290,0,0
Montana,Medicare Eligible Retiree,0,989415,290,0,0
Montana,Retiree (status unknown),0,989415,290,0,0
Montana,COBRA Continuee,0,989415,290,0,0
Montana,Long Term Disability,0,989415,290,0,0
Montana,Surviving Spouse/Depend.,0,989415,290,0,0
Montana,Other/Unknown,0,989415,290,0,0
Nebraska,Active Full Time,1,1826341,988,0.0548,1.0121
Nebraska,Active Part Time or Seasonal,0,1826341,988,0,0
Nebraska,Early Retiree,0,1826341,988,0,0
Nebraska,Medicare Eligible Retiree,0,1826341,988,0,0
Nebraska,Retiree (status unknown),0,1826341,988,0,0
Nebraska,COBRA Continuee,0,1826341,988,0,0
Nebraska,Long Term Disability,0,1826341,988,0,0
Nebraska,Surviving Spouse/Depend.,0,1826341,988,0,0
Nebraska,Other/Unknown,0,1826341,988,0,0
Nevada,Active Full Time,7,2700551,2031,0.2592,3.4466
Nevada,Active Part Time or Seasonal,1,2700551,2031,0.037,0.4924
Nevada,Early Retiree,0,2700551,2031,0,0
Nevada,Medicare Eligible Retiree,0,2700551,2031,0,0
Nevada,Retiree (status unknown),0,2700551,2031,0,0
Nevada,COBRA Continuee,0,2700551,2031,0,0
Nevada,Long Term Disability,0,2700551,2031,0,0
Nevada,Surviving Spouse/Depend.,0,2700551,2031,0,0
Nevada,Other/Unknown,0,2700551,2031,0,0
New Hampshire,Active Full Time,1,1316470,735,0.076,1.3605
New Hampshire,Active Part Time or Seasonal,0,1316470,735,0,0
New Hampshire,Early Retiree,0,1316470,735,0,0
New Hampshire,Medicare Eligible Retiree,0,1316470,735,0,0
New Hampshire,Retiree (status unknown),0,1316470,735,0,0
New Hampshire,COBRA Continuee,0,1316470,735,0,0
New Hampshire,Long Term Disability,0,1316470,735,0,0
New Hampshire,Surviving Spouse/Depend.,0,1316470,735,0,0
New Hampshire,Other/Unknown,0,1316470,735,0,0
New Jersey,Active Full Time,8,8791894,6690,0.091,1.1958
New Jersey,Early Retiree,2,8791894,6690,0.0227,0.299
New Jersey,Other/Unknown,1,8791894,6690,0.0114,0.1495
New Jersey,Active Part Time or Seasonal,0,8791894,6690,0,0
New Jersey,Medicare Eligible Retiree,0,8791894,6690,0,0
New Jersey,Retiree (status unknown),0,8791894,6690,0,0
New Jersey,COBRA Continuee,0,8791894,6690,0,0
New Jersey,Long Term Disability,0,8791894,6690,0,0
New Jersey,Surviving Spouse/Depend.,0,8791894,6690,0,0
New Mexico,Active Full Time,4,2059179,508,0.1943,7.874
New Mexico,Active Part Time or Seasonal,0,2059179,508,0,0
New Mexico,Early Retiree,0,2059179,508,0,0
New Mexico,Medicare Eligible Retiree,0,2059179,508,0,0
New Mexico,Retiree (status unknown),0,2059179,508,0,0
New Mexico,COBRA Continuee,0,2059179,508,0,0
New Mexico,Long Term Disability,0,2059179,508,0,0
New Mexico,Surviving Spouse/Depend.,0,2059179,508,0,0
New Mexico,Other/Unknown,0,2059179,508,0,0
New York,Active Full Time,12,19378102,9491,0.0619,1.2644
New York,Early Retiree,1,19378102,9491,0.0052,0.1054
New York,COBRA Continuee,1,19378102,9491,0.0052,0.1054
New York,Other/Unknown,1,19378102,9491,0.0052,0.1054
New York,Active Part Time or Seasonal,0,19378102,9491,0,0
New York,Medicare Eligible Retiree,0,19378102,9491,0,0
New York,Retiree (status unknown),0,19378102,9491,0,0
New York,Long Term Disability,0,19378102,9491,0,0
New York,Surviving Spouse/Depend.,0,19378102,9491,0,0
North Carolina,Active Full Time,2,9535483,5321,0.021,0.3759
North Carolina,Active Part Time or Seasonal,1,9535483,5321,0.0105,0.1879
North Carolina,Early Retiree,1,9535483,5321,0.0105,0.1879
North Carolina,Other/Unknown,1,9535483,5321,0.0105,0.1879
North Carolina,Medicare Eligible Retiree,0,9535483,5321,0,0
North Carolina,Retiree (status unknown),0,9535483,5321,0,0
North Carolina,COBRA Continuee,0,9535483,5321,0,0
North Carolina,Long Term Disability,0,9535483,5321,0,0
North Carolina,Surviving Spouse/Depend.,0,9535483,5321,0,0
North Dakota,Active Full Time,1,672591,264,0.1487,3.7879
North Dakota,Active Part Time or Seasonal,0,672591,264,0,0
North Dakota,Early Retiree,0,672591,264,0,0
North Dakota,Medicare Eligible Retiree,0,672591,264,0,0
North Dakota,Retiree (status unknown),0,672591,264,0,0
North Dakota,COBRA Continuee,0,672591,264,0,0
North Dakota,Long Term Disability,0,672591,264,0,0
North Dakota,Surviving Spouse/Depend.,0,672591,264,0,0
North Dakota,Other/Unknown,0,672591,264,0,0
Ohio,Active Full Time,17,11536504,18596,0.1474,0.9142
Ohio,Active Part Time or Seasonal,1,11536504,18596,0.0087,0.0538
Ohio,Early Retiree,2,11536504,18596,0.0173,0.1076
Ohio,COBRA Continuee,2,11536504,18596,0.0173,0.1076
Ohio,Other/Unknown,6,11536504,18596,0.052,0.3227
Ohio,Medicare Eligible Retiree,0,11536504,18596,0,0
Ohio,Retiree (status unknown),0,11536504,18596,0,0
Ohio,Long Term Disability,0,11536504,18596,0,0
Ohio,Surviving Spouse/Depend.,0,11536504,18596,0,0
Oklahoma,Active Full Time,6,3751351,2496,0.1599,2.4038
Oklahoma,Other/Unknown,1,3751351,2496,0.0267,0.4006
Oklahoma,Active Part Time or Seasonal,0,3751351,2496,0,0
Oklahoma,Early Retiree,0,3751351,2496,0,0
Oklahoma,Medicare Eligible Retiree,0,3751351,2496,0,0
Oklahoma,Retiree (status unknown),0,3751351,2496,0,0
Oklahoma,COBRA Continuee,0,3751351,2496,0,0
Oklahoma,Long Term Disability,0,3751351,2496,0,0
Oklahoma,Surviving Spouse/Depend.,0,3751351,2496,0,0
Oregon,Active Full Time,20,3831074,3046,0.522,6.566
Oregon,Active Part Time or Seasonal,5,3831074,3046,0.1305,1.6415
Oregon,Early Retiree,1,3831074,3046,0.0261,0.3283
Oregon,Retiree (status unknown),1,3831074,3046,0.0261,0.3283
Oregon,COBRA Continuee,1,3831074,3046,0.0261,0.3283
Oregon,Other/Unknown,1,3831074,3046,0.0261,0.3283
Oregon,Medicare Eligible Retiree,0,3831074,3046,0,0
Oregon,Long Term Disability,0,3831074,3046,0,0
Oregon,Surviving Spouse/Depend.,0,3831074,3046,0,0
Pennsylvania,Active Full Time,16,12702379,8980,0.126,1.7817
Pennsylvania,Other/Unknown,1,12702379,8980,0.0079,0.1114
Pennsylvania,Active Part Time or Seasonal,0,12702379,8980,0,0
Pennsylvania,Early Retiree,0,12702379,8980,0,0
Pennsylvania,Medicare Eligible Retiree,0,12702379,8980,0,0
Pennsylvania,Retiree (status unknown),0,12702379,8980,0,0
Pennsylvania,COBRA Continuee,0,12702379,8980,0,0
Pennsylvania,Long Term Disability,0,12702379,8980,0,0
Pennsylvania,Surviving Spouse/Depend.,0,12702379,8980,0,0
Puerto Rico,Active Full Time,0,3725789,117,0,0
Puerto Rico,Active Part Time or Seasonal,0,3725789,117,0,0
Puerto Rico,Early Retiree,0,3725789,117,0,0
Puerto Rico,Medicare Eligible Retiree,0,3725789,117,0,0
Puerto Rico,Retiree (status unknown),0,3725789,117,0,0
Puerto Rico,COBRA Continuee,0,3725789,117,0,0
Puerto Rico,Long Term Disability,0,3725789,117,0,0
Puerto Rico,Surviving Spouse/Depend.,0,3725789,117,0,0
Puerto Rico,Other/Unknown,0,3725789,117,0,0
Rhode Island,Active Full Time,1,1052567,795,0.095,1.2579
Rhode Island,Active Part Time or Seasonal,1,1052567,795,0.095,1.2579
Rhode Island,Early Retiree,0,1052567,795,0,0
Rhode Island,Medicare Eligible Retiree,0,1052567,795,0,0
Rhode Island,Retiree (status unknown),0,1052567,795,0,0
Rhode Island,COBRA Continuee,0,1052567,795,0,0
Rhode Island,Long Term Disability,0,1052567,795,0,0
Rhode Island,Surviving Spouse/Depend.,0,1052567,795,0,0
Rhode Island,Other/Unknown,0,1052567,795,0,0
South Carolina,Active Full Time,4,4625364,2399,0.0865,1.6674
South Carolina,Active Part Time or Seasonal,0,4625364,2399,0,0
South Carolina,Early Retiree,0,4625364,2399,0,0
South Carolina,Medicare Eligible Retiree,0,4625364,2399,0,0
South Carolina,Retiree (status unknown),0,4625364,2399,0,0
South Carolina,COBRA Continuee,0,4625364,2399,0,0
South Carolina,Long Term Disability,0,4625364,2399,0,0
South Carolina,Surviving Spouse/Depend.,0,4625364,2399,0,0
South Carolina,Other/Unknown,0,4625364,2399,0,0
South Dakota,Active Full Time,0,814180,360,0,0
South Dakota,Active Part Time or Seasonal,0,814180,360,0,0
South Dakota,Early Retiree,0,814180,360,0,0
South Dakota,Medicare Eligible Retiree,0,814180,360,0,0
South Dakota,Retiree (status unknown),0,814180,360,0,0
South Dakota,COBRA Continuee,0,814180,360,0,0
South Dakota,Long Term Disability,0,814180,360,0,0
South Dakota,Surviving Spouse/Depend.,0,814180,360,0,0
South Dakota,Other/Unknown,0,814180,360,0,0
Tennessee,Active Full Time,27,6346105,10788,0.4255,2.5028
Tennessee,Active Part Time or Seasonal,3,6346105,10788,0.0473,0.2781
Tennessee,Early Retiree,3,6346105,10788,0.0473,0.2781
Tennessee,Other/Unknown,3,6346105,10788,0.0473,0.2781
Tennessee,Medicare Eligible Retiree,0,6346105,10788,0,0
Tennessee,Retiree (status unknown),0,6346105,10788,0,0
Tennessee,COBRA Continuee,0,6346105,10788,0,0
Tennessee,Long Term Disability,0,6346105,10788,0,0
Tennessee,Surviving Spouse/Depend.,0,6346105,10788,0,0
Texas,Active Full Time,33,25145561,24161,0.1312,1.3658
Texas,Early Retiree,1,25145561,24161,0.004,0.0414
Texas,Medicare Eligible Retiree,1,25145561,24161,0.004,0.0414
Texas,Surviving Spouse/Depend.,1,25145561,24161,0.004,0.0414
Texas,Other/Unknown,4,25145561,24161,0.0159,0.1656
Texas,Active Part Time or Seasonal,0,25145561,24161,0,0
Texas,Retiree (status unknown),0,25145561,24161,0,0
Texas,COBRA Continuee,0,25145561,24161,0,0
Texas,Long Term Disability,0,25145561,24161,0,0
Utah,Active Full Time,51,2763885,2598,1.8452,19.6305
Utah,Early Retiree,1,2763885,2598,0.0362,0.3849
Utah,Active Part Time or Seasonal,0,2763885,2598,0,0
Utah,Medicare Eligible Retiree,0,2763885,2598,0,0
Utah,Retiree (status unknown),0,2763885,2598,0,0
Utah,COBRA Continuee,0,2763885,2598,0,0
Utah,Long Term Disability,0,2763885,2598,0,0
Utah,Surviving Spouse/Depend.,0,2763885,2598,0,0
Utah,Other/Unknown,0,2763885,2598,0,0
Vermont,Active Full Time,0,625741,188,0,0
Vermont,Active Part Time or Seasonal,0,625741,188,0,0
Vermont,Early Retiree,0,625741,188,0,0
Vermont,Medicare Eligible Retiree,0,625741,188,0,0
Vermont,Retiree (status unknown),0,625741,188,0,0
Vermont,COBRA Continuee,0,625741,188,0,0
Vermont,Long Term Disability,0,625741,188,0,0
Vermont,Surviving Spouse/Depend.,0,625741,188,0,0
Vermont,Other/Unknown,0,625741,188,0,0
Virginia,Active Full Time,9,8001024,4923,0.1125,1.8282
Virginia,Active Part Time or Seasonal,1,8001024,4923,0.0125,0.2031
Virginia,Early Retiree,1,8001024,4923,0.0125,0.2031
Virginia,Medicare Eligible Retiree,0,8001024,4923,0,0
Virginia,Retiree (status unknown),0,8001024,4923,0,0
Virginia,COBRA Continuee,0,8001024,4923,0,0
Virginia,Long Term Disability,0,8001024,4923,0,0
Virginia,Surviving Spouse/Depend.,0,8001024,4923,0,0
Virginia,Other/Unknown,0,8001024,4923,0,0
Washington,Active Full Time,14,6724540,3538,0.2082,3.957
Washington,Active Part Time or Seasonal,0,6724540,3538,0,0
Washington,Early Retiree,0,6724540,3538,0,0
Washington,Medicare Eligible Retiree,0,6724540,3538,0,0
Washington,Retiree (status unknown),0,6724540,3538,0,0
Washington,COBRA Continuee,0,6724540,3538,0,0
Washington,Long Term Disability,0,6724540,3538,0,0
Washington,Surviving Spouse/Depend.,0,6724540,3538,0,0
Washington,Other/Unknown,0,6724540,3538,0,0
West Virginia,Active Full Time,1,1852994,1245,0.054,0.8032
West Virginia,Active Part Time or Seasonal,0,1852994,1245,0,0
West Virginia,Early Retiree,0,1852994,1245,0,0
West Virginia,Medicare Eligible Retiree,0,1852994,1245,0,0
West Virginia,Retiree (status unknown),0,1852994,1245,0,0
West Virginia,COBRA Continuee,0,1852994,1245,0,0
West Virginia,Long Term Disability,0,1852994,1245,0,0
West Virginia,Surviving Spouse/Depend.,0,1852994,1245,0,0
West Virginia,Other/Unknown,0,1852994,1245,0,0
Wisconsin,Active Full Time,12,5686986,3168,0.211,3.7879
Wisconsin,Active Part Time or Seasonal,1,5686986,3168,0.0176,0.3157
Wisconsin,Early Retiree,0,5686986,3168,0,0
Wisconsin,Medicare Eligible Retiree,0,5686986,3168,0,0
Wisconsin,Retiree (status unknown),0,5686986,3168,0,0
Wisconsin,COBRA Continuee,0,5686986,3168,0,0
Wisconsin,Long Term Disability,0,5686986,3168,0,0
Wisconsin,Surviving Spouse/Depend.,0,5686986,3168,0,0
Wisconsin,Other/Unknown,0,5686986,3168,0,0
Wyoming,Active Full Time,2,563626,179,0.3548,11.1732
Wyoming,Active Part Time or Seasonal,0,563626,179,0,0
Wyoming,Early Retiree,0,563626,179,0,0
Wyoming,Medicare Eligible Retiree,0,563626,179,0,0
Wyoming,Retiree (status unknown),0,563626,179,0,0
Wyoming,COBRA Continuee,0,563626,179,0,0
Wyoming,Long Term Disability,0,563626,179,0,0
Wyoming,Surviving Spouse/Depend.,0,563626,179,0,0
Wyoming,Other/Unknown,0,563626,179,0,0
